Type	TitleID	Name	Achievement	ColorDesc	ColorID	GTopColorID	GBottomColorID	OutlineColorID	Timeout	ImgAltlas	ImgPrefix	EffectResID	EffecUitResID	Rank	WorldNotify	Desc	Quality	Icon
Jiangniangshouji_title1	6809	酒剑仙	Title_Normal;Title_Orange	橙色称号	200	213	214	215	7776000					1		通过佳酿收集活动荣获第1名获得此称号	6	
Jiangniangshouji_title2	6810	酒中君子	Title_Normal;Title_Pink	粉色称号	200	210	211	212	7776000					1		通过佳酿收集活动荣获第2至第5名获得此称号	5	
JiazuPingxuan_1	6845	天下风云出我辈	Title_Normal;Title_Pink	粉色称号	200	210	211	212	31536000				9952	1		在家族评选活动初赛阶段，本服冠军家族的领袖、族长或本家族投票前五可获得该称号	5
JiazuPingxuan_10	6854	对面红名全是肉	Title_Normal;Title_Pink	粉色称号	200	210	211	212	31536000			9965	9957	1		在家族评选活动复赛阶段，获得分主题冠军家族的领袖、族长或本家族投票前五可获得该称号	5
JiazuPingxuan_11	6855	倾国倾城	Title_Normal;Title_Pink	粉色称号	200	210	211	212	31536000			9965	9958	1		在家族评选活动复赛阶段，获得分主题冠军家族的领袖、族长或本家族投票前五可获得该称号	5
JiazuPingxuan_11	6857	决赛冠军	Title_Normal;Title_Pink	金色称号	200	216	217	218	31536000			9963	9958	1		在家族评选活动决赛阶段，获得冠军家族的领袖、族长或本家族投票前五可获得该称号	7
JiazuPingxuan_11	6858	决赛亚军	Title_Normal;Title_Pink	金色称号	200	216	217	218	31536000			9963	9958	1		在家族评选活动决赛阶段，获得亚军家族的领袖、族长或本家族投票前五可获得该称号	6
JiazuPingxuan_11	6863	决赛季军	Title_Normal;Title_Pink	金色称号	200	216	217	218	31536000			9963	9958	1		在家族评选活动决赛阶段，获得季军家族的领袖、族长或本家族投票前五可获得该称号	6
JiazuPingxuan_12	6856	别慌都是小场面	Title_Normal;Title_Pink	粉色称号	200	210	211	212	31536000			9965	9959	1		在家族评选活动复赛阶段，获得分主题冠军家族的领袖、族长或本家族投票前五可获得该称号	5
JiazuPingxuan_12	6864	决赛十强	Title_Normal;Title_Pink	紫色称号	200	207	208	209	31536000			9966	9959	1		在家族评选活动决赛阶段，获得十强家族的领袖、族长或本家族投票前五可获得该称号	5
JiazuPingxuan_13	6857	人生得意须尽欢	Title_Normal;Title_Pink	金色称号	200	216	217	218	31536000			9963	10001	1		在家族评选活动决赛阶段，获得冠军家族的领袖、族长或本家族投票前五获得的自定义称号	7
JiazuPingxuan_14	6858	清风明月士无双	Title_Normal;Title_Orange	橙色称号	200	213	214	215	31536000			9964	10002	1		在家族评选活动决赛阶段，获得亚军家族的领袖、族长或本家族投票前五获得的自定义称号	6
JiazuPingxuan_15	6863	今朝有酒今朝醉	Title_Normal;Title_Orange	橙色称号	200	213	214	215	31536000			9965	10003	1		在家族评选活动决赛阶段，获得季军家族的领袖、族长或本家族投票前五获得的自定义称号	6
JiazuPingxuan_16	6864	决赛十强	Title_Normal;Title_Pink	紫色称号	200	207	208	209	31536000			9966	9959	1		在家族评选活动决赛阶段，获得十强家族的领袖、族长或本家族投票前五可获得该称号	6
JiazuPingxuan_17	6867	风云际会	Title_Normal;Title_Orange	粉色称号	200	210	211	212	31536000					1		在家族评选活动初赛阶段，本服冠军家族全体成员可获得该称号	5
JiazuPingxuan_18	6868	同心协力	Title_Normal;Title_Purple	紫色称号	200	207	208	209	31536000					1		在家族评选活动初赛阶段，获得复赛资格的家族全体成员可获得该称号	4
JiazuPingxuan_19	6869	雄图霸业	Title_Normal;Title_Orange	橙色称号	200	213	214	215	31536000					1		在家族评选活动复赛阶段，获得复赛总冠军的家族全体成员可获得该称号	6
JiazuPingxuan_2	6846	与尔同销万古愁	Title_Normal;Title_Orange	橙色称号	200	213	214	215	31536000			9964	9951	1		在家族评选活动复赛阶段，获得总冠军家族的领袖、族长或本家族投票前五可获得该称号	6
JiazuPingxuan_20	6870	虎踞龙盘	Title_Normal;Title_Orange	粉色称号	200	210	211	212	31536000					1		在家族评选活动复赛阶段，获得各主题冠军的家族全体成员可获得该称号	5
JiazuPingxuan_21	6871	名门望族	Title_Normal;Title_Purple	紫色称号	200	207	208	209	31536000					1		在家族评选活动复赛阶段，获得各主题二、三名的家族全体成员可获得该称号	4
JiazuPingxuan_22	6872	众志成城	Title_Normal;	蓝色称号	200	204	205	206	31536000					1		在家族评选活动复赛阶段，获投票数达10000的家族全体成员可获得该称号	3
JiazuPingxuan_23	6873	人生得意须尽欢	Title_Normal;Title_Gold	金色称号	200	216	217	218	31536000					1		在家族评选活动决赛阶段，获得决赛冠军的家族全体成员获得的自定义称号	7
JiazuPingxuan_24	6874	清风明月士无双	Title_Normal;Title_Orange	橙色称号	200	213	214	215	31536000					1		在家族评选活动决赛阶段，获得决赛亚军的家族全体成员获得的自定义称号	6
JiazuPingxuan_25	6875	今朝有酒今朝醉	Title_Normal;Title_Orange	橙色称号	200	213	214	215	31536000					1		在家族评选活动决赛阶段，获得决赛季军的家族全体成员获得的自定义称号	6
JiazuPingxuan_26	6876	决赛十强家族	Title_Normal;Title_Orange	粉色称号	200	210	211	212	31536000					1		在家族评选活动决赛阶段，获得决赛十强的家族全体成员可获得该称号	5
JiazuPingxuan_27	6877	敢与日月争辉	Title_Normal;Title_Purple	紫色称号	200	207	208	209	31536000					1		在家族评选活动决赛阶段，报名成功的家族全体成员可获得该称号	4
JiazuPingxuan_28	6878	义薄青云济天下	Title_Normal;Title_Orange	橙色称号	200	213	214	215	31536000			9964	9974	1		在家族评选活动中，获得粉丝榜前10名可获得该称号	6
JiazuPingxuan_29	6879	琴心剑胆势绝伦	Title_Normal;Title_Pink	粉色称号	200	210	211	212	31536000			9965	9973	1		在家族评选活动中，投票达10000票可获得该称号	5
JiazuPingxuan_3	6847	家里有矿	Title_Normal;Title_Pink	粉色称号	200	210	211	212	31536000			9965	9953	1		在家族评选活动复赛阶段，获得分主题冠军家族的领袖、族长或本家族投票前五可获得该称号	5
JiazuPingxuan_30	6894	青春不散舞江湖	Title_Normal;Title_Pink	粉色称号	200	210	211	212	31536000			9966	10004	1		在家族评选活动决赛阶段，排行第四的家族领袖、族长或本家族投票前五获得的自定义称号	5
JiazuPingxuan_31	6895	有钱有闲又有颜	Title_Normal;Title_Pink	粉色称号	200	210	211	212	31536000			9966	10005	1		在家族评选活动决赛阶段，排行第五的家族领袖、族长或本家族投票前五获得的自定义称号	5
JiazuPingxuan_32	6896	江湖不醉不归	Title_Normal;Title_Pink	粉色称号	200	210	211	212	31536000			9966	10006	1		在家族评选活动决赛阶段，排行第六的家族领袖、族长或本家族投票前五获得的自定义称号	5
JiazuPingxuan_33	6897	我自横刀向天笑	Title_Normal;Title_Pink	粉色称号	200	210	211	212	31536000			9966	10007	1		在家族评选活动决赛阶段，排行第七的家族领袖、族长或本家族投票前五获得的自定义称号	5
JiazuPingxuan_34	6898	爱的魔力转圈圈	Title_Normal;Title_Pink	粉色称号	200	210	211	212	31536000			9966	10008	1		在家族评选活动决赛阶段，排行第八的家族领袖、族长或本家族投票前五获得的自定义称号	5
JiazuPingxuan_35	6899	一剑曾当百万师	Title_Normal;Title_Pink	粉色称号	200	210	211	212	31536000			9966	10009	1		在家族评选活动决赛阶段，排行第九的家族领袖、族长或本家族投票前五获得的自定义称号	5
JiazuPingxuan_36	6900	我们都很坏	Title_Normal;Title_Pink	粉色称号	200	210	211	212	31536000			9966	10010	1		在家族评选活动决赛阶段，排行第十的家族领袖、族长或本家族投票前五获得的自定义称号	5
JiazuPingxuan_37	6901	青春不散舞江湖	Title_Normal;Title_Pink	粉色称号	200	210	211	212	31536000					1		在家族评选活动决赛阶段，排行第四的家族全体成员获得的自定义称号	5
JiazuPingxuan_38	6902	有钱有闲又有颜	Title_Normal;Title_Pink	粉色称号	200	210	211	212	31536000					1		在家族评选活动决赛阶段，排行第五的家族全体成员获得的自定义称号	5
JiazuPingxuan_39	6903	江湖不醉不归	Title_Normal;Title_Pink	粉色称号	200	210	211	212	31536000					1		在家族评选活动决赛阶段，排行第六的家族全体成员获得的自定义称号	5
JiazuPingxuan_4	6848	稳住我们能赢	Title_Normal;Title_Pink	粉色称号	200	210	211	212	31536000			9965	9954	1		在家族评选活动复赛阶段，获得分主题冠军家族的领袖、族长或本家族投票前五可获得该称号	5
JiazuPingxuan_40	6904	我自横刀向天笑	Title_Normal;Title_Pink	粉色称号	200	210	211	212	31536000					1		在家族评选活动决赛阶段，排行第七的家族全体成员获得的自定义称号	5
JiazuPingxuan_41	6905	爱的魔力转圈圈	Title_Normal;Title_Pink	粉色称号	200	210	211	212	31536000					1		在家族评选活动决赛阶段，排行第八的家族全体成员获得的自定义称号	5
JiazuPingxuan_42	6906	一剑曾当百万师	Title_Normal;Title_Pink	粉色称号	200	210	211	212	31536000					1		在家族评选活动决赛阶段，排行第九的家族全体成员获得的自定义称号	5
JiazuPingxuan_43	6907	我们都很坏	Title_Normal;Title_Pink	粉色称号	200	210	211	212	31536000					1		在家族评选活动决赛阶段，排行第十的家族全体成员获得的自定义称号	5
JiazuPingxuan_5	6849	一路推到大本营	Title_Normal;Title_Pink	粉色称号	200	210	211	212	31536000			9965	9955	1		在家族评选活动复赛阶段，获得分主题冠军家族的领袖、族长或本家族投票前五可获得该称号	5
JiazuPingxuan_6	6850	优雅不开车	Title_Normal;Title_Pink	粉色称号	200	210	211	212	31536000			9965	9956	1		在家族评选活动复赛阶段，获得分主题冠军家族的领袖、族长或本家族投票前五可获得该称号	5
JiazuPingxuan_7	6851	萌萌甜心小可爱	Title_Normal;Title_Pink	粉色称号	200	210	211	212	31536000			9965	9960	1		在家族评选活动复赛阶段，获得分主题冠军家族的领袖、族长或本家族投票前五可获得该称号	5
JiazuPingxuan_8	6852	天天欧皇附体	Title_Normal;Title_Pink	粉色称号	200	210	211	212	31536000			9965	9961	1		在家族评选活动复赛阶段，获得分主题冠军家族的领袖、族长或本家族投票前五可获得该称号	5
JiazuPingxuan_9	6853	全部活动已完成	Title_Normal;Title_Pink	粉色称号	200	210	211	212	31536000			9965	9962	1		在家族评选活动复赛阶段，获得分主题冠军家族的领袖、族长或本家族投票前五可获得该称号	5
Daxuezhang_1	6811	雪地王者	Title_Normal;Title_Pink	粉色称号	200	210	211	212	7776000					1		打雪仗活动荣获第1名获得此称号	5	
Daxuezhang_2	6812	雪战英豪	Title_Normal;Title_Purple	紫色称号	200	207	208	209	7776000					1		打雪仗活动荣获第2至第5名获得此称号	4	
Wulongwushi_1	6813	画龙点睛	Title_Normal;Title_Pink	粉色称号	200	210	211	212	7776000					1		20人舞龙达成家族领袖/族长获得此称号	5	
Wulongwushi_2	6814	飞龙乘云	Title_Normal;Title_Orange	橙色称号	200	213	214	215						1		50人舞龙达成家族领袖/族长获得此称号	6	
Wulongwushi_3	6815	龙行天下	Title_Normal;Title_Gold	金色称号	200	216	217	218						1		100人舞龙达成家族领袖/族长获得此称号	7	
guoshiwushuang_1	6816	国士无双	Title_Normal;Title_Pink	粉色称号	200	210	211	212					9301	1		心悦特权获得此称号	5	
Yunying_guanjia	6817	武林萌猪	Title_Normal;Title_Orange	橙色称号	200	213	214	215	7776000					1		腾讯游戏管家猪年专属称号，猪年注定走运。	6	
Zhounianqing_3	6831	三生有幸	Title_Normal;Title_Gold	金色称号	200	216	217	218	31536000			9949	9950	1		剑侠情缘三周年活动专属称号，装备该称号后可以获得「三生有幸」角色身体特效	7
RankBattleRec_1	6818	星移斗转	Title_Normal;Title_Pink	粉色称号	200	210	211	212	2592000					1		在星移斗转活动，重置武神殿后，第一次达到第一名获得的称号	5	
RankBattleRec_2	6819	钧天七曜	Title_Normal;Title_Purple	紫色称号	200	207	208	209	2592000					1		在星移斗转活动，重置武神殿后，第一次达到第三名获得的称号	4	
WomensDayAct_1	6820	侠骨柔情	Title_Normal;Title_Pink	粉色称号	200	210	211	212	2592000					1		在女侠节活动中，收到10个以上的自定义印象获得该称号	5	
Chongzhifanli_1	6821	千金一掷	Title_Normal;Title_Pink	粉色称号	200	210	211	212	2592000					1		购买充值返利礼包第六层获得该称号	5	
Chongzhifanli_2	6913	堆金积玉	Title_Normal;Title_Pink	粉色称号	200	210	211	212	2592000					1		购买充值返利礼包获得该称号	5
Chongzhifanli_3	6914	腰缠万贯	Title_Normal;Title_Pink	粉色称号	200	210	211	212	2592000					1		购买充值返利礼包获得该称号	5
Chongzhifanli_4	6915	挥金如土	Title_Normal;Title_Pink	粉色称号	200	210	211	212	2592000					1		购买充值返利礼包获得该称号	5
Chuangyi_1	6837	霓裳上宾	Title_Normal;Title_Orange	橙色称号	200	213	214	215	7776000					1		在社区活动—玩家外装创意大赛中，取得第一名获得该称号	6
Chuangyi_2	6838	金织玉线	Title_Normal;Title_Pink	粉色称号	200	210	211	212	7776000					1		在社区活动—玩家外装创意大赛中，取得第二名获得该称号	5
Chuangyi_3	6839	裁心出意	Title_Normal;Title_Purple	紫色称号	200	207	208	209	7776000					1		在社区活动—玩家外装创意大赛中，取得第三名获得该称号	4
Chuangyi_4	6840	大师姐的青睐	Title_Normal;Title_Purple	紫色称号	200	207	208	209	7776000					1		在社区活动—玩家外装创意大赛中，取得优胜奖获得该称号	4
Chuangyi_5	6841	大师兄的青睐	Title_Normal;Title_Purple	紫色称号	200	207	208	209	7776000					1		在社区活动—玩家外装创意大赛中，取得优胜奖获得该称号	4
Chuangyi_6	6842	小师妹的青睐	Title_Normal;Title_Purple	紫色称号	200	207	208	209	7776000					1		在社区活动—玩家外装创意大赛中，取得优胜奖获得该称号	4
Reincarnation	995341	一转醉夕阳	Title_Normal;Title_Gold	金色称号	200	216	217	218		UI/Atlas/BeautyTitle/BeautyTitle3.prefab  		9191		1		称号·1转	7	
Reincarnation	995342	二转剑横空	Title_Normal;Title_Gold	金色称号	200	216	217	218		UI/Atlas/BeautyTitle/BeautyTitle3.prefab  		9191		1		称号·2转	7	
Reincarnation	995343	三转破苍穹	Title_Normal;Title_Gold	金色称号	200	216	217	218		UI/Atlas/BeautyTitle/BeautyTitle3.prefab  		9191		1		称号·3转	7	
Reincarnation	995344	四转震四方	Title_Normal;Title_Gold	金色称号	200	216	217	218		UI/Atlas/BeautyTitle/BeautyTitle3.prefab  		9191		1		称号·4转	7	
Reincarnation	995345	五转乱五行	Title_Normal;Title_Gold	金色称号	200	216	217	218		UI/Atlas/BeautyTitle/BeautyTitle3.prefab  		9191		1		称号·5转	7	
Reincarnation	995346	六转逆乾坤	Title_Normal;Title_Gold	金色称号	200	216	217	218		UI/Atlas/BeautyTitle/BeautyTitle3.prefab  		9191		1		称号·6转	7	
Reincarnation	995347	七转斧斩苍穹	Title_Normal;Title_Gold	金色称号	200	216	217	218		UI/Atlas/BeautyTitle/BeautyTitle3.prefab  		9191		1		称号·7转	7	
Reincarnation	995348	八转弑杀巅峰	Title_Normal;Title_Gold	金色称号	200	216	217	218		UI/Atlas/BeautyTitle/BeautyTitle3.prefab  		9191		1		称号·8转	7	
Reincarnation	995349	九转独孤求败	Title_Normal;Title_Gold	金色称号	200	216	217	218		UI/Atlas/BeautyTitle/BeautyTitle3.prefab  		9191		1		称号·9转	7	
Reincarnation	995350	十转唯我独尊	Title_Normal;Title_Gold	金色称号	200	216	217	218		UI/Atlas/BeautyTitle/BeautyTitle3.prefab  		9191		1		称号·10转	7	
Reincarnation	995351	十一转残云战神	Title_Normal;Title_Gold	金色称号	200	216	217	218		UI/Atlas/BeautyTitle/BeautyTitle3.prefab  		9191		1		称号·11转	7	
Reincarnation	995352	十二转冥界王者	Title_Normal;Title_Gold	金色称号	200	216	217	218		UI/Atlas/BeautyTitle/BeautyTitle3.prefab  		9191		1		称号·12转	7	
Reincarnation	995353	十三转冥界王者一星	Title_Normal;Title_Gold	金色称号	200	216	217	218		UI/Atlas/BeautyTitle/BeautyTitle3.prefab  		9191		1		称号·13转	7	
Reincarnation	995354	十四转冥界王者二星	Title_Normal;Title_Gold	金色称号	200	216	217	218		UI/Atlas/BeautyTitle/BeautyTitle3.prefab  		9191		1		称号·14转	7	
Reincarnation	995355	十五转冥界王者三星	Title_Normal;Title_Gold	金色称号	200	216	217	218		UI/Atlas/BeautyTitle/BeautyTitle3.prefab  		9191		1		称号·15转	7	
Reincarnation	995356	16转冥界王者	Title_Normal;Title_Gold	金色称号	200	216	217	218		UI/Atlas/BeautyTitle/BeautyTitle3.prefab  		9191		1		称号·16转	7	
Reincarnation	995357	17转冥界王者	Title_Normal;Title_Gold	金色称号	200	216	217	218		UI/Atlas/BeautyTitle/BeautyTitle3.prefab  		9191		1		称号·17转	7	
Reincarnation	995358	18转冥界王者	Title_Normal;Title_Gold	金色称号	200	216	217	218		UI/Atlas/BeautyTitle/BeautyTitle3.prefab  		9191		1		称号·18转	7	
Reincarnation	995359	19转冥界王者	Title_Normal;Title_Gold	金色称号	200	216	217	218		UI/Atlas/BeautyTitle/BeautyTitle3.prefab  		9191		1		称号·19转	7	
Reincarnation	995360	20转冥界王者	Title_Normal;Title_Gold	金色称号	200	216	217	218		UI/Atlas/BeautyTitle/BeautyTitle3.prefab  		9191		1		称号·20转	7	
Reincarnation	995361	21转冥界王者	Title_Normal;Title_Gold	金色称号	200	216	217	218		UI/Atlas/BeautyTitle/BeautyTitle3.prefab  		9191		1		称号·21转	7	
Reincarnation	995362	22转冥界王者	Title_Normal;Title_Gold	金色称号	200	216	217	218		UI/Atlas/BeautyTitle/BeautyTitle3.prefab  		9191		1		称号·22转	7	
Reincarnation	995363	23转冥界王者	Title_Normal;Title_Gold	金色称号	200	216	217	218		UI/Atlas/BeautyTitle/BeautyTitle3.prefab  		9191		1		称号·23转	7	
Reincarnation	995364	24转冥界王者	Title_Normal;Title_Gold	金色称号	200	216	217	218		UI/Atlas/BeautyTitle/BeautyTitle3.prefab  		9191		1		称号·24转	7	
Reincarnation	995365	25转冥界王者	Title_Normal;Title_Gold	金色称号	200	216	217	218		UI/Atlas/BeautyTitle/BeautyTitle3.prefab  		9191		1		称号·25转	7	
Reincarnation	995366	26转冥界王者	Title_Normal;Title_Gold	金色称号	200	216	217	218		UI/Atlas/BeautyTitle/BeautyTitle3.prefab  		9191		1		称号·26转	7	
Reincarnation	995367	27转冥界王者	Title_Normal;Title_Gold	金色称号	200	216	217	218		UI/Atlas/BeautyTitle/BeautyTitle3.prefab  		9191		1		称号·27转	7	
Reincarnation	995368	28转冥界王者	Title_Normal;Title_Gold	金色称号	200	216	217	218		UI/Atlas/BeautyTitle/BeautyTitle3.prefab  		9191		1		称号·28转	7	
Reincarnation	995369	29转冥界王者	Title_Normal;Title_Gold	金色称号	200	216	217	218		UI/Atlas/BeautyTitle/BeautyTitle3.prefab  		9191		1		称号·29转	7	
Reincarnation	995370	30转冥界王者	Title_Normal;Title_Gold	金色称号	200	216	217	218		UI/Atlas/BeautyTitle/BeautyTitle3.prefab  		9191		1		称号·30转	7	
GoodVoiceTitle995386	995386	全服女王	Title_Normal;Title_Gold	金色称号	200	216	217	218	31536000	UI/Atlas/BeautyTitle/BeautyTitle.prefab  		9171		1		获得「全服女王」，装备该称号后可以获得角色身体特效	7	
