ClassParamID	Desc	Probability	Name	Item	DebtReplaceItem	OtherType	SubType	Amount	ForbidStall	Add2Auction	TimeLimit	WorldMsg	FriendMsg	KinMsg	TeamMsg	CloseWorldMsg	CloseFriendMsg	CloseKinMsg	CloseTeamMsg	DateLimit
2423	随机门派秘籍	13157	秘籍·气盖八荒	2401				1				15		15		OpenLevel89		OpenLevel99		
2423	随机门派秘籍	13157	秘籍·固若金汤	2719				1				15		15		OpenLevel89		OpenLevel99		
2423	随机门派秘籍	13157	秘籍·不动如山	2402				1				15		15		OpenLevel89		OpenLevel99		
2423	随机门派秘籍	13157	秘籍·沧浪濯缨	2720				1				15		15		OpenLevel89		OpenLevel99		
2423	随机门派秘籍	13157	秘籍·六道轮回	2403				1				15		15		OpenLevel89		OpenLevel99		
2423	随机门派秘籍	13157	秘籍·清心普善	2404				1				15		15		OpenLevel89		OpenLevel99		
2423	随机门派秘籍	13157	秘籍·玄冰无息	2405				1				15		15		OpenLevel89		OpenLevel99		
2423	随机门派秘籍	13157	秘籍·风云变幻	2409				1				15		15		OpenLevel89		OpenLevel99		
2423	随机门派秘籍	13157	秘籍·月落星沉	2722				1				15		15		OpenLevel89		OpenLevel99		
2423	随机门派秘籍	13157	秘籍·金蝉脱壳	2410				1				15		15		OpenLevel89		OpenLevel99		
2423	随机门派秘籍	13157	秘籍·陨星泣血	2411				1				15		15		OpenLevel89		OpenLevel99		
2423	随机门派秘籍	13157	秘籍·枪出如龙	2721				1				15		15		OpenLevel89		OpenLevel99		
2423	随机门派秘籍	13157	秘籍·五雷正法	2406				1				15		15		OpenLevel89		OpenLevel99		
2423	随机门派秘籍	13157	秘籍·北冥神功	2407				1				15		15		OpenLevel89		OpenLevel99		
2423	随机门派秘籍	13157	秘籍·悲酥清风	2408				1				15		15		OpenLevel89		OpenLevel99		
2423	随机门派秘籍	13157	秘籍·两仪剑法	2412				1				15		15		OpenLevel89		OpenLevel99		
2423	随机门派秘籍	13157	秘籍·剑气纵横	2413				1				15		15		OpenLevel89		OpenLevel99		
2423	随机门派秘籍	13157	秘籍·七星诀	2414				1				15		15		OpenLevel89		OpenLevel99		
2423	随机门派秘籍	13157	秘籍·剑我两忘	2723				1				15		15		OpenLevel89		OpenLevel99		
2423	随机门派秘籍	13157	秘籍·追魂夺命	2724				1				15		15		OpenLevel89		OpenLevel99		
2423	随机门派秘籍	13157	秘籍·火莲焚华	2415				1				15		15		OpenLevel89		OpenLevel99		
2423	随机门派秘籍	13157	秘籍·飞鸿无迹	2416				1				15		15		OpenLevel89		OpenLevel99		
2423	随机门派秘籍	13157	秘籍·厉魔夺魂	2417				1				15		15		OpenLevel89		OpenLevel99		
2423	随机门派秘籍	13157	秘籍·韦陀献杵	2713				1				15		15		OpenLevel89		OpenLevel99		
2423	随机门派秘籍	13157	秘籍·一指禅功	2714				1				15		15		OpenLevel89		OpenLevel99		
2423	随机门派秘籍	13157	秘籍·罗汉金身	2715				1				15		15		OpenLevel89		OpenLevel99		
2423	随机门派秘籍	13157	秘籍·摩柯无量	2749				1				15		15		OpenLevel89		OpenLevel99		
2423	随机门派秘籍	13157	秘籍·七宝罗伞	2716				1				15		15		OpenLevel89		OpenLevel99		
2423	随机门派秘籍	13157	秘籍·妙雨连诛	2717				1				15		15		OpenLevel89		OpenLevel99		
2423	随机门派秘籍	13157	秘籍·青梅竹熊	2718				1				15		15		OpenLevel89		OpenLevel99		
2423	随机门派秘籍	13157	秘籍·十里冰封	2750				1				15		15		OpenLevel89		OpenLevel99		
2423	随机门派秘籍	13157	秘籍·缠身刺	3267				1				15		15		OpenLevel89		OpenLevel99		
2423	随机门派秘籍	13157	秘籍·暴雨梨花	3268				1				15		15		OpenLevel89		OpenLevel99		
2423	随机门派秘籍	13157	秘籍·迷影纵	3269				1				15		15		OpenLevel89		OpenLevel99		
2423	随机门派秘籍	13157	秘籍·九宫飞星	3270				1				15		15		OpenLevel89		OpenLevel99		
2423	随机门派秘籍	13157	秘籍·仙人指路	3271				1				15		15		OpenLevel89		OpenLevel99		
2423	随机门派秘籍	13157	秘籍·啸风三连击	3272				1				15		15		OpenLevel89		OpenLevel99		
2423	随机门派秘籍	13157	秘籍·混沌剑阵	3273				1				15		15		OpenLevel89		OpenLevel99		
2423	随机门派秘籍	13157	秘籍·雷动九天	3274				1				15		15		OpenLevel89		OpenLevel99		
2423	随机门派秘籍	13157	秘籍·亢龙有悔	4021				1				15		15		OpenLevel89		OpenLevel99		
2423	随机门派秘籍	13157	秘籍·困龙功	4022				1				15		15		OpenLevel89		OpenLevel99		
2423	随机门派秘籍	13157	秘籍·醉蝶狂舞	4023				1				15		15		OpenLevel89		OpenLevel99		
2423	随机门派秘籍	13157	秘籍·龙战于野	4024				1				15		15		OpenLevel89		OpenLevel99		
2423	随机门派秘籍	13157	秘籍·阴风蚀骨	4025				1				15		15		OpenLevel89		OpenLevel99		
2423	随机门派秘籍	13157	秘籍·召唤毒虫	4026				1				15		15		OpenLevel89		OpenLevel99		
2423	随机门派秘籍	13157	秘籍·迷心蛊	4027				1				15		15		OpenLevel89		OpenLevel99		
2423	随机门派秘籍	13157	秘籍·万蛊蚀心	4028				1				15		15		OpenLevel89		OpenLevel99		
2423	随机门派秘籍	13157	秘籍·断潮	5201				1				15		15		OpenLevel89		OpenLevel99		
2423	随机门派秘籍	13157	秘籍·心剑	5202				1				15		15		OpenLevel89		OpenLevel99		
2423	随机门派秘籍	13157	秘籍·玉泉鱼跃	5203				1				15		15		OpenLevel89		OpenLevel99		
2423	随机门派秘籍	13157	秘籍·峰插云景	5204				1				15		15		OpenLevel89		OpenLevel99		
2423	随机门派秘籍	13157	秘籍·平沙雁落	5205				1				15		15		OpenLevel89		OpenLevel99		
2423	随机门派秘籍	13157	秘籍·云生结海	5206				1				15		15		OpenLevel89		OpenLevel99		
2423	随机门派秘籍	13157	秘籍·清音长啸	5207				1				15		15		OpenLevel89		OpenLevel99		
2423	随机门派秘籍	13157	秘籍·江逐月天	5208				1				15		15		OpenLevel89		OpenLevel99		
2423	随机门派秘籍	13157	初级秘籍·飞燕凌波	6675				1				15		15		OpenLevel89		OpenLevel99		
2423	随机门派秘籍	13157	初级秘籍·银瓶玉碎	6674				1				15		15		OpenLevel89		OpenLevel99		
2423	随机门派秘籍	13157	初级秘籍·空山凝云	6676				1				15		15		OpenLevel89		OpenLevel99		
2423	随机门派秘籍	13157	初级秘籍·水龙吟	6677				1				15		15		OpenLevel89		OpenLevel99		
2423	随机门派秘籍	13157	初级秘籍·霸刀1	7520				1				15		15		OpenLevel89		OpenLevel99		
2423	随机门派秘籍	13157	初级秘籍·霸刀2	7521				1				15		15		OpenLevel89		OpenLevel99		
2423	随机门派秘籍	13157	初级秘籍·霸刀3	7522				1				15		15		OpenLevel89		OpenLevel99		
2423	随机门派秘籍	13157	初级秘籍·霸刀4	7523				1				15		15		OpenLevel89		OpenLevel99		
2423	随机门派秘籍	13157	初级秘籍·萧史乘龙	8445				1				15		15		OpenLevel89		OpenLevel99		
2423	随机门派秘籍	13157	初级秘籍·天绅倒悬	8446				1				15		15		OpenLevel89		OpenLevel99		
2423	随机门派秘籍	13157	初级秘籍·朝阳一气剑	8447				1				15		15		OpenLevel89		OpenLevel99		
2423	随机门派秘籍	13157	初级秘籍·风送紫霞	8448				1				15		15		OpenLevel89		OpenLevel99		
2423	随机门派秘籍	13157	初级秘籍·焚山噬川	9879				1				15		15		OpenLevel89		OpenLevel99		
2423	随机门派秘籍	13157	初级秘籍·电光石火	9880				1				15		15		OpenLevel89		OpenLevel99		
2423	随机门派秘籍	13157	初级秘籍·火光残影	9881				1				15		15		OpenLevel89		OpenLevel99		
2423	随机门派秘籍	13157	初级秘籍·毁天灭地	9882				1				15		15		OpenLevel89		OpenLevel99		
2423	随机门派秘籍	13174	初级秘籍·一阳指	10537				1				15		15		OpenLevel89		OpenLevel99		
2423	随机门派秘籍	13174	初级秘籍·五罗轻烟	10538				1				15		15		OpenLevel89		OpenLevel99		
2423	随机门派秘籍	13174	初级秘籍·六脉神剑	10539				1				15		15		OpenLevel89		OpenLevel99		
2423	随机门派秘籍	13174	初级秘籍·水龙狱	10540				1				15		15		OpenLevel89		OpenLevel99		
2435	1~39级组队秘境白银宝箱	164700	T2传承帽子	1653				1												
2435	1~39级组队秘境白银宝箱	3600	紫轩（A）			Partner	77	1												
2435	1~39级组队秘境白银宝箱	3600	蔷薇（A）			Partner	78	1												
2435	1~39级组队秘境白银宝箱	4500	卓非凡（A）			Partner	79	1												
2435	1~39级组队秘境白银宝箱	1500	月明瑶（A）			Partner	80	1												
2435	1~39级组队秘境白银宝箱	54000	初级魂石·紫轩	1708				1												
2435	1~39级组队秘境白银宝箱	54000	初级魂石·蔷薇	1707				1												
2435	1~39级组队秘境白银宝箱	22500	初级魂石·卓非凡	1709				1												
2435	1~39级组队秘境白银宝箱	7500	初级魂石·月明瑶	1710				1												
2435	1~39级组队秘境白银宝箱	684100	白水晶	212				1												
2436	40~49级组队秘境白银宝箱	82700	T3传承帽子	1654				1												
2436	40~49级组队秘境白银宝箱	3600	南宫彩虹（A）			Partner	81	1												
2436	40~49级组队秘境白银宝箱	3600	张如梦（A）			Partner	82	1												
2436	40~49级组队秘境白银宝箱	4500	张琳心（A）			Partner	83	1												
2436	40~49级组队秘境白银宝箱	1500	封玉书（A）			Partner	84	1												
2436	40~49级组队秘境白银宝箱	54000	初级魂石·南宫彩虹	1714				1												
2436	40~49级组队秘境白银宝箱	54000	初级魂石·张如梦	1720				1												
2436	40~49级组队秘境白银宝箱	22500	初级魂石·张琳心	1721				1												
2436	40~49级组队秘境白银宝箱	7500	初级魂石·封玉书	1722				1												
2436	40~49级组队秘境白银宝箱	766100	白水晶	212				1												
2437	50~59级组队秘境白银宝箱	198500	T4传承帽子碎片	2121				1												
2437	50~59级组队秘境白银宝箱	6000	南宫彩虹（A）			Partner	81	1												
2437	50~59级组队秘境白银宝箱	6000	张如梦（A）			Partner	82	1												
2437	50~59级组队秘境白银宝箱	7500	张琳心（A）			Partner	83	1												
2437	50~59级组队秘境白银宝箱	2500	封玉书（A）			Partner	84	1												
2437	50~59级组队秘境白银宝箱	90000	初级魂石·南宫彩虹	1714				1												
2437	50~59级组队秘境白银宝箱	90000	初级魂石·张如梦	1720				1												
2437	50~59级组队秘境白银宝箱	37500	初级魂石·张琳心	1721				1												
2437	50~59级组队秘境白银宝箱	12500	初级魂石·封玉书	1722				1												
2437	50~59级组队秘境白银宝箱	549500	白水晶	212				1												
2438	60~69级组队秘境白银宝箱	96800	T5传承帽子碎片	2122				1												
2438	60~69级组队秘境白银宝箱	1320	张风（S）			Partner	49	1												
2438	60~69级组队秘境白银宝箱	1320	方勉（S）			Partner	51	1												
2438	60~69级组队秘境白银宝箱	1680	南宫灭（S）			Partner	50	1												
2438	60~69级组队秘境白银宝箱	1680	曲霞（A）			Partner	85	1												
2438	60~69级组队秘境白银宝箱	19800	初级魂石·张风	1760				1												
2438	60~69级组队秘境白银宝箱	8100	初级魂石·方勉	1767				1												
2438	60~69级组队秘境白银宝箱	8100	初级魂石·南宫灭	1768				1												
2438	60~69级组队秘境白银宝箱	2700	初级魂石·曲霞	1729				1												
2438	60~69级组队秘境白银宝箱	55200	绿水晶	222				1												
2438	60~69级组队秘境白银宝箱	803300	白水晶	212				1												
2439	70~79级组队秘境白银宝箱	72700	T6传承帽子碎片	2123				1												
2439	70~79级组队秘境白银宝箱	1500	张风（S）			Partner	49	1												
2439	70~79级组队秘境白银宝箱	1500	方勉（S）			Partner	51	1												
2439	70~79级组队秘境白银宝箱	1800	南宫灭（S）			Partner	50	1												
2439	70~79级组队秘境白银宝箱	1800	曲霞（A）			Partner	85	1												
2439	70~79级组队秘境白银宝箱	21600	初级魂石·张风	1760				1												
2439	70~79级组队秘境白银宝箱	8800	初级魂石·方勉	1767				1												
2439	70~79级组队秘境白银宝箱	8800	初级魂石·南宫灭	1768				1												
2439	70~79级组队秘境白银宝箱	3000	初级魂石·曲霞	1729				1												
2439	70~79级组队秘境白银宝箱	60200	绿水晶	222				1												
2439	70~79级组队秘境白银宝箱	818300	白水晶	212				1												
2440	80~89级组队秘境白银宝箱	77000	T7传承帽子碎片	2976				1												
2440	80~89级组队秘境白银宝箱	1320	唐影（S）			Partner	52	1												
2440	80~89级组队秘境白银宝箱	1320	秋依水（S）			Partner	53	1												
2440	80~89级组队秘境白银宝箱	460	燕若雪（S）			Partner	55	1												
2440	80~89级组队秘境白银宝箱	4000	耶律辟离（A）			Partner	86	1												
2440	80~89级组队秘境白银宝箱	9000	初级魂石·耶律辟离	1730				1												
2440	80~89级组队秘境白银宝箱	9000	初级魂石·唐影	1769				1												
2440	80~89级组队秘境白银宝箱	9000	初级魂石·秋依水	1770				1												
2440	80~89级组队秘境白银宝箱	3000	初级魂石·燕若雪	1763				1												
2440	80~89级组队秘境白银宝箱	55000	绿水晶	222				1												
2440	80~89级组队秘境白银宝箱	830900	白水晶	212				1												
2441	90~99级组队秘境白银宝箱	60000	T8传承帽子碎片	2977				1												
2441	90~99级组队秘境白银宝箱	1320	唐影（S）			Partner	52	1												
2441	90~99级组队秘境白银宝箱	1320	秋依水（S）			Partner	53	1												
2441	90~99级组队秘境白银宝箱	460	燕若雪（S）			Partner	55	1												
2441	90~99级组队秘境白银宝箱	4000	耶律辟离（A）			Partner	86	1												
2441	90~99级组队秘境白银宝箱	9000	初级魂石·耶律辟离	1730				1												
2441	90~99级组队秘境白银宝箱	9000	初级魂石·唐影	1769				1												
2441	90~99级组队秘境白银宝箱	9000	初级魂石·秋依水	1770				1												
2441	90~99级组队秘境白银宝箱	3000	初级魂石·燕若雪	1763				1												
2441	90~99级组队秘境白银宝箱	55000	绿水晶	222				1												
2441	90~99级组队秘境白银宝箱	847900	白水晶	212				1												
2442	100~109级组队秘境白银宝箱	50000	T9传承帽子碎片	2978				1												
2442	100~109级组队秘境白银宝箱	3000	初级魂石·唐仇	3856				1												
2442	100~109级组队秘境白银宝箱	3000	初级魂石·黑面郎君	3854				1												
2442	100~109级组队秘境白银宝箱	3000	初级魂石·何人我	3855				1												
2442	100~109级组队秘境白银宝箱	2000	初级魂石·玄天道人	3373				1												
2442	100~109级组队秘境白银宝箱	200000	绿水晶	222				1												
2442	100~109级组队秘境白银宝箱	739000	白水晶	212				1												
2443	110~119级组队秘境白银宝箱	45000	T10传承帽子碎片	3678				1												
2443	110~119级组队秘境白银宝箱	3000	初级魂石·唐仇	3856				1												
2443	110~119级组队秘境白银宝箱	3000	初级魂石·黑面郎君	3854				1												
2443	110~119级组队秘境白银宝箱	3000	初级魂石·何人我	3855				1												
2443	110~119级组队秘境白银宝箱	2000	初级魂石·玄天道人	3373				1												
2443	110~119级组队秘境白银宝箱	204000	绿水晶	222				1												
2443	110~119级组队秘境白银宝箱	740000	白水晶	212				1												
2444	120~129级组队秘境白银宝箱	50000	T11传承帽子碎片	5816				1												
2444	120~129级组队秘境白银宝箱	3000	初级魂石·尹筱雨	5432				1												
2444	120~129级组队秘境白银宝箱	3000	初级魂石·宋秋石	4873				1												
2444	120~129级组队秘境白银宝箱	3000	初级魂石·古嫣然	4874				1												
2444	120~129级组队秘境白银宝箱	2000	初级魂石·石轩辕	5433				1												
2444	120~129级组队秘境白银宝箱	200000	绿水晶	222				1												
2444	120~129级组队秘境白银宝箱	739000	白水晶	212				1												
24440	130~139级组队秘境白银宝箱	50000	T12传承帽子碎片	5817				1												
24440	130~139级组队秘境白银宝箱	3000	初级魂石·尹筱雨	5432				1												
24440	130~139级组队秘境白银宝箱	3000	初级魂石·宋秋石	4873				1												
24440	130~139级组队秘境白银宝箱	3000	初级魂石·古嫣然	4874				1												
24440	130~139级组队秘境白银宝箱	2000	初级魂石·石轩辕	5433				1												
