ShowType	Name	GroupName	Faction	Sex	ResId	EffectResId	IconId	BigIconId	Desc	Desc2
1419	【黄金】缥缈之九霄环佩	ts	15		949		19194	19194	天山黄金武器T19	T19
1420	【黄金】缥缈之白虹剑	ts	15		950		19195	19195	天山黄金武器T20	T20
1416	【黄金】破军之偃骨刀	bd_m	16	1	956		19196	19196	霸刀男黄金武器T16	T16
1417	【黄金】破军之北星刀	bd_m	16	1	957		19197	19197	霸刀男黄金武器T17	T17
1418	【黄金】破军之万魂刀	bd_m	16	1	958		19198	19198	霸刀男黄金武器T18	T18
1419	【黄金】破军之九骨刀	bd_m	16	1	959		19199	19199	霸刀男黄金武器T19	T19
1420	【黄金】破军之图穷匕	bd_m	16	1	960		19200	19200	霸刀男黄金武器T20	T20
1416	【黄金】破军之偃骨刀	bd_f	16	2	10686		19196	19196	霸刀女黄金武器T16	T16
1417	【黄金】破军之北星刀	bd_f	16	2	10687		19197	19197	霸刀女黄金武器T17	T17
1418	【黄金】破军之万魂刀	bd_f	16	2	10688		19198	19198	霸刀女黄金武器T18	T18
1419	【黄金】破军之九骨刀	bd_f	16	2	10689		19199	19199	霸刀女黄金武器T19	T19
1420	【黄金】破军之图穷匕	bd_f	16	2	10690		19200	19200	霸刀女黄金武器T20	T20
1416	【黄金】六合之驭愁剑	hs	17		966		19201	19201	华山黄金武器T16	T16
1417	【黄金】六合之星痕剑	hs	17		967		19202	19202	华山黄金武器T17	T17
1418	【黄金】六合之碧空剑	hs	17		968		19203	19203	华山黄金武器T18	T18
1419	【黄金】六合之抚夜剑	hs	17		969		19204	19204	华山黄金武器T19	T19
1420	【黄金】六合之青釭剑	hs	17		970		19205	19205	华山黄金武器T20	T20
1416	【黄金】圣火之冷辉灵魅	mj	18		976		19206	19206	明教黄金武器T16	T16
1417	【黄金】圣火之明辉独尊	mj	18		977		19207	19207	明教黄金武器T17	T17
1418	【黄金】圣火之傲雪凌霜	mj	18		978		19208	19208	明教黄金武器T18	T18
1419	【黄金】圣火之抚夜剑	mj	18		979		19209	19209	明教黄金武器T19	T19
1420	【黄金】圣火之青釭剑	mj	18		980		19210	19210	明教黄金武器T20	T20
1416	【黄金】诗情之青丝雪	wh	20		996		19216	19216	万花黄金武器T16	T16
1417	【黄金】诗情之一水间	wh	20		997		19217	19217	万花黄金武器T17	T17
1418	【黄金】诗情之画上君	wh	20		998		19218	19218	万花黄金武器T18	T18
1419	【黄金】诗情之抚夜剑	wh	20		999		19219	19219	万花黄金武器T19	T19
1420	【黄金】诗情之青釭剑	wh	20		1000		19220	19220	万花黄金武器T20	T20
10001	八棱锤·辉煌金	tw_m	1	1	1		10101	10101		
10002	五星锤·浮影金	tw_m	1	1	2		10102	10102		
10003	亮银锤·浮影金	tw_m	1	1	3		10103	10103		
10004	霹雳锤·幻金蓝	tw_m	1	1	4		10104	10104		
10005	狼牙锤·月光银	tw_m	1	1	5		10105	10105		
10006	裂心锤·月光银	tw_m	1	1	6		10106	10106		
10007	金瓜锤·浮影金	tw_m	1	1	7		10107	10107		
10008	孽龙锤·浮影金	tw_m	1	1	8		10108	10108		
10009	破天锤·幻金蓝	tw_m	1	1	9		10109	10109		
10010	混元锤·浮影金	tw_m	1	1	10		10110	10110		
10001	清风剑·蝴蝶蓝	em_f	2	2	11		10111	10111		
10002	白玉剑·浮影金	em_f	2	2	12		10112	10112		
10003	万仞剑·熏香紫	em_f	2	2	13		10113	10113		
10004	青峰剑·月光银	em_f	2	2	14		10114	10114		
10005	赤宵剑·翡翠绿	em_f	2	2	15		10115	10115		
10006	青霜剑·熏香紫	em_f	2	2	16		10116	10116		
10007	玄铁剑·月光银	em_f	2	2	17		10117	10117		
10008	倚天剑·辉煌金	em_f	2	2	18		10118	10118		
10009	怜花剑·幽暗紫	em_f	2	2	19		10119	10119		
10010	破月剑·流幻金	em_f	2	2	20		10120	10120		
10001	破甲弓·蝴蝶蓝	th_f	3	2	21		10121	10121		
10002	飞鸿弓·薄荷绿	th_f	3	2	22		10122	10122		
10003	穿杨弓·妖姬蓝	th_f	3	2	23		10123	10123		
10004	李广弓·绽放橙	th_f	3	2	24		10124	10124		
10005	透骨弓·百合粉	th_f	3	2	25		10125	10125		
10006	诛心弓·熏香紫	th_f	3	2	26		10126	10126		
10007	坠星弓·玫瑰粉	th_f	3	2	27		10127	10127		
10008	弑月弓·赤阳红	th_f	3	2	28		10128	10128		
10009	后羿弓·赤阳红	th_f	3	2	29		10129	10129		
10010	龙舌弓·翡翠绿	th_f	3	2	30		10130	10130		
10001	红缨枪·浮影金	xy	4		31		10131	10131		
10002	点钢枪·夜墨蓝	xy	4		32		10132	10132		
10003	环子枪·幻金蓝	xy	4		33		10133	10133		
10004	金钩枪·夜墨蓝	xy	4		34		10134	10134		
10005	豹尾枪·幽邃黑	xy	4		35		10135	10135		
10006	火尖枪·妖姬蓝	xy	4		36		10136	10136		
10007	透骨枪·幽邃黑	xy	4		37		10137	10137		
10008	惊雷枪·玄赤金	xy	4		38		10138	10138		
10009	破天戟·杏笺黄	xy	4		39		10139	10139		
10010	天龙戟·玛瑙红	xy	4		40		10140	10140		
10001	松纹剑·玉牙白	wd	5		41		10141	10141		
10002	乘风剑·幽邃黑	wd	5		42		10142	10142		
10003	流云剑·妖姬蓝	wd	5		43		10143	10143		
10004	玄武剑·玄铁灰	wd	5		44		10144	10144		
10005	龙渊剑·琥珀铜	wd	5		45		10145	10145		
10006	太虚剑·水晶紫	wd	5		46		10146	10146		
10007	七星剑·琥珀铜	wd	5		47		10147	10147		
10008	白虹剑·浮影金	wd	5		48		10148	10148		
10009	碧血剑·翡翠绿	wd	5		49		10149	10149		
10010	天枢剑·幻金蓝	wd	5		50		10150	10150		
10001	相柳牙·幽邃黑	tr	6		51		10151	10151		
10002	诛心剑·琥珀铜	tr	6		52		10152	10152		
10003	炼狱匕·幻金蓝	tr	6		53		10153	10153		
10004	幽影刃·鬼魅红	tr	6		54		10154	10154		
10005	离魂剑·浮影金	tr	6		55		10155	10155		
10006	阎王匕·月光银	tr	6		56		10156	10156		
10007	鱼肠剑·妖姬蓝	tr	6		57		10157	10157		
10008	图穷匕·浮影金	tr	6		58		10158	10158		
10009	断岳匕·水晶紫	tr	6		59		10159	10159		
10010	血魄刃·幽暗红	tr	6		60		10160	10160		
10001	齐眉棍·浮影金	sl_m	7	1	61		10161	10161		
10002	四平棍·琥珀铜	sl_m	7	1	62		10162	10162		
10003	盘花棍·浮影金	sl_m	7	1	63		10163	10163		
10004	分水棍·浮影金	sl_m	7	1	64		10164	10164		
10005	虎尾棍·妖姬蓝	sl_m	7	1	65		10165	10165		
10006	紫金棍·浮影金	sl_m	7	1	66		10166	10166		
10007	普度棍·月光银	sl_m	7	1	67		10167	10167		
10008	搅海棍·浮影金	sl_m	7	1	68		10168	10168		
10009	盘龙棍·绽放橙	sl_m	7	1	69		10169	10169		
10010	降魔棍·忘忧黄	sl_m	7	1	70		10170	10170		
10001	寒梅吟雪·玫瑰粉	cy_f	8	2	71		10171	10171		
10002	岸芷汀兰·蝴蝶蓝	cy_f	8	2	72		10172	10172		
10003	枯枝连理·绽放橙	cy_f	8	2	73		10173	10173		
10004	摇光悬星·海洋蓝	cy_f	8	2	74		10174	10174		
10005	晚秋悲画·杏笺黄	cy_f	8	2	75		10175	10175		
10006	暗香映月·熏香紫	cy_f	8	2	76		10176	10176		
10007	杜鹃啼血·赤阳红	cy_f	8	2	77		10177	10177		
10008	笙歌流光·蝴蝶蓝	cy_f	8	2	78		10178	10178		
10009	霜翎衔花·熏香紫	cy_f	8	2	79		10179	10179		
10010	红粉露凝·落丹红	cy_f	8	2	80		10180	10180		
10001	赤蛟弩·橄榄绿	tm_m	9	1	601		10181	10181		
10002	翦云弩·翡翠绿	tm_m	9	1	602		10182	10182		
10003	青磷弩·橄榄绿	tm_m	9	1	603		10183	10183		
10004	天罗弩·浮影金	tm_m	9	1	604		10184	10184		
10005	鬼武弩·夜墨蓝	tm_m	9	1	605		10185	10185		
10006	含沙射影·紫丹褐	tm_m	9	1	606		10186	10186		
10007	七骨弩·玄赤黑	tm_m	9	1	607		10187	10187		
10008	天外飞仙·幽邃黑	tm_m	9	1	608		10188	10188		
10009	蚀骨弩·浮影金	tm_m	9	1	609		10189	10189		
10010	追星弩·浮影金	tm_m	9	1	610		10190	10190		
10001	太岳挽花·枯木褐	kl	10		611		10191	10191		
10002	金鲤跃云·浮影金	kl	10		612		10192	10192		
10003	诉雪凝香·妖姬蓝	kl	10		613		10193	10193		
10004	飞鹤衔枝·浮影金	kl	10		614		10194	10194		
10005	耀阳玉虚·浮影金	kl	10		615		10195	10195		
10006	金缕铁梨·幻金蓝	kl	10		616		10196	10196		
10007	苍墨无锋·浮影金	kl	10		617		10197	10197		
10008	银月飞燕·月光银	kl	10		618		10198	10198		
10009	鸾歌凤舞·浮影金	kl	10		619		10199	10199		
10010	碎玉断金·妖姬蓝	kl	10		620		10200	10200		
10001	碧玉杖·翡翠绿	gb_m	11	1	621		13041	13041		
10002	莲花落·浮影金	gb_m	11	1	622		13042	13042		
10003	缠金棒·香墨黑	gb_m	11	1	623		13043	13043		
10004	黑煞棒·幽邃黑	gb_m	11	1	624		13044	13044		
10005	紫芦棍·水晶紫	gb_m	11	1	625		13045	13045		
10006	青龙棍·橄榄绿	gb_m	11	1	626		13046	13046		
10007	火龙探珠·幽暗红	gb_m	11	1	627		13047	13047		
10008	赤龙柱·幽暗红	gb_m	11	1	628		13048	13048		
10009	金龙惊天·浮影金	gb_m	11	1	629		13049	13049		
10010	亢龙有悔·蝴蝶蓝	gb_m	11	1	630		13050	13050		
10001	缚丝茧·蝴蝶蓝	wdu_f	12	2	631		13051	13051		
10002	绀蓝雨·妖姬蓝	wdu_f	12	2	632		13052	13052		
10003	两心知·妖姬蓝	wdu_f	12	2	633		13053	13053		
10004	蝶幻花·幽雅紫	wdu_f	12	2	634		13054	13054		
10005	金枝绕·浮影金	wdu_f	12	2	635		13055	13055		
10006	瑶花慢·玫瑰粉	wdu_f	12	2	636		13056	13056		
10007	霰天霜·虚紫蓝	wdu_f	12	2	637		13057	13057		
10008	多情环·翡翠绿	wdu_f	12	2	638		13058	13058		
10009	离别钩·幽暗红	wdu_f	12	2	639		13059	13059		
10010	相思引·浮影金	wdu_f	12	2	640		13060	13060		
10001	问秋剑·杏笺黄	cj_m	13	1	641		13061	13061		
10002	迫云剑·浮影金	cj_m	13	1	642		13062	13062		
10003	致情剑·玄赤黑	cj_m	13	1	643		13063	13063		
10004	落月剑·幽邃黑	cj_m	13	1	644		13064	13064		
10005	天祭剑·玛瑙红	cj_m	13	1	645		13065	13065		
10006	苍云剑·翡翠绿	cj_m	13	1	646		13066	13066		
10007	流风剑·紫丹褐	cj_m	13	1	647		13067	13067		
10008	残雪剑·熏香紫	cj_m	13	1	648		13068	13068		
10009	正阳剑·玉牙白	cj_m	13	1	649		13069	13069		
10010	碎星剑·夜墨蓝	cj_m	13	1	650		13070	13070		
10001	华荷媚·春意绿	cg_f	14	2	651		13071	13071		
10002	泛兰舟·妖姬蓝	cg_f	14	2	652		13072	13072		
10003	海棠花·落丹红	cg_f	14	2	653		13073	13073		
10004	玉竹斩·茉莉白	cg_f	14	2	654		13074	13074		
10005	翠羽吟·落雪白	cg_f	14	2	655		13075	13075		
10006	紫萸香·幽雅紫	cg_f	14	2	656		13076	13076		
10007	雨霖铃·玉牙白	cg_f	14	2	657		13077	13077		
10008	金缕歌·杏笺黄	cg_f	14	2	658		13078	13078		
10009	浣溪沙·玉牙白	cg_f	14	2	659		13079	13079		
10010	青玉案·海洋蓝	cg_f	14	2	660		13080	13080		
10001	木萧萧·枯木褐	ts	15		661		13081	13081		
10002	蟾宫客·幽暗绿	ts	15		662		13082	13082		
10003	幽涧泉·宝石蓝	ts	15		663		13083	13083		
10004	玉芙蓉·玉牙白	ts	15		664		13084	13084		
10005	西江月·玉牙白	ts	15		665		13085	13085		
10006	醉花阴·苍白绿	ts	15		666		13086	13086		
10007	梧宫秋·玉牙白	ts	15		667		13087	13087		
10008	乌夜啼·薄荷绿	ts	15		668		13088	13088		
10009	归去来·水墨白	ts	15		669		13089	13089		
10010	双燕离·玉牙白	ts	15		670		13090	13090		
10001	窃魂刀·玄赤黑	bd_m	16	1	671		13091	13091		
10002	静天刀·香墨黑	bd_m	16	1	672		13092	13092		
10003	陇云刀·香墨黑	bd_m	16	1	673		13093	13093		
10004	驭神刀·香墨黑	bd_m	16	1	674		13094	13094		
10005	云毓刀·香墨黑	bd_m	16	1	675		13095	13095		
10006	啸神刀·浮影金	bd_m	16	1	676		13096	13096		
10007	如云刀·香墨黑	bd_m	16	1	677		13097	13097		
10008	雨岩刀·浮影金	bd_m	16	1	678		13098	13098		
10009	斟斗刀·香墨黑	bd_m	16	1	679		13099	13099		
10010	风骨刀·玉牙白	bd_m	16	1	680		13100	13100		
10001	风渊剑·水墨灰	hs	17		681		13101	13101		
10002	冷月剑·妖姬蓝	hs	17		682		13102	13102		
10003	破云剑·水墨白	hs	17		683		13103	13103		
10004	赤眸剑·玉牙白	hs	17		684		13104	13104		
10005	墨玉剑·玄铁灰	hs	17		685		13105	13105		
10006	无尘剑·玉牙白	hs	17		686		13106	13106		
10007	碧灵剑·妖姬蓝	hs	17		687		13107	13107		
10008	青韵剑·幽暗绿	hs	17		688		13108	13108		
10009	玉泉剑·玉牙白	hs	17		689		13109	13109		
10010	青霄剑·幽暗绿	hs	17		690		13110	13110		
10001	日影月痕·浮影金	mj	18		691		13111	13111	明教武器T1·颜色1	
10002	玉翎生辉·玉牙白	mj	18		692		13112	13112	明教武器T2·颜色1	
10003	赤炎凤羽·赤阳红	mj	18		693		13113	13113	明教武器T3·颜色1	
10004	戒火双轮·赤阳红	mj	18		694		13114	13114	明教武器T4·颜色1	
10005	清芒照影·翡翠绿	mj	18		695		13115	13115	明教武器T5·颜色1	
10006	炎图皇兵·赤阳红	mj	18		696		13116	13116	明教武器T6·颜色1	
10007	明王镇岳·琥珀铜	mj	18		697		13117	13117	明教武器T7·颜色1	
10008	梦影琉璃·玄铁灰	mj	18		698		13118	13118	明教武器T8·颜色1	
10009	凤尾丝兰·玉牙白	mj	18		699		13119	13119	明教武器T9·颜色1	
10010	诡莫幽影·夜墨蓝	mj	18		700		13120	13120	明教武器T10·颜色1	
10001	角桂笔·苍白绿	wh	20		711		13131	13131		
10002	戏墨笔·苍白绿	wh	20		712		13132	13132		
10003	辞归笔·苍白绿	wh	20		713		13133	13133		
10004	零露笔·苍白绿	wh	20		714		13134	13134		
10005	谷海笔·苍白绿	wh	20		715		13135	13135		
10006	闲情笔·落丹红	wh	20		716		13136	13136		
10007	倚心笔·薄荷绿	wh	20		717		13137	13137		
10008	幽兰笔·苍白绿	wh	20		718		13138	13138		
10009	春水笔·苍白绿	wh	20		719		13139	13139		
10010	秋月笔·苍白绿	wh	20		720		13140	13140		
11100	黄铜锤·琥珀铜	tw_m	1	1	101		12173	12173		
11101	黄铜锤·夜墨蓝	tw_m	1	1	1001		12381	12381		
11102	黄铜锤·玫瑰粉	tw_m	1	1	1002		12382	12382		
11103	黄铜锤·月光银	tw_m	1	1	1003		12383	12383		
11104	八棱锤·虚紫蓝	tw_m	1	1	1004		12384	12384		
11105	八棱锤·月光银	tw_m	1	1	1005		12385	12385		
11106	八棱锤·浮影金	tw_m	1	1	1006		12386	12386		
11107	五星锤·幻金蓝	tw_m	1	1	1007		12387	12387		
11108	五星锤·月光银	tw_m	1	1	1008		12388	12388		
11109	五星锤·辉煌金	tw_m	1	1	1009		12389	12389		
11110	亮银锤·月光银	tw_m	1	1	1010		12390	12390		
11111	亮银锤·朱砂红	tw_m	1	1	1011		12391	12391		
11112	亮银锤·辉煌金	tw_m	1	1	1012		12392	12392		
11113	霹雳锤·落丹红	tw_m	1	1	1013		12393	12393		
11114	霹雳锤·浮影金	tw_m	1	1	1014		12394	12394		
11115	霹雳锤·杏笺黄	tw_m	1	1	1015		12395	12395		
11116	狼牙锤·薄荷绿	tw_m	1	1	1016		12396	12396		
11117	狼牙锤·浮影金	tw_m	1	1	1017		12397	12397		
11118	狼牙锤·翡翠绿	tw_m	1	1	1018		12398	12398		
11119	裂心锤·蝴蝶蓝	tw_m	1	1	1019		12399	12399		
11120	裂心锤·赤阳红	tw_m	1	1	1020		12400	12400		
11121	裂心锤·浮影金	tw_m	1	1	1021		12401	12401		
11122	金瓜锤·幽邃黑	tw_m	1	1	1022		12402	12402		
11123	金瓜锤·月光银	tw_m	1	1	1023		12403	12403		
11124	金瓜锤·玫瑰粉	tw_m	1	1	1024		12404	12404		
11125	孽龙锤·落丹红	tw_m	1	1	1025		12405	12405		
11126	孽龙锤·翡翠绿	tw_m	1	1	1026		12406	12406		
11127	孽龙锤·月光银	tw_m	1	1	1027		12407	12407		
11128	破天锤·玛瑙红	tw_m	1	1	1028		12408	12408		
11129	破天锤·妖姬蓝	tw_m	1	1	1029		12409	12409		
11130	破天锤·月光银	tw_m	1	1	1030		12410	12410		
11131	混元锤·墨血银	tw_m	1	1	1031		12411	12411		
11132	混元锤·妖姬蓝	tw_m	1	1	1032		12412	12412		
11133	混元锤·橄榄绿	tw_m	1	1	1033		12413	12413		
11100	慈悲剑·蝴蝶蓝	em_f	2	2	102		12174	12174		
11101	慈悲剑·妖姬蓝	em_f	2	2	1101		12414	12414		
11102	慈悲剑·水晶紫	em_f	2	2	1102		12415	12415		
11103	慈悲剑·傲阳橙	em_f	2	2	1103		12416	12416		
11104	清风剑·玫瑰粉	em_f	2	2	1104		12417	12417		
11105	清风剑·玄铁灰	em_f	2	2	1105		12418	12418		
11106	清风剑·杏笺黄	em_f	2	2	1106		12419	12419		
11107	白玉剑·翡翠绿	em_f	2	2	1107		12420	12420		
11108	白玉剑·忘忧黄	em_f	2	2	1108		12421	12421		
11109	白玉剑·蝴蝶蓝	em_f	2	2	1109		12422	12422		
11110	万仞剑·朱砂红	em_f	2	2	1110		12423	12423		
11111	万仞剑·海洋蓝	em_f	2	2	1111		12424	12424		
11112	万仞剑·浮影金	em_f	2	2	1112		12425	12425		
11113	青峰剑·朱砂红	em_f	2	2	1113		12426	12426		
11114	青峰剑·玄铁灰	em_f	2	2	1114		12427	12427		
11115	青峰剑·熏香紫	em_f	2	2	1115		12428	12428		
11116	赤宵剑·玛瑙红	em_f	2	2	1116		12429	12429		
11117	赤宵剑·罗兰紫	em_f	2	2	1117		12430	12430		
11118	赤宵剑·玄赤黑	em_f	2	2	1118		12431	12431		
11119	青霜剑·薄荷绿	em_f	2	2	1119		12432	12432		
11120	青霜剑·杏笺黄	em_f	2	2	1120		12433	12433		
11121	青霜剑·朱砂红	em_f	2	2	1121		12434	12434		
11122	玄铁剑·熏香紫	em_f	2	2	1122		12435	12435		
11123	玄铁剑·朱砂红	em_f	2	2	1123		12436	12436		
11124	玄铁剑·蝴蝶蓝	em_f	2	2	1124		12437	12437		
11125	倚天剑·海洋蓝	em_f	2	2	1125		12438	12438		
11126	倚天剑·落丹红	em_f	2	2	1126		12439	12439		
11127	倚天剑·翡翠绿	em_f	2	2	1127		12440	12440		
11128	怜花剑·翡翠绿	em_f	2	2	1128		12441	12441		
11129	怜花剑·依碧银	em_f	2	2	1129		12442	12442		
11130	怜花剑·鬼魅红	em_f	2	2	1130		12443	12443		
11131	破月剑·熏香紫	em_f	2	2	1131		12444	12444		
11132	破月剑·妖姬蓝	em_f	2	2	1132		12445	12445		
11133	破月剑·橄榄绿	em_f	2	2	1133		12446	12446		
11100	梅花弓·冬梅粉	th_f	3	2	103		12175	12175		
11101	梅花弓·幽邃黑	th_f	3	2	1201		12447	12447		
11102	梅花弓·夜抹绿	th_f	3	2	1202		12448	12448		
11103	梅花弓·忘忧黄	th_f	3	2	1203		12449	12449		
11104	破甲弓·夜墨蓝	th_f	3	2	1204		12450	12450		
11105	破甲弓·玫瑰粉	th_f	3	2	1205		12451	12451		
11106	破甲弓·赤阳红	th_f	3	2	1206		12452	12452		
11107	飞鸿弓·杏笺黄	th_f	3	2	1207		12453	12453		
11108	飞鸿弓·妖姬蓝	th_f	3	2	1208		12454	12454		
11109	飞鸿弓·玫瑰粉	th_f	3	2	1209		12455	12455		
11110	穿杨弓·玫瑰粉	th_f	3	2	1210		12456	12456		
11111	穿杨弓·忘忧黄	th_f	3	2	1211		12457	12457		
11112	穿杨弓·赤阳红	th_f	3	2	1212		12458	12458		
11113	李广弓·浮影金	th_f	3	2	1213		12459	12459		
11114	李广弓·落丹红	th_f	3	2	1214		12460	12460		
11115	李广弓·玫瑰粉	th_f	3	2	1215		12461	12461		
11116	透骨弓·妖姬蓝	th_f	3	2	1216		12462	12462		
11117	透骨弓·薄荷绿	th_f	3	2	1217		12463	12463		
11118	透骨弓·落丹红	th_f	3	2	1218		12464	12464		
11119	诛心弓·翡翠绿	th_f	3	2	1219		12465	12465		
11120	诛心弓·玫瑰粉	th_f	3	2	1220		12466	12466		
11121	诛心弓·朱砂红	th_f	3	2	1221		12467	12467		
11122	坠星弓·赤阳红	th_f	3	2	1222		12468	12468		
11123	坠星弓·水晶紫	th_f	3	2	1223		12469	12469		
11124	坠星弓·杏笺黄	th_f	3	2	1224		12470	12470		
11125	弑月弓·百合粉	th_f	3	2	1225		12471	12471		
11126	弑月弓·熏香紫	th_f	3	2	1226		12472	12472		
11127	弑月弓·翡翠绿	th_f	3	2	1227		12473	12473		
11128	后羿弓·忘忧黄	th_f	3	2	1228		12474	12474		
11129	后羿弓·海洋蓝	th_f	3	2	1229		12475	12475		
11130	后羿弓·玫瑰粉	th_f	3	2	1230		12476	12476		
11131	龙舌弓·玫瑰粉	th_f	3	2	1231		12477	12477		
11132	龙舌弓·妖姬蓝	th_f	3	2	1232		12478	12478		
11133	龙舌弓·赤阳红	th_f	3	2	1233		12479	12479		
11100	六合枪·夜墨蓝	xy	4		104		12176	12176		
11101	六合枪·幽邃黑	xy	4		1301		12480	12480		
11102	六合枪·杏笺黄	xy	4		1302		12481	12481		
11103	六合枪·月光银	xy	4		1303		12482	12482		
11104	红缨枪·月光银	xy	4		1304		12483	12483		
11105	红缨枪·幽邃黑	xy	4		1305		12484	12484		
11106	红缨枪·杏笺黄	xy	4		1306		12485	12485		
11107	点钢枪·落丹红	xy	4		1307		12486	12486		
11108	点钢枪·浮影金	xy	4		1308		12487	12487		
11109	点钢枪·赤阳红	xy	4		1309		12488	12488		
11110	环子枪·翡翠绿	xy	4		1310		12489	12489		
11111	环子枪·月光银	xy	4		1311		12490	12490		
11112	环子枪·辉煌金	xy	4		1312		12491	12491		
11113	金钩枪·浮影金	xy	4		1313		12492	12492		
11114	金钩枪·朱砂红	xy	4		1314		12493	12493		
11115	金钩枪·月光银	xy	4		1315		12494	12494		
11116	豹尾枪·翡翠绿	xy	4		1316		12495	12495		
11117	豹尾枪·夜墨蓝	xy	4		1317		12496	12496		
11118	豹尾枪·浮影金	xy	4		1318		12497	12497		
11119	火尖枪·杏笺黄	xy	4		1319		12498	12498		
11120	火尖枪·玫瑰粉	xy	4		1320		12499	12499		
11121	火尖枪·翡翠绿	xy	4		1321		12500	12500		
11122	透骨枪·浮影金	xy	4		1322		12501	12501		
11123	透骨枪·月光银	xy	4		1323		12502	12502		
11124	透骨枪·朱砂红	xy	4		1324		12503	12503		
11125	惊雷枪·翡翠绿	xy	4		1325		12504	12504		
11126	惊雷枪·落丹红	xy	4		1326		12505	12505		
11127	惊雷枪·浮影金	xy	4		1327		12506	12506		
11128	破天戟·绽放橙	xy	4		1328		12507	12507		
11129	破天戟·妖姬蓝	xy	4		1329		12508	12508		
11130	破天戟·幽暗红	xy	4		1330		12509	12509		
11131	天龙戟·罗兰紫	xy	4		1331		12510	12510		
11132	天龙戟·绽放橙	xy	4		1332		12511	12511		
11133	天龙戟·杏笺黄	xy	4		1333		12512	12512		
11100	道意剑·幽邃黑	wd	5		105		12177	12177		
11101	道意剑·宝石蓝	wd	5		1401		12513	12513		
11102	道意剑·水晶紫	wd	5		1402		12514	12514		
11103	道意剑·杏笺黄	wd	5		1403		12515	12515		
11104	松纹剑·玄铁灰	wd	5		1404		12516	12516		
11105	松纹剑·玫瑰粉	wd	5		1405		12517	12517		
11106	松纹剑·杏笺黄	wd	5		1406		12518	12518		
11107	乘风剑·水晶紫	wd	5		1407		12519	12519		
11108	乘风剑·紫丹褐	wd	5		1408		12520	12520		
11109	乘风剑·妖姬蓝	wd	5		1409		12521	12521		
11110	流云剑·杏笺黄	wd	5		1410		12522	12522		
11111	流云剑·浮影金	wd	5		1411		12523	12523		
