ChangeId	Desc	Part	Genre	CharmExtern	ColorItem1	ConsumeItem1	ConsumeCount1	ColorItem2	ConsumeItem2	ConsumeCount2	ColorItem3	ConsumeItem3	ConsumeCount3	ColorItem4	ConsumeItem4	ConsumeCount4	ColorItem5	ConsumeItem5	ConsumeCount5	ColorItem6	ConsumeItem6	ConsumeCount6	ColorItem7	ConsumeItem7	ConsumeCount7	ColorItem8	ConsumeItem8	ConsumeCount8	NameFacionMale1	NameFacionFemale1	NameFacionFemale2	NameFacionFemale3	NameFacionMale4	NameFacionFemale4	NameFacionMale5	NameFacionFemale5	NameFacionMale6	NameFacionFemale6	NameFacionMale7	NameFacionFemale8	NameFacionMale9	NameFacionMale10	NameFacionFemale10	NameFacionMale11	NameFacionFemale11	NameFacionFemale12	NameFacionMale13	NameFacionFemale14	NameFacionMale15	NameFacionFemale15	NameFacionMale16	NameFacionFemale16	NameFacionMale17	NameFacionFemale17	NameFacionMale18	NameFacionFemale18	NameFacionMale19	NameFacionFemale19	NameFacionMale20	NameFacionFemale20	NameFacionMale21	NameFacionFemale21
3003	桃花武器外装T1	1	3	57	4385	2569	1	4386	2569	10	4387	2569	10	4388	2569	10	6191	2569	10										外装：<流星水果锤>系列	外装：<流星水果锤>系列	外装：<蔷薇风霜剑>系列	外装：<晴天落花弓>系列	外装：<飞天流彗枪>系列	外装：<飞天流彗枪>系列	外装：<太岳金桔剑>系列	外装：<太岳金桔剑>系列	外装：<破月春花刺>系列	外装：<破月春花刺>系列	外装：<扶风破梦杖>系列	外装：<梦幻芙蕖枝>系列	外装：<神弩木生花>系列	外装：<桃花笑春风>系列	外装：<桃花笑春风>系列	外装：<翠玉青竹杖>系列	外装：<苗疆朝颜笛>系列	外装：<苗疆朝颜笛>系列	外装：<冷杉翠芽枝>系列	外装：<摇曳百合束>系列	外装：<玉音海棠枝>系列	外装：<玉音海棠枝>系列	外装：<思秋黄柳束>系列	外装：<思秋黄柳束>系列	外装：<离愁光明草>系列	外装：<离愁光明草>系列	外装：<梅盛繁星环>系列	外装：<梅盛繁星环>系列	外装：<羞玉芙蓉莲>系列	外装：<羞玉芙蓉莲>系列	外装：<风骨黄槿玉>系列	外装：<风骨黄槿玉>系列	外装：<傲阳葡萄藤>系列	外装：<傲阳葡萄藤>系列
3004	逍遥武器外装T1	1	3	57	4389	2569	1	4390	2569	10	4391	2569	10	4392	2569	10	6192	2569	10										外装：<流星水果锤>系列	外装：<流星水果锤>系列	外装：<蔷薇风霜剑>系列	外装：<晴天落花弓>系列	外装：<飞天流彗枪>系列	外装：<飞天流彗枪>系列	外装：<太岳金桔剑>系列	外装：<太岳金桔剑>系列	外装：<破月春花刺>系列	外装：<破月春花刺>系列	外装：<扶风破梦杖>系列	外装：<梦幻芙蕖枝>系列	外装：<神弩木生花>系列	外装：<桃花笑春风>系列	外装：<桃花笑春风>系列	外装：<翠玉青竹杖>系列	外装：<苗疆朝颜笛>系列	外装：<苗疆朝颜笛>系列	外装：<冷杉翠芽枝>系列	外装：<摇曳百合束>系列	外装：<玉音海棠枝>系列	外装：<玉音海棠枝>系列	外装：<思秋黄柳束>系列	外装：<思秋黄柳束>系列	外装：<离愁光明草>系列	外装：<离愁光明草>系列	外装：<梅盛繁星环>系列	外装：<梅盛繁星环>系列	外装：<羞玉芙蓉莲>系列	外装：<羞玉芙蓉莲>系列	外装：<风骨黄槿玉>系列	外装：<风骨黄槿玉>系列	外装：<傲阳葡萄藤>系列	外装：<傲阳葡萄藤>系列
3005	武当武器外装T1	1	3	57	4393	2569	1	4394	2569	10	4395	2569	10	4396	2569	10	6193	2569	10										外装：<流星水果锤>系列	外装：<流星水果锤>系列	外装：<蔷薇风霜剑>系列	外装：<晴天落花弓>系列	外装：<飞天流彗枪>系列	外装：<飞天流彗枪>系列	外装：<太岳金桔剑>系列	外装：<太岳金桔剑>系列	外装：<破月春花刺>系列	外装：<破月春花刺>系列	外装：<扶风破梦杖>系列	外装：<梦幻芙蕖枝>系列	外装：<神弩木生花>系列	外装：<桃花笑春风>系列	外装：<桃花笑春风>系列	外装：<翠玉青竹杖>系列	外装：<苗疆朝颜笛>系列	外装：<苗疆朝颜笛>系列	外装：<冷杉翠芽枝>系列	外装：<摇曳百合束>系列	外装：<玉音海棠枝>系列	外装：<玉音海棠枝>系列	外装：<思秋黄柳束>系列	外装：<思秋黄柳束>系列	外装：<离愁光明草>系列	外装：<离愁光明草>系列	外装：<梅盛繁星环>系列	外装：<梅盛繁星环>系列	外装：<羞玉芙蓉莲>系列	外装：<羞玉芙蓉莲>系列	外装：<风骨黄槿玉>系列	外装：<风骨黄槿玉>系列	外装：<傲阳葡萄藤>系列	外装：<傲阳葡萄藤>系列
3006	天忍武器外装T1	1	3	57	4397	2569	1	4398	2569	10	4399	2569	10	4400	2569	10	6194	2569	10										外装：<流星水果锤>系列	外装：<流星水果锤>系列	外装：<蔷薇风霜剑>系列	外装：<晴天落花弓>系列	外装：<飞天流彗枪>系列	外装：<飞天流彗枪>系列	外装：<太岳金桔剑>系列	外装：<太岳金桔剑>系列	外装：<破月春花刺>系列	外装：<破月春花刺>系列	外装：<扶风破梦杖>系列	外装：<梦幻芙蕖枝>系列	外装：<神弩木生花>系列	外装：<桃花笑春风>系列	外装：<桃花笑春风>系列	外装：<翠玉青竹杖>系列	外装：<苗疆朝颜笛>系列	外装：<苗疆朝颜笛>系列	外装：<冷杉翠芽枝>系列	外装：<摇曳百合束>系列	外装：<玉音海棠枝>系列	外装：<玉音海棠枝>系列	外装：<思秋黄柳束>系列	外装：<思秋黄柳束>系列	外装：<离愁光明草>系列	外装：<离愁光明草>系列	外装：<梅盛繁星环>系列	外装：<梅盛繁星环>系列	外装：<羞玉芙蓉莲>系列	外装：<羞玉芙蓉莲>系列	外装：<风骨黄槿玉>系列	外装：<风骨黄槿玉>系列	外装：<傲阳葡萄藤>系列	外装：<傲阳葡萄藤>系列
3007	少林武器外装T1	1	3	57	4401	2569	1	4402	2569	10	4403	2569	10	4404	2569	10	6195	2569	10										外装：<流星水果锤>系列	外装：<流星水果锤>系列	外装：<蔷薇风霜剑>系列	外装：<晴天落花弓>系列	外装：<飞天流彗枪>系列	外装：<飞天流彗枪>系列	外装：<太岳金桔剑>系列	外装：<太岳金桔剑>系列	外装：<破月春花刺>系列	外装：<破月春花刺>系列	外装：<扶风破梦杖>系列	外装：<梦幻芙蕖枝>系列	外装：<神弩木生花>系列	外装：<桃花笑春风>系列	外装：<桃花笑春风>系列	外装：<翠玉青竹杖>系列	外装：<苗疆朝颜笛>系列	外装：<苗疆朝颜笛>系列	外装：<冷杉翠芽枝>系列	外装：<摇曳百合束>系列	外装：<玉音海棠枝>系列	外装：<玉音海棠枝>系列	外装：<思秋黄柳束>系列	外装：<思秋黄柳束>系列	外装：<离愁光明草>系列	外装：<离愁光明草>系列	外装：<梅盛繁星环>系列	外装：<梅盛繁星环>系列	外装：<羞玉芙蓉莲>系列	外装：<羞玉芙蓉莲>系列	外装：<风骨黄槿玉>系列	外装：<风骨黄槿玉>系列	外装：<傲阳葡萄藤>系列	外装：<傲阳葡萄藤>系列
3008	翠烟武器外装T1	1	3	57	4405	2569	1	4406	2569	10	4407	2569	10	4408	2569	10	6196	2569	10										外装：<流星水果锤>系列	外装：<流星水果锤>系列	外装：<蔷薇风霜剑>系列	外装：<晴天落花弓>系列	外装：<飞天流彗枪>系列	外装：<飞天流彗枪>系列	外装：<太岳金桔剑>系列	外装：<太岳金桔剑>系列	外装：<破月春花刺>系列	外装：<破月春花刺>系列	外装：<扶风破梦杖>系列	外装：<梦幻芙蕖枝>系列	外装：<神弩木生花>系列	外装：<桃花笑春风>系列	外装：<桃花笑春风>系列	外装：<翠玉青竹杖>系列	外装：<苗疆朝颜笛>系列	外装：<苗疆朝颜笛>系列	外装：<冷杉翠芽枝>系列	外装：<摇曳百合束>系列	外装：<玉音海棠枝>系列	外装：<玉音海棠枝>系列	外装：<思秋黄柳束>系列	外装：<思秋黄柳束>系列	外装：<离愁光明草>系列	外装：<离愁光明草>系列	外装：<梅盛繁星环>系列	外装：<梅盛繁星环>系列	外装：<羞玉芙蓉莲>系列	外装：<羞玉芙蓉莲>系列	外装：<风骨黄槿玉>系列	外装：<风骨黄槿玉>系列	外装：<傲阳葡萄藤>系列	外装：<傲阳葡萄藤>系列
3009	唐门武器外装T1	1	3	57	4409	2569	1	4410	2569	10	4411	2569	10	4412	2569	10	6197	2569	10										外装：<流星水果锤>系列	外装：<流星水果锤>系列	外装：<蔷薇风霜剑>系列	外装：<晴天落花弓>系列	外装：<飞天流彗枪>系列	外装：<飞天流彗枪>系列	外装：<太岳金桔剑>系列	外装：<太岳金桔剑>系列	外装：<破月春花刺>系列	外装：<破月春花刺>系列	外装：<扶风破梦杖>系列	外装：<梦幻芙蕖枝>系列	外装：<神弩木生花>系列	外装：<桃花笑春风>系列	外装：<桃花笑春风>系列	外装：<翠玉青竹杖>系列	外装：<苗疆朝颜笛>系列	外装：<苗疆朝颜笛>系列	外装：<冷杉翠芽枝>系列	外装：<摇曳百合束>系列	外装：<玉音海棠枝>系列	外装：<玉音海棠枝>系列	外装：<思秋黄柳束>系列	外装：<思秋黄柳束>系列	外装：<离愁光明草>系列	外装：<离愁光明草>系列	外装：<梅盛繁星环>系列	外装：<梅盛繁星环>系列	外装：<羞玉芙蓉莲>系列	外装：<羞玉芙蓉莲>系列	外装：<风骨黄槿玉>系列	外装：<风骨黄槿玉>系列	外装：<傲阳葡萄藤>系列	外装：<傲阳葡萄藤>系列
3010	昆仑武器外装T1	1	3	57	4413	2569	1	4414	2569	10	4415	2569	10	4416	2569	10	6198	2569	10										外装：<流星水果锤>系列	外装：<流星水果锤>系列	外装：<蔷薇风霜剑>系列	外装：<晴天落花弓>系列	外装：<飞天流彗枪>系列	外装：<飞天流彗枪>系列	外装：<太岳金桔剑>系列	外装：<太岳金桔剑>系列	外装：<破月春花刺>系列	外装：<破月春花刺>系列	外装：<扶风破梦杖>系列	外装：<梦幻芙蕖枝>系列	外装：<神弩木生花>系列	外装：<桃花笑春风>系列	外装：<桃花笑春风>系列	外装：<翠玉青竹杖>系列	外装：<苗疆朝颜笛>系列	外装：<苗疆朝颜笛>系列	外装：<冷杉翠芽枝>系列	外装：<摇曳百合束>系列	外装：<玉音海棠枝>系列	外装：<玉音海棠枝>系列	外装：<思秋黄柳束>系列	外装：<思秋黄柳束>系列	外装：<离愁光明草>系列	外装：<离愁光明草>系列	外装：<梅盛繁星环>系列	外装：<梅盛繁星环>系列	外装：<羞玉芙蓉莲>系列	外装：<羞玉芙蓉莲>系列	外装：<风骨黄槿玉>系列	外装：<风骨黄槿玉>系列	外装：<傲阳葡萄藤>系列	外装：<傲阳葡萄藤>系列
3011	丐帮武器外装T1	1	3	57	4417	2569	1	4418	2569	10	4419	2569	10	4420	2569	10	6199	2569	10										外装：<流星水果锤>系列	外装：<流星水果锤>系列	外装：<蔷薇风霜剑>系列	外装：<晴天落花弓>系列	外装：<飞天流彗枪>系列	外装：<飞天流彗枪>系列	外装：<太岳金桔剑>系列	外装：<太岳金桔剑>系列	外装：<破月春花刺>系列	外装：<破月春花刺>系列	外装：<扶风破梦杖>系列	外装：<梦幻芙蕖枝>系列	外装：<神弩木生花>系列	外装：<桃花笑春风>系列	外装：<桃花笑春风>系列	外装：<翠玉青竹杖>系列	外装：<苗疆朝颜笛>系列	外装：<苗疆朝颜笛>系列	外装：<冷杉翠芽枝>系列	外装：<摇曳百合束>系列	外装：<玉音海棠枝>系列	外装：<玉音海棠枝>系列	外装：<思秋黄柳束>系列	外装：<思秋黄柳束>系列	外装：<离愁光明草>系列	外装：<离愁光明草>系列	外装：<梅盛繁星环>系列	外装：<梅盛繁星环>系列	外装：<羞玉芙蓉莲>系列	外装：<羞玉芙蓉莲>系列	外装：<风骨黄槿玉>系列	外装：<风骨黄槿玉>系列	外装：<傲阳葡萄藤>系列	外装：<傲阳葡萄藤>系列
3012	五毒武器外装T1	1	3	57	4421	2569	1	4422	2569	10	4423	2569	10	4424	2569	10	6200	2569	10										外装：<流星水果锤>系列	外装：<流星水果锤>系列	外装：<蔷薇风霜剑>系列	外装：<晴天落花弓>系列	外装：<飞天流彗枪>系列	外装：<飞天流彗枪>系列	外装：<太岳金桔剑>系列	外装：<太岳金桔剑>系列	外装：<破月春花刺>系列	外装：<破月春花刺>系列	外装：<扶风破梦杖>系列	外装：<梦幻芙蕖枝>系列	外装：<神弩木生花>系列	外装：<桃花笑春风>系列	外装：<桃花笑春风>系列	外装：<翠玉青竹杖>系列	外装：<苗疆朝颜笛>系列	外装：<苗疆朝颜笛>系列	外装：<冷杉翠芽枝>系列	外装：<摇曳百合束>系列	外装：<玉音海棠枝>系列	外装：<玉音海棠枝>系列	外装：<思秋黄柳束>系列	外装：<思秋黄柳束>系列	外装：<离愁光明草>系列	外装：<离愁光明草>系列	外装：<梅盛繁星环>系列	外装：<梅盛繁星环>系列	外装：<羞玉芙蓉莲>系列	外装：<羞玉芙蓉莲>系列	外装：<风骨黄槿玉>系列	外装：<风骨黄槿玉>系列	外装：<傲阳葡萄藤>系列	外装：<傲阳葡萄藤>系列
3013	藏剑武器外装T1	1	3	57	5351	2569	1	5352	2569	10	5353	2569	10	5354	2569	10	6201	2569	10										外装：<流星水果锤>系列	外装：<流星水果锤>系列	外装：<蔷薇风霜剑>系列	外装：<晴天落花弓>系列	外装：<飞天流彗枪>系列	外装：<飞天流彗枪>系列	外装：<太岳金桔剑>系列	外装：<太岳金桔剑>系列	外装：<破月春花刺>系列	外装：<破月春花刺>系列	外装：<扶风破梦杖>系列	外装：<梦幻芙蕖枝>系列	外装：<神弩木生花>系列	外装：<桃花笑春风>系列	外装：<桃花笑春风>系列	外装：<翠玉青竹杖>系列	外装：<苗疆朝颜笛>系列	外装：<苗疆朝颜笛>系列	外装：<冷杉翠芽枝>系列	外装：<摇曳百合束>系列	外装：<玉音海棠枝>系列	外装：<玉音海棠枝>系列	外装：<思秋黄柳束>系列	外装：<思秋黄柳束>系列	外装：<离愁光明草>系列	外装：<离愁光明草>系列	外装：<梅盛繁星环>系列	外装：<梅盛繁星环>系列	外装：<羞玉芙蓉莲>系列	外装：<羞玉芙蓉莲>系列	外装：<风骨黄槿玉>系列	外装：<风骨黄槿玉>系列	外装：<傲阳葡萄藤>系列	外装：<傲阳葡萄藤>系列
3014	长歌武器外装T1	1	3	57	5355	2569	1	5356	2569	10	5357	2569	10	5358	2569	10	6202	2569	10										外装：<流星水果锤>系列	外装：<流星水果锤>系列	外装：<蔷薇风霜剑>系列	外装：<晴天落花弓>系列	外装：<飞天流彗枪>系列	外装：<飞天流彗枪>系列	外装：<太岳金桔剑>系列	外装：<太岳金桔剑>系列	外装：<破月春花刺>系列	外装：<破月春花刺>系列	外装：<扶风破梦杖>系列	外装：<梦幻芙蕖枝>系列	外装：<神弩木生花>系列	外装：<桃花笑春风>系列	外装：<桃花笑春风>系列	外装：<翠玉青竹杖>系列	外装：<苗疆朝颜笛>系列	外装：<苗疆朝颜笛>系列	外装：<冷杉翠芽枝>系列	外装：<摇曳百合束>系列	外装：<玉音海棠枝>系列	外装：<玉音海棠枝>系列	外装：<思秋黄柳束>系列	外装：<思秋黄柳束>系列	外装：<离愁光明草>系列	外装：<离愁光明草>系列	外装：<梅盛繁星环>系列	外装：<梅盛繁星环>系列	外装：<羞玉芙蓉莲>系列	外装：<羞玉芙蓉莲>系列	外装：<风骨黄槿玉>系列	外装：<风骨黄槿玉>系列	外装：<傲阳葡萄藤>系列	外装：<傲阳葡萄藤>系列
3015	天山武器外装T1	1	3	57	6701	2569	1	6702	2569	10	6703	2569	10	6704	2569	10	6705	2569	10										外装：<流星水果锤>系列	外装：<流星水果锤>系列	外装：<蔷薇风霜剑>系列	外装：<晴天落花弓>系列	外装：<飞天流彗枪>系列	外装：<飞天流彗枪>系列	外装：<太岳金桔剑>系列	外装：<太岳金桔剑>系列	外装：<破月春花刺>系列	外装：<破月春花刺>系列	外装：<扶风破梦杖>系列	外装：<梦幻芙蕖枝>系列	外装：<神弩木生花>系列	外装：<桃花笑春风>系列	外装：<桃花笑春风>系列	外装：<翠玉青竹杖>系列	外装：<苗疆朝颜笛>系列	外装：<苗疆朝颜笛>系列	外装：<冷杉翠芽枝>系列	外装：<摇曳百合束>系列	外装：<玉音海棠枝>系列	外装：<玉音海棠枝>系列	外装：<思秋黄柳束>系列	外装：<思秋黄柳束>系列	外装：<离愁光明草>系列	外装：<离愁光明草>系列	外装：<梅盛繁星环>系列	外装：<梅盛繁星环>系列	外装：<羞玉芙蓉莲>系列	外装：<羞玉芙蓉莲>系列	外装：<风骨黄槿玉>系列	外装：<风骨黄槿玉>系列	外装：<傲阳葡萄藤>系列	外装：<傲阳葡萄藤>系列
3016	霸刀武器外装T1	1	3	57	7515	2569	1	7516	2569	10	7517	2569	10	7518	2569	10	7519	2569	10										外装：<流星水果锤>系列	外装：<流星水果锤>系列	外装：<蔷薇风霜剑>系列	外装：<晴天落花弓>系列	外装：<飞天流彗枪>系列	外装：<飞天流彗枪>系列	外装：<太岳金桔剑>系列	外装：<太岳金桔剑>系列	外装：<破月春花刺>系列	外装：<破月春花刺>系列	外装：<扶风破梦杖>系列	外装：<梦幻芙蕖枝>系列	外装：<神弩木生花>系列	外装：<桃花笑春风>系列	外装：<桃花笑春风>系列	外装：<翠玉青竹杖>系列	外装：<苗疆朝颜笛>系列	外装：<苗疆朝颜笛>系列	外装：<冷杉翠芽枝>系列	外装：<摇曳百合束>系列	外装：<玉音海棠枝>系列	外装：<玉音海棠枝>系列	外装：<思秋黄柳束>系列	外装：<思秋黄柳束>系列	外装：<离愁光明草>系列	外装：<离愁光明草>系列	外装：<梅盛繁星环>系列	外装：<梅盛繁星环>系列	外装：<羞玉芙蓉莲>系列	外装：<羞玉芙蓉莲>系列	外装：<风骨黄槿玉>系列	外装：<风骨黄槿玉>系列	外装：<傲阳葡萄藤>系列	外装：<傲阳葡萄藤>系列
3017	华山武器外装T1	1	3	57	8440	2569	1	8441	2569	10	8442	2569	10	8443	2569	10	8444	2569	10										外装：<流星水果锤>系列	外装：<流星水果锤>系列	外装：<蔷薇风霜剑>系列	外装：<晴天落花弓>系列	外装：<飞天流彗枪>系列	外装：<飞天流彗枪>系列	外装：<太岳金桔剑>系列	外装：<太岳金桔剑>系列	外装：<破月春花刺>系列	外装：<破月春花刺>系列	外装：<扶风破梦杖>系列	外装：<梦幻芙蕖枝>系列	外装：<神弩木生花>系列	外装：<桃花笑春风>系列	外装：<桃花笑春风>系列	外装：<翠玉青竹杖>系列	外装：<苗疆朝颜笛>系列	外装：<苗疆朝颜笛>系列	外装：<冷杉翠芽枝>系列	外装：<摇曳百合束>系列	外装：<玉音海棠枝>系列	外装：<玉音海棠枝>系列	外装：<思秋黄柳束>系列	外装：<思秋黄柳束>系列	外装：<离愁光明草>系列	外装：<离愁光明草>系列	外装：<梅盛繁星环>系列	外装：<梅盛繁星环>系列	外装：<羞玉芙蓉莲>系列	外装：<羞玉芙蓉莲>系列	外装：<风骨黄槿玉>系列	外装：<风骨黄槿玉>系列	外装：<傲阳葡萄藤>系列	外装：<傲阳葡萄藤>系列
3018	明教武器外装T1	1	3	57	9719	2569	1	9720	2569	10	9721	2569	10	9722	2569	10	9723	2569	10										外装：<流星水果锤>系列	外装：<流星水果锤>系列	外装：<蔷薇风霜剑>系列	外装：<晴天落花弓>系列	外装：<飞天流彗枪>系列	外装：<飞天流彗枪>系列	外装：<太岳金桔剑>系列	外装：<太岳金桔剑>系列	外装：<破月春花刺>系列	外装：<破月春花刺>系列	外装：<扶风破梦杖>系列	外装：<梦幻芙蕖枝>系列	外装：<神弩木生花>系列	外装：<桃花笑春风>系列	外装：<桃花笑春风>系列	外装：<翠玉青竹杖>系列	外装：<苗疆朝颜笛>系列	外装：<苗疆朝颜笛>系列	外装：<冷杉翠芽枝>系列	外装：<摇曳百合束>系列	外装：<玉音海棠枝>系列	外装：<玉音海棠枝>系列	外装：<思秋黄柳束>系列	外装：<思秋黄柳束>系列	外装：<离愁光明草>系列	外装：<离愁光明草>系列	外装：<梅盛繁星环>系列	外装：<梅盛繁星环>系列	外装：<羞玉芙蓉莲>系列	外装：<羞玉芙蓉莲>系列	外装：<风骨黄槿玉>系列	外装：<风骨黄槿玉>系列	外装：<傲阳葡萄藤>系列	外装：<傲阳葡萄藤>系列
3019	段氏武器外装T1	1	3	57	10495	2569	1	10496	2569	10	10497	2569	10	10498	2569	10	10499	2569	10										外装：<流星水果锤>系列	外装：<流星水果锤>系列	外装：<蔷薇风霜剑>系列	外装：<晴天落花弓>系列	外装：<飞天流彗枪>系列	外装：<飞天流彗枪>系列	外装：<太岳金桔剑>系列	外装：<太岳金桔剑>系列	外装：<破月春花刺>系列	外装：<破月春花刺>系列	外装：<扶风破梦杖>系列	外装：<梦幻芙蕖枝>系列	外装：<神弩木生花>系列	外装：<桃花笑春风>系列	外装：<桃花笑春风>系列	外装：<翠玉青竹杖>系列	外装：<苗疆朝颜笛>系列	外装：<苗疆朝颜笛>系列	外装：<冷杉翠芽枝>系列	外装：<摇曳百合束>系列	外装：<玉音海棠枝>系列	外装：<玉音海棠枝>系列	外装：<思秋黄柳束>系列	外装：<思秋黄柳束>系列	外装：<离愁光明草>系列	外装：<离愁光明草>系列	外装：<梅盛繁星环>系列	外装：<梅盛繁星环>系列	外装：<羞玉芙蓉莲>系列	外装：<羞玉芙蓉莲>系列	外装：<风骨黄槿玉>系列	外装：<风骨黄槿玉>系列	外装：<傲阳葡萄藤>系列	外装：<傲阳葡萄藤>系列
3020	万花武器外装T1	1	3	57	11051	2569	1	11052	2569	10	11053	2569	10	11054	2569	10	11055	2569	10										外装：<流星水果锤>系列	外装：<流星水果锤>系列	外装：<蔷薇风霜剑>系列	外装：<晴天落花弓>系列	外装：<飞天流彗枪>系列	外装：<飞天流彗枪>系列	外装：<太岳金桔剑>系列	外装：<太岳金桔剑>系列	外装：<破月春花刺>系列	外装：<破月春花刺>系列	外装：<扶风破梦杖>系列	外装：<梦幻芙蕖枝>系列	外装：<神弩木生花>系列	外装：<桃花笑春风>系列	外装：<桃花笑春风>系列	外装：<翠玉青竹杖>系列	外装：<苗疆朝颜笛>系列	外装：<苗疆朝颜笛>系列	外装：<冷杉翠芽枝>系列	外装：<摇曳百合束>系列	外装：<玉音海棠枝>系列	外装：<玉音海棠枝>系列	外装：<思秋黄柳束>系列	外装：<思秋黄柳束>系列	外装：<离愁光明草>系列	外装：<离愁光明草>系列	外装：<梅盛繁星环>系列	外装：<梅盛繁星环>系列	外装：<羞玉芙蓉莲>系列	外装：<羞玉芙蓉莲>系列	外装：<风骨黄槿玉>系列	外装：<风骨黄槿玉>系列	外装：<傲阳葡萄藤>系列	外装：<傲阳葡萄藤>系列
