GroupId	SaveId	Desc	Level	Attrib1Type	Attrib1Value1	Attrib1Value2	Attrib1Value3	Attrib2Type	Attrib2Value1	Attrib2Value2	Attrib2Value3	Attrib3Type	Attrib3Value1	Attrib3Value2	Attrib3Value3	Attrib4Type	Attrib4Value1	Attrib4Value2	Attrib4Value3	Attrib5Type	Attrib5Value1	Attrib5Value2	Attrib5Value3
1046		督脉穴位同伴属性12	16	playerdmg_npc_p	-17																		
1046		督脉穴位同伴属性12	17	playerdmg_npc_p	-18																		
1046		督脉穴位同伴属性12	18	playerdmg_npc_p	-19																		
1046		督脉穴位同伴属性12	19	playerdmg_npc_p	-20																		
1046		督脉穴位同伴属性12	20	playerdmg_npc_p	-21																		
1047		冲脉穴位主角属性1	1	basic_damage_v	14		14																
1047		冲脉穴位主角属性1	2	basic_damage_v	28		28																
1047		冲脉穴位主角属性1	3	basic_damage_v	42		42																
1047		冲脉穴位主角属性1	4	basic_damage_v	56		56																
1047		冲脉穴位主角属性1	5	basic_damage_v	70		70																
1047		冲脉穴位主角属性1	6	basic_damage_v	84		84																
1047		冲脉穴位主角属性1	7	basic_damage_v	98		98																
1047		冲脉穴位主角属性1	8	basic_damage_v	112		112																
1047		冲脉穴位主角属性1	9	basic_damage_v	126		126																
1047		冲脉穴位主角属性1	10	basic_damage_v	140		140																
1047		冲脉穴位主角属性1	11	basic_damage_v	154		154																
1047		冲脉穴位主角属性1	12	basic_damage_v	168		168																
1047		冲脉穴位主角属性1	13	basic_damage_v	182		182																
1047		冲脉穴位主角属性1	14	basic_damage_v	196		196																
1047		冲脉穴位主角属性1	15	basic_damage_v	210		210																
1047		冲脉穴位主角属性1	16	basic_damage_v	224		224																
1047		冲脉穴位主角属性1	17	basic_damage_v	238		238																
1047		冲脉穴位主角属性1	18	basic_damage_v	252		252																
1047		冲脉穴位主角属性1	19	basic_damage_v	266		266																
1047		冲脉穴位主角属性1	20	basic_damage_v	280		280																
1048		冲脉穴位主角属性2	1	state_hurt_resisttime	5																		
1048		冲脉穴位主角属性2	2	state_hurt_resisttime	11																		
1048		冲脉穴位主角属性2	3	state_hurt_resisttime	17																		
1048		冲脉穴位主角属性2	4	state_hurt_resisttime	23																		
1048		冲脉穴位主角属性2	5	state_hurt_resisttime	28																		
1048		冲脉穴位主角属性2	6	state_hurt_resisttime	34																		
1048		冲脉穴位主角属性2	7	state_hurt_resisttime	40																		
1048		冲脉穴位主角属性2	8	state_hurt_resisttime	46																		
1048		冲脉穴位主角属性2	9	state_hurt_resisttime	51																		
1048		冲脉穴位主角属性2	10	state_hurt_resisttime	57																		
1048		冲脉穴位主角属性2	11	state_hurt_resisttime	63																		
1048		冲脉穴位主角属性2	12	state_hurt_resisttime	69																		
1048		冲脉穴位主角属性2	13	state_hurt_resisttime	74																		
1048		冲脉穴位主角属性2	14	state_hurt_resisttime	80																		
1048		冲脉穴位主角属性2	15	state_hurt_resisttime	86																		
1048		冲脉穴位主角属性2	16	state_hurt_resisttime	92																		
1048		冲脉穴位主角属性2	17	state_hurt_resisttime	97																		
1048		冲脉穴位主角属性2	18	state_hurt_resisttime	103																		
1048		冲脉穴位主角属性2	19	state_hurt_resisttime	109																		
1048		冲脉穴位主角属性2	20	state_hurt_resisttime	115																		
1049		冲脉穴位主角属性3	1	state_zhican_resisttime	5																		
1049		冲脉穴位主角属性3	2	state_zhican_resisttime	11																		
1049		冲脉穴位主角属性3	3	state_zhican_resisttime	17																		
1049		冲脉穴位主角属性3	4	state_zhican_resisttime	23																		
1049		冲脉穴位主角属性3	5	state_zhican_resisttime	28																		
1049		冲脉穴位主角属性3	6	state_zhican_resisttime	34																		
1049		冲脉穴位主角属性3	7	state_zhican_resisttime	40																		
1049		冲脉穴位主角属性3	8	state_zhican_resisttime	46																		
1049		冲脉穴位主角属性3	9	state_zhican_resisttime	51																		
1049		冲脉穴位主角属性3	10	state_zhican_resisttime	57																		
1049		冲脉穴位主角属性3	11	state_zhican_resisttime	63																		
1049		冲脉穴位主角属性3	12	state_zhican_resisttime	69																		
1049		冲脉穴位主角属性3	13	state_zhican_resisttime	74																		
1049		冲脉穴位主角属性3	14	state_zhican_resisttime	80																		
1049		冲脉穴位主角属性3	15	state_zhican_resisttime	86																		
1049		冲脉穴位主角属性3	16	state_zhican_resisttime	92																		
1049		冲脉穴位主角属性3	17	state_zhican_resisttime	97																		
1049		冲脉穴位主角属性3	18	state_zhican_resisttime	103																		
1049		冲脉穴位主角属性3	19	state_zhican_resisttime	109																		
1049		冲脉穴位主角属性3	20	state_zhican_resisttime	115																		
1050		冲脉穴位主角属性4	1	state_slowall_resisttime	5																		
1050		冲脉穴位主角属性4	2	state_slowall_resisttime	11																		
1050		冲脉穴位主角属性4	3	state_slowall_resisttime	17																		
1050		冲脉穴位主角属性4	4	state_slowall_resisttime	23																		
1050		冲脉穴位主角属性4	5	state_slowall_resisttime	28																		
1050		冲脉穴位主角属性4	6	state_slowall_resisttime	34																		
1050		冲脉穴位主角属性4	7	state_slowall_resisttime	40																		
1050		冲脉穴位主角属性4	8	state_slowall_resisttime	46																		
1050		冲脉穴位主角属性4	9	state_slowall_resisttime	51																		
1050		冲脉穴位主角属性4	10	state_slowall_resisttime	57																		
1050		冲脉穴位主角属性4	11	state_slowall_resisttime	63																		
1050		冲脉穴位主角属性4	12	state_slowall_resisttime	69																		
1050		冲脉穴位主角属性4	13	state_slowall_resisttime	74																		
1050		冲脉穴位主角属性4	14	state_slowall_resisttime	80																		
1050		冲脉穴位主角属性4	15	state_slowall_resisttime	86																		
1050		冲脉穴位主角属性4	16	state_slowall_resisttime	92																		
1050		冲脉穴位主角属性4	17	state_slowall_resisttime	97																		
1050		冲脉穴位主角属性4	18	state_slowall_resisttime	103																		
1050		冲脉穴位主角属性4	19	state_slowall_resisttime	109																		
1050		冲脉穴位主角属性4	20	state_slowall_resisttime	115																		
1051		冲脉穴位主角属性5	1	state_palsy_resisttime	5																		
1051		冲脉穴位主角属性5	2	state_palsy_resisttime	11																		
1051		冲脉穴位主角属性5	3	state_palsy_resisttime	17																		
1051		冲脉穴位主角属性5	4	state_palsy_resisttime	23																		
1051		冲脉穴位主角属性5	5	state_palsy_resisttime	28																		
1051		冲脉穴位主角属性5	6	state_palsy_resisttime	34																		
1051		冲脉穴位主角属性5	7	state_palsy_resisttime	40																		
1051		冲脉穴位主角属性5	8	state_palsy_resisttime	46																		
1051		冲脉穴位主角属性5	9	state_palsy_resisttime	51																		
1051		冲脉穴位主角属性5	10	state_palsy_resisttime	57																		
1051		冲脉穴位主角属性5	11	state_palsy_resisttime	63																		
1051		冲脉穴位主角属性5	12	state_palsy_resisttime	69																		
1051		冲脉穴位主角属性5	13	state_palsy_resisttime	74																		
1051		冲脉穴位主角属性5	14	state_palsy_resisttime	80																		
1051		冲脉穴位主角属性5	15	state_palsy_resisttime	86																		
1051		冲脉穴位主角属性5	16	state_palsy_resisttime	92																		
1051		冲脉穴位主角属性5	17	state_palsy_resisttime	97																		
1051		冲脉穴位主角属性5	18	state_palsy_resisttime	103																		
1051		冲脉穴位主角属性5	19	state_palsy_resisttime	109																		
1051		冲脉穴位主角属性5	20	state_palsy_resisttime	115																		
1052		冲脉穴位主角属性6	1	state_stun_resisttime	5																		
1052		冲脉穴位主角属性6	2	state_stun_resisttime	11																		
1052		冲脉穴位主角属性6	3	state_stun_resisttime	17																		
1052		冲脉穴位主角属性6	4	state_stun_resisttime	23																		
1052		冲脉穴位主角属性6	5	state_stun_resisttime	28																		
1052		冲脉穴位主角属性6	6	state_stun_resisttime	34																		
1052		冲脉穴位主角属性6	7	state_stun_resisttime	40																		
1052		冲脉穴位主角属性6	8	state_stun_resisttime	46																		
1052		冲脉穴位主角属性6	9	state_stun_resisttime	51																		
1052		冲脉穴位主角属性6	10	state_stun_resisttime	57																		
1052		冲脉穴位主角属性6	11	state_stun_resisttime	63																		
1052		冲脉穴位主角属性6	12	state_stun_resisttime	69																		
1052		冲脉穴位主角属性6	13	state_stun_resisttime	74																		
1052		冲脉穴位主角属性6	14	state_stun_resisttime	80																		
1052		冲脉穴位主角属性6	15	state_stun_resisttime	86																		
1052		冲脉穴位主角属性6	16	state_stun_resisttime	92																		
1052		冲脉穴位主角属性6	17	state_stun_resisttime	97																		
1052		冲脉穴位主角属性6	18	state_stun_resisttime	103																		
1052		冲脉穴位主角属性6	19	state_stun_resisttime	109																		
1052		冲脉穴位主角属性6	20	state_stun_resisttime	115																		
1053		冲脉穴位主角属性7	1	all_series_resist_v	6																		
1053		冲脉穴位主角属性7	2	all_series_resist_v	12																		
1053		冲脉穴位主角属性7	3	all_series_resist_v	18																		
1053		冲脉穴位主角属性7	4	all_series_resist_v	25																		
1053		冲脉穴位主角属性7	5	all_series_resist_v	31																		
1053		冲脉穴位主角属性7	6	all_series_resist_v	37																		
1053		冲脉穴位主角属性7	7	all_series_resist_v	43																		
1053		冲脉穴位主角属性7	8	all_series_resist_v	50																		
1053		冲脉穴位主角属性7	9	all_series_resist_v	56																		
1053		冲脉穴位主角属性7	10	all_series_resist_v	62																		
1053		冲脉穴位主角属性7	11	all_series_resist_v	68																		
1053		冲脉穴位主角属性7	12	all_series_resist_v	75																		
1053		冲脉穴位主角属性7	13	all_series_resist_v	81																		
1053		冲脉穴位主角属性7	14	all_series_resist_v	87																		
1053		冲脉穴位主角属性7	15	all_series_resist_v	93																		
1053		冲脉穴位主角属性7	16	all_series_resist_v	100																		
1053		冲脉穴位主角属性7	17	all_series_resist_v	106																		
1053		冲脉穴位主角属性7	18	all_series_resist_v	112																		
1053		冲脉穴位主角属性7	19	all_series_resist_v	118																		
1053		冲脉穴位主角属性7	20	all_series_resist_v	125																		
1054		冲脉穴位主角属性8	1	lifemax_v	310																		
1054		冲脉穴位主角属性8	2	lifemax_v	620																		
1054		冲脉穴位主角属性8	3	lifemax_v	930																		
1054		冲脉穴位主角属性8	4	lifemax_v	1241																		
1054		冲脉穴位主角属性8	5	lifemax_v	1551																		
1054		冲脉穴位主角属性8	6	lifemax_v	1861																		
1054		冲脉穴位主角属性8	7	lifemax_v	2171																		
1054		冲脉穴位主角属性8	8	lifemax_v	2482																		
1054		冲脉穴位主角属性8	9	lifemax_v	2792																		
1054		冲脉穴位主角属性8	10	lifemax_v	3102																		
1054		冲脉穴位主角属性8	11	lifemax_v	3412																		
1054		冲脉穴位主角属性8	12	lifemax_v	3723																		
1054		冲脉穴位主角属性8	13	lifemax_v	4033																		
1054		冲脉穴位主角属性8	14	lifemax_v	4343																		
1054		冲脉穴位主角属性8	15	lifemax_v	4653																		
1054		冲脉穴位主角属性8	16	lifemax_v	4964																		
1054		冲脉穴位主角属性8	17	lifemax_v	5274																		
1054		冲脉穴位主角属性8	18	lifemax_v	5584																		
1054		冲脉穴位主角属性8	19	lifemax_v	5894																		
1054		冲脉穴位主角属性8	20	lifemax_v	6205																		
1055		冲脉穴位主角属性9	1	weaken_deadlystrike_v	23																		
1055		冲脉穴位主角属性9	2	weaken_deadlystrike_v	46																		
1055		冲脉穴位主角属性9	3	weaken_deadlystrike_v	69																		
