ResId	ResFile	ResAttribID	ResSlot	Desc	Desc2	Desc3	Scale	IsOrgColorValue	MinCastValue	SlotName1	SlotGray1	SlotMinCast1	Slot1Color1	Slot1Light1	Slot1Color2	Slot1Light2	Slot1Color3	Slot1Light3	SlotName2	SlotGray2	SlotMinCast2	Slot2Color1	Slot2Light1	Slot2Color2	Slot2Light2	Slot2Color3	Slot2Light3	SlotName3	SlotGray3	SlotMinCast3	Slot3Color1	Slot3Light1	Slot3Color2	Slot3Light2	Slot3Color3	Slot3Light3	DynamicBoneIndex
6131	Player/Characters/M1/Prefab/M1_W016_Body.prefab		B_Hs	M1标男外装T17·颜色4		2019夏季				M1_W016_Body	1		255|255|255|51	1.23	20|22|48|255	0.96	128|189|249|50	1.02																			3
6132	Player/Characters/M1/Prefab/M1_W016_Body.prefab		B_Hs	M1标男外装T17·颜色5		2019夏季				M1_W016_Body	1		255|211|133|96	1.35	22|22|22|255	0.96	153|14|14|99	1.02																			3
6133	Player/Characters/M1/Prefab/M1_W016_Body.prefab		B_Hs	M1标男外装T17·颜色6		2019夏季				M1_W016_Body	1		255|240|217|96	1.35	31|35|34|124	0.96	183|143|71|79	1.02																			3
6143	Player/Characters/M1/Prefab/M1_W018_Body.prefab		B_Hs	M1标男外装T18·颜色1		2019冬季锦鲤		1		M1_W018_Body	0		255|255|255|78	1	96|93|91|97	1	219|230|233|82	1																			3
6144	Player/Characters/M1/Prefab/M1_W018_Body.prefab		B_Hs	M1标男外装T18·颜色2		2019冬季锦鲤				M1_W018_Body	1		255|213|146|66	1.46	243|254|255|24	1.41	108|218|255|27	1																			3
6145	Player/Characters/M1/Prefab/M1_W018_Body.prefab		B_Hs	M1标男外装T18·颜色3		2019冬季锦鲤				M1_W018_Body	1		232|252|253|48	1.62	99|39|67|115	1.15	124|92|225|97	1																			3
6146	Player/Characters/M1/Prefab/M1_W018_Body.prefab		B_Hs	M1标男外装T18·颜色4		2019冬季锦鲤				M1_W018_Body	1		234|217|187|61	1.62	35|65|73|115	1.15	154|162|241|83	1																			3
6147	Player/Characters/M1/Prefab/M1_W018_Body.prefab		B_Hs	M1标男外装T18·颜色5		2019冬季锦鲤				M1_W018_Body	1		255|219|142|48	1.62	255|255|255|24	1.35	247|247|247|10	1																			3
6148	Player/Characters/M1/Prefab/M1_W018_Body.prefab		B_Hs	M1标男外装T18·颜色6		2019冬季锦鲤																															3
6149	Player/Characters/M1/Prefab/M1_W017_Body.prefab		B_Hs	M1标男外装T19·颜色1		2019秋季盛典		1		M1_W017_Body	0		255|255|255|97	1	103|85|178|131	1	253|253|253|0	1																			3
6150	Player/Characters/M1/Prefab/M1_W017_Body.prefab		B_Hs	M1标男外装T19·颜色2		2019秋季盛典		1		M1_W017_Body	0		253|218|145|102	1	232|15|15|139	1	217|207|207|56	1																			3
6151	Player/Characters/M1/Prefab/M1_W017_Body.prefab		B_Hs	M1标男外装T19·颜色3		2019秋季盛典		1		M1_W017_Body	0		255|255|255|97	1	84|163|238|109	1	236|236|236|0	1																			3
6152	Player/Characters/M1/Prefab/M1_W017_Body.prefab		B_Hs	M1标男外装T19·颜色4		2019秋季盛典		1		M1_W017_Body	0		255|207|131|113	1	253|255|226|42	1.27	253|255|254|31	1																			3
6153	Player/Characters/M1/Prefab/M1_W017_Body.prefab		B_Hs	M1标男外装T19·颜色5		2019秋季盛典		1		M1_W017_Body	0		255|231|131|184	1	238|203|66|145	1.1	236|255|193|32	1																			3
6154	Player/Characters/M1/Prefab/M1_W017_Body.prefab		B_Hs	M1标男外装T19·颜色6		2019秋季盛典		1		M1_W017_Body	0		255|222|163|133	1	137|146|196|160	1.21	251|251|251|70	1																			3
6155	Player/Characters/M1/Prefab/M1_W017_Body.prefab		B_Hs	M1标男外装T19·颜色7		2019秋季盛典		1		M1_W017_Body	0		255|250|193|255	1.16	54|54|54|150	1.23	73|73|73|56	1.25																			3
6156	Player/Characters/M1/Prefab/M1_W017_Body.prefab		B_Hs	M1标男外装T19·颜色8		2019秋季盛典																															3
6157	Player/Characters/M1/Prefab/M1_W008_Body.prefab		B_Hs	M1标男外装T8·颜色7		轻纱				M1_W008_Body	1		251|200|110|117	1	255|248|219|13	1.11	225|182|107|31	1.1																			3
7001	Player/Characters/M2/Prefab/M2_W001_Body.prefab	57001	B_Hs	M2壮男外装T1·颜色1		斗笠																															4
7002	Player/Characters/M2/Prefab/M2_W001_Body.prefab	57002	B_Hs	M2壮男外装T1·颜色2		斗笠																															4
7003	Player/Characters/M2/Prefab/M2_W001_Body.prefab	57003	B_Hs	M2壮男外装T1·颜色3		斗笠																															4
7004	Player/Characters/M2/Prefab/M2_W001_Body.prefab	57004	B_Hs	M2壮男外装T1·颜色4		斗笠																															4
7005	Player/Characters/M2/Prefab/M2_W002_Body.prefab	57005	B_Hs	M2壮男外装T2·颜色1		学院																															4
7006	Player/Characters/M2/Prefab/M2_W002_Body.prefab	57006	B_Hs	M2壮男外装T2·颜色2		学院																															4
7007	Player/Characters/M2/Prefab/M2_W002_Body.prefab	57007	B_Hs	M2壮男外装T2·颜色3		学院																															4
7008	Player/Characters/M2/Prefab/M2_W002_Body.prefab	57008	B_Hs	M2壮男外装T2·颜色4		学院																															4
7009	Player/Characters/M2/Prefab/M2_W002_Body.prefab	57009	B_Hs	M2壮男外装T2·颜色5		学院																															4
7010	Player/Characters/M2/Prefab/M2_W002_Body.prefab	57010	B_Hs	M2壮男外装T2·颜色6		学院																															4
7011	Player/Characters/M2/Prefab/M2_W002_Body.prefab	57011	B_Hs	M2壮男外装T2·颜色7		学院																															4
7012	Player/Characters/M2/Prefab/M2_W002_Body.prefab	57012	B_Hs	M2壮男外装T2·颜色8		学院																															4
7013	Player/Characters/M2/Prefab/M2_W003_Body.prefab	57013	B_Hs	M2壮男外装T3·颜色1		新年大衣																															4
7014	Player/Characters/M2/Prefab/M2_W003_Body.prefab	57014	B_Hs	M2壮男外装T3·颜色2		新年大衣																															4
7015	Player/Characters/M2/Prefab/M2_W003_Body.prefab	57015	B_Hs	M2壮男外装T3·颜色3		新年大衣																															4
7016	Player/Characters/M2/Prefab/M2_W003_Body.prefab	57016	B_Hs	M2壮男外装T3·颜色4		新年大衣																															4
7017	Player/Characters/M2/Prefab/M2_W004_Body.prefab	57017	B_Hs	M2壮男外装T4·颜色1		八家将																															4
7018	Player/Characters/M2/Prefab/M2_W004_Body.prefab	57018	B_Hs	M2壮男外装T4·颜色2		八家将																															4
7019	Player/Characters/M2/Prefab/M2_W004_Body.prefab	57019	B_Hs	M2壮男外装T4·颜色3		八家将																															4
7020	Player/Characters/M2/Prefab/M2_W004_Body.prefab	57020	B_Hs	M2壮男外装T4·颜色4		八家将																															4
7021	Player/Characters/M2/Prefab/M2_W004_Body.prefab	57021	B_Hs	M2壮男外装T4·颜色5		八家将																															4
7022	Player/Characters/M2/Prefab/M2_W005_Body.prefab	57022	B_Hs	M2壮男外装T5·颜色1		黑帮																															4
7023	Player/Characters/M2/Prefab/M2_W005_Body.prefab	57023	B_Hs	M2壮男外装T5·颜色2		黑帮																															4
7024	Player/Characters/M2/Prefab/M2_W005_Body.prefab	57024	B_Hs	M2壮男外装T5·颜色3		黑帮																															4
7025	Player/Characters/M2/Prefab/M2_W005_Body.prefab	57025	B_Hs	M2壮男外装T5·颜色4		黑帮																															4
7026	Player/Characters/M2/Prefab/M2_W005_Body.prefab	57026	B_Hs	M2壮男外装T5·颜色5		黑帮																															4
7027	Player/Characters/M2/Prefab/M2_W006_Body.prefab	57027	B_Hs	M2壮男外装T6·颜色1		佳期																															4
7028	Player/Characters/M2/Prefab/M2_W006_Body.prefab	57028	B_Hs	M2壮男外装T6·颜色2		佳期																															4
7029	Player/Characters/M2/Prefab/M2_W006_Body.prefab	57029	B_Hs	M2壮男外装T6·颜色3		佳期																															4
7030	Player/Characters/M2/Prefab/M2_W006_Body.prefab	57030	B_Hs	M2壮男外装T6·颜色4		佳期																															4
7031	Player/Characters/M2/Prefab/M2_W006_Body.prefab	57031	B_Hs	M2壮男外装T6·颜色5		佳期																															4
7032	Player/Characters/M2/Prefab/M2_W007_Body.prefab	57032	B_Hs	M2壮男外装T7·颜色1		流光																															4
7033	Player/Characters/M2/Prefab/M2_W007_Body.prefab	57033	B_Hs	M2壮男外装T7·颜色2		流光																															4
7034	Player/Characters/M2/Prefab/M2_W007_Body.prefab	57034	B_Hs	M2壮男外装T7·颜色3		流光																															4
7035	Player/Characters/M2/Prefab/M2_W007_Body.prefab	57035	B_Hs	M2壮男外装T7·颜色4		流光																															4
7036	Player/Characters/M2/Prefab/M2_W008_Body.prefab	57036	B_Hs	M2壮男外装T8·颜色1		轻纱																															4
7037	Player/Characters/M2/Prefab/M2_W008_Body.prefab	57037	B_Hs	M2壮男外装T8·颜色2		轻纱																															4
7038	Player/Characters/M2/Prefab/M2_W008_Body.prefab	57038	B_Hs	M2壮男外装T8·颜色3		轻纱																															4
7039	Player/Characters/M2/Prefab/M2_W008_Body.prefab	57039	B_Hs	M2壮男外装T8·颜色4		轻纱																															4
7040	Player/Characters/M2/Prefab/M2_W009_Body.prefab	57040	B_Hs	M2壮男外装T9·颜色1		婚礼																															4
7041	Player/Characters/M2/Prefab/M2_W009_Body.prefab	57041	B_Hs	M2壮男外装T9·颜色2		婚礼																															4
7042	Player/Characters/M2/Prefab/M2_W009_Body.prefab	57042	B_Hs	M2壮男外装T9·颜色3		婚礼																															4
7043	Player/Characters/M2/Prefab/M2_W009_Body.prefab	57043	B_Hs	M2壮男外装T9·颜色4		婚礼																															4
7044	Player/Characters/M2/Prefab/M2_W001_Body.prefab	57044	B_Hs	M2壮男外装T1·颜色5		斗笠																															4
7045	Player/Characters/M2/Prefab/M2_W003_Body.prefab	57045	B_Hs	M2壮男外装T3·颜色5		新年大衣																															4
7046	Player/Characters/M2/Prefab/M2_W007_Body.prefab	57046	B_Hs	M2壮男外装T7·颜色5		流光																															4
7047	Player/Characters/M2/Prefab/M2_W008_Body.prefab	57047	B_Hs	M2壮男外装T8·颜色5		轻纱																															4
7048	Player/Characters/M2/Prefab/M2_W010_Body.prefab	57048	B_Hs	M2壮男外装T11·颜色1		新年装																															4
7049	Player/Characters/M2/Prefab/M2_W010_Body.prefab	57049	B_Hs	M2壮男外装T11·颜色2		新年装																															4
7050	Player/Characters/M2/Prefab/M2_W010_Body.prefab	57050	B_Hs	M2壮男外装T11·颜色3		新年装																															4
7051	Player/Characters/M2/Prefab/M2_W010_Body.prefab	57051	B_Hs	M2壮男外装T11·颜色4		新年装																															4
7052	Player/Characters/M2/Prefab/M2_W010_Body.prefab	57052	B_Hs	M2壮男外装T11·颜色5		新年装																															4
7053	Player/Characters/M2/Prefab/M2_W010_Body.prefab	57053	B_Hs	M2壮男外装T11·颜色6		新年装																															4
7069	Player/Characters/M2/Prefab/M2_W008_Body.prefab	57069	B_Hs	M2壮男外装T8·颜色6		轻纱																															4
7070	Player/Characters/M2/Prefab/M2_W011_Body.prefab		B_Hs	M2壮男外装T12·颜色1		夏莲（豪华）		1		M2_W011_Body	0		179|223|255|59	1	149|159|255|70	1	116|116|116|51	0.79																			4
7071	Player/Characters/M2/Prefab/M2_W011_Body.prefab		B_Hs	M2壮男外装T12·颜色2		夏莲（豪华）				M2_W011_Body	1		196|215|234|35	1	174|174|174|55	2	255|201|89|31	1.45																			4
7072	Player/Characters/M2/Prefab/M2_W011_Body.prefab		B_Hs	M2壮男外装T12·颜色3		夏莲（豪华）				M2_W011_Body	1		255|183|183|51	1	255|110|143|35	2.03	255|255|255|59	1.43																			4
7073	Player/Characters/M2/Prefab/M2_W011_Body.prefab		B_Hs	M2壮男外装T12·颜色4		夏莲（豪华）				M2_W011_Body	1		255|223|248|18	1	170|0|0|40	2	144|0|0|46	1.49																			4
7074	Player/Characters/M2/Prefab/M2_W011_Body.prefab		B_Hs	M2壮男外装T12·颜色5		夏莲（豪华）				M2_W011_Body	1		255|255|255|128	1	166|179|184|69	2	63|165|144|16	1.7																			4
7075	Player/Characters/M2/Prefab/M2_W011_Body.prefab		B_Hs	M2壮男外装T12·颜色6		夏莲（豪华）				M2_W011_Body	1		44|40|40|69	1	69|69|53|69	2	37|36|30|16	1.7																			4
7076	Player/Characters/M2/Prefab/M2_W011A_Body.prefab		B_Hs	M2壮男外装T12A·颜色1		夏莲（普通）		1		M2_W011A_Body	0		255|255|255|53	1	216|247|255|78	1.23	89|89|89|88	1.29																			4
7077	Player/Characters/M2/Prefab/M2_W011A_Body.prefab		B_Hs	M2壮男外装T12A·颜色2		夏莲（普通）				M2_W011A_Body	1		191|212|255|126	1.26	255|237|211|64	2.07	255|227|168|177	1.26																			4
7078	Player/Characters/M2/Prefab/M2_W011A_Body.prefab		B_Hs	M2壮男外装T12A·颜色3		夏莲（普通）				M2_W011A_Body	1		207|219|227|126	1.17	255|176|236|64	2.45	207|219|227|163	1.34																			4
7079	Player/Characters/M2/Prefab/M2_W011A_Body.prefab		B_Hs	M2壮男外装T12A·颜色4		夏莲（普通）				M2_W011A_Body	1		59|59|59|126	1.25	255|69|69|64	1.8	69|69|69|163	1.11																			4
7080	Player/Characters/M2/Prefab/M2_W011A_Body.prefab		B_Hs	M2壮男外装T12A·颜色5		夏莲（普通）				M2_W011A_Body	1		230|230|230|126	1.25	151|255|229|64	1.99	243|255|193|80	1.11																			4
7081	Player/Characters/M2/Prefab/M2_W011A_Body.prefab		B_Hs	M2壮男外装T12A·颜色6		夏莲（普通）																															4
7082	Player/Characters/M2/Prefab/M2_W011_Body.prefab		B_Hs	M2壮男外装T12·颜色7		夏莲（豪华）				M2_W011_Body	1		226|226|226|23	1	255|250|240|8	2.12	255|255|255|0	1.85																			4
7083	Player/Characters/M2/Prefab/M2_W011_Body.prefab		B_Hs	M2壮男外装T12·颜色8		夏莲（豪华）				M2_W011_Body	1		37|32|32|69	1	58|54|47|26	1.69	255|0|0|11	1.51																			4
7088	Player/Characters/M2/Prefab/M2_W012_Body.prefab		B_Hs	M2壮男外装T13·颜色1		夏威夷		1		M2_W012_Body	0		249|249|249|51	1	229|227|249|56	0.93	217|214|191|32	0.96																			4
7089	Player/Characters/M2/Prefab/M2_W012_Body.prefab		B_Hs	M2壮男外装T13·颜色2		夏威夷				M2_W012_Body	1		82|228|198|58	1.06	121|16|114|93	1.05	67|104|240|106	1.2																			4
7090	Player/Characters/M2/Prefab/M2_W012_Body.prefab		B_Hs	M2壮男外装T13·颜色3		夏威夷				M2_W012_Body	1		46|46|46|176	1.38	69|147|255|104	1.11	255|73|99|48	1																			4
7091	Player/Characters/M2/Prefab/M2_W012_Body.prefab		B_Hs	M2壮男外装T13·颜色4		夏威夷				M2_W012_Body	1		189|189|189|90	1.22	35|28|30|131	1.59	210|52|52|255	1																			4
7096	Player/Characters/M2/Prefab/M2_W014_Body.prefab		B_Hs	M2壮男外装T14·颜色1		2018秋装				M2_W014_Body	1		43|42|40|93	1	37|37|37|175	1.21	219|171|69|72	1																			4
7097	Player/Characters/M2/Prefab/M2_W014_Body.prefab		B_Hs	M2壮男外装T14·颜色2		2018秋装		1		M2_W014_Body	0		219|221|221|19	1	223|223|223|22	1	241|241|241|58	1																			4
7098	Player/Characters/M2/Prefab/M2_W014_Body.prefab		B_Hs	M2壮男外装T14·颜色3		2018秋装				M2_W014_Body	1		196|196|196|17	1.07	47|187|200|24	1	208|156|44|61	1.24																			4
7099	Player/Characters/M2/Prefab/M2_W014_Body.prefab		B_Hs	M2壮男外装T14·颜色4		2018秋装				M2_W014_Body	1		48|48|48|85	1.19	58|58|58|131	1	183|9|34|76	1.19																			4
7100	Player/Characters/M2/Prefab/M2_W014_Body.prefab		B_Hs	M2壮男外装T14·颜色5		2018秋装				M2_W014_Body	1		52|52|52|125	1	57|27|118|152	1.2	104|180|255|60	1.43																			4
7101	Player/Characters/M2/Prefab/M2_W014_Body.prefab		B_Hs	M2壮男外装T14·颜色6		2018秋装																															4
7102	Player/Characters/M2/Prefab/M2_W013_Body.prefab		B_Hs	M2壮男外装T15·颜色1		2018冬装		1		M2_W013_Body	0		213|23|27|56	1	255|124|76|95	1	255|255|255|40	1																			4
7103	Player/Characters/M2/Prefab/M2_W013_Body.prefab		B_Hs	M2壮男外装T15·颜色2		2018冬装				M2_W013_Body	1		129|95|35|118	1.25	58|58|58|185	2.91	163|239|255|64	1.08																			4
7104	Player/Characters/M2/Prefab/M2_W013_Body.prefab		B_Hs	M2壮男外装T15·颜色3		2018冬装				M2_W013_Body	1		30|31|31|185	1.74	109|116|119|61	2.11	255|235|123|59	1.06																			4
7105	Player/Characters/M2/Prefab/M2_W013_Body.prefab		B_Hs	M2壮男外装T15·颜色4		2018冬装				M2_W013_Body	1		29|59|119|147	1	78|66|89|155	2.64	252|253|234|35	1.16																			4
7106	Player/Characters/M2/Prefab/M2_W013_Body.prefab		B_Hs	M2壮男外装T15·颜色5		2018冬装																															4
7107	Player/Characters/M2/Prefab/M2_W013_Body.prefab		B_Hs	M2壮男外装T15·颜色6		2018冬装																															4
7108	Player/Characters/M2/Prefab/M2_W015_Body.prefab		B_Hs	M2壮男外装T16·颜色1		2019春装燕子		1		M2_W015_Body	0		255|255|255|99	1	255|255|255|13	1	255|255|255|66	1																			4
7109	Player/Characters/M2/Prefab/M2_W015_Body.prefab		B_Hs	M2壮男外装T16·颜色2		2019春装燕子				M2_W015_Body	1		157|147|128|99	1	253|245|214|83	0.94	238|192|71|0	1																			4
7110	Player/Characters/M2/Prefab/M2_W015_Body.prefab		B_Hs	M2壮男外装T16·颜色3		2019春装燕子				M2_W015_Body	1		116|114|114|136	1	119|19|38|83	1.58	138|136|137|0	1																			4
7111	Player/Characters/M2/Prefab/M2_W015_Body.prefab		B_Hs	M2壮男外装T16·颜色4		2019春装燕子				M2_W015_Body	1		189|48|104|136	1.25	213|224|255|51	1.04	240|139|191|37	1.16																			4
7112	Player/Characters/M2/Prefab/M2_W015_Body.prefab		B_Hs	M2壮男外装T16·颜色5		2019春装燕子				M2_W015_Body	1		44|187|208|136	1.09	232|232|232|62	0.98	232|212|177|37	1.29																			4
7113	Player/Characters/M2/Prefab/M2_W015_Body.prefab		B_Hs	M2壮男外装T16·颜色6		2019春装燕子																															4
7124	Player/Characters/M2/Prefab/M2_W007_Body.prefab		B_Hs	M2壮男外装T7·颜色6		流光				M2_W007_body	1		253|253|253|18	1.2	73|73|73|58	1.05	255|199|79|46	1																			4
7125	Player/Characters/M2/Prefab/M2_W011A_Body1.prefab		B_Hs	M2壮男外装T12A·颜色7		夏莲（普通）																															4
7126	Player/Characters/M2/Prefab/M2_W014_Body.prefab		B_Hs	M2壮男外装T14·颜色7		2018秋装				M2_W014_Body	1		243|243|243|35	1	59|59|59|155	1	249|249|249|40	1																			4
