ResId	ResFile	ResAttribID	ResSlot	Desc	Scale	IsOrgColorValue	MinCastValue	SlotName1	SlotGray1	SlotMinCast1	Slot1Color1	Slot1Light1	Slot1Color2	Slot1Light2	Slot1Color3	Slot1Light3	SlotName2	SlotGray2	SlotMinCast2	Slot2Color1	Slot2Light1	Slot2Color2	Slot2Light2	Slot2Color3	Slot2Light3	SlotName3	SlotGray3	SlotMinCast3	Slot3Color1	Slot3Light1	Slot3Color2	Slot3Light2	Slot3Color3	Slot3Light3	DynamicBoneIndex
6051	Player/Characters/M1/Prefab/M1_W010B_Head.prefab	156051	head	M1标男头盔外装T10·颜色4																															103
6052	Player/Characters/M1/Prefab/M1_W010B_Head.prefab	156052	head	M1标男头盔外装T10·颜色5																															103
6053	Player/Characters/M1/Prefab/M1_W010C_Head.prefab	156053	head	M1标男头盔外装T10s·颜色1																															103
6054	Player/Characters/M1/Prefab/M1_W010C_Head.prefab	156054	head	M1标男头盔外装T10s·颜色2																															103
6055	Player/Characters/M1/Prefab/M1_W010C_Head.prefab	156055	head	M1标男头盔外装T10s·颜色3																															103
6056	Player/Characters/M1/Prefab/M1_W010C_Head.prefab	156056	head	M1标男头盔外装T10s·颜色4																															103
6057	Player/Characters/M1/Prefab/M1_W010_Head.prefab	156057	head	M1标男头盔外装T11·颜色1																															103
6058	Player/Characters/M1/Prefab/M1_W010_Head.prefab	156058	head	M1标男头盔外装T11·颜色2																															103
6059	Player/Characters/M1/Prefab/M1_W010_Head.prefab	156059	head	M1标男头盔外装T11·颜色3																															103
6060	Player/Characters/M1/Prefab/M1_W010_Head.prefab	156060	head	M1标男头盔外装T11·颜色4																															103
6061	Player/Characters/M1/Prefab/M1_W010_Head.prefab	156061	head	M1标男头盔外装T11·颜色5																															103
6062	Player/Characters/M1/Prefab/M1_W010_Head.prefab	156062	head	M1标男头盔外装T11·颜色6																															103
6063	Player/Characters/M1/Prefab/M1_W010A_Head.prefab	156063	head	M1标男头盔外装T11s·颜色1																															103
6064	Player/Characters/M1/Prefab/M1_W010A_Head.prefab	156064	head	M1标男头盔外装T11s·颜色2																															103
6065	Player/Characters/M1/Prefab/M1_W010A_Head.prefab	156065	head	M1标男头盔外装T11s·颜色3																															103
6066	Player/Characters/M1/Prefab/M1_W010A_Head.prefab	156066	head	M1标男头盔外装T11s·颜色4																															103
6067	Player/Characters/M1/Prefab/M1_W010A_Head.prefab	156067	head	M1标男头盔外装T11s·颜色5																															103
6068	Player/Characters/M1/Prefab/M1_W010A_Head.prefab	156068	head	M1标男头盔外装T11s·颜色6																															103
6069	Player/Characters/M1/Prefab/M1_W008_Head.prefab	156069	head	M1标男头盔外装T8·颜色6																															103
6070	Player/Characters/M1/Prefab/M1_W011_Head.prefab		head	M1标男外装T12·颜色1		1		M1_w01101	0		249|246|201|62	1	61|58|50|23	1	64|54|136|75	2.01																			103
6071	Player/Characters/M1/Prefab/M1_W011_Head.prefab		head	M1标男外装T12·颜色2				M1_w01101	1		245|217|126|80	1	54|46|37|23	1.24	200|198|184|75	2.01																			103
6072	Player/Characters/M1/Prefab/M1_W011_Head.prefab		head	M1标男外装T12·颜色3				M1_w01101	1		217|216|214|16	1	255|251|247|21	1	255|161|161|75	2.25																			103
6073	Player/Characters/M1/Prefab/M1_W011_Head.prefab		head	M1标男外装T12·颜色4				M1_w01101	1		217|216|214|80	1	43|19|26|23	1.24	131|2|2|75	2.25																			103
6074	Player/Characters/M1/Prefab/M1_W011_Head.prefab		head	M1标男外装T12·颜色5				M1_w01101	1		208|198|219|80	1	43|42|50|23	1.24	89|174|156|75	2.25																			103
6075	Player/Characters/M1/Prefab/M1_W011_Head.prefab		head	M1标男外装T12·颜色6				M1_w01101	1		210|168|80|34	1.35	54|46|37|23	1.24	16|8|5|75	2.01																			103
6076	Player/Characters/M1/Prefab/M1_W011A_Head.prefab		head	M1标男外装T12A·颜色1				M1_W011A_Head	1		223|196|126|35	1.24	56|56|56|18	1.14	225|219|173|43	2.72																			103
6077	Player/Characters/M1/Prefab/M1_W011A_Head.prefab		head	M1标男外装T12A·颜色2				M1_W011A_Head	1		251|212|108|35	1.24	43|38|32|46	1.14	44|83|159|67	2.72																			103
6078	Player/Characters/M1/Prefab/M1_W011A_Head.prefab		head	M1标男外装T12A·颜色3				M1_W011A_Head	1		240|216|243|24	1.24	255|255|255|7	1	133|28|39|62	2.72																			103
6079	Player/Characters/M1/Prefab/M1_W011A_Head.prefab		head	M1标男外装T12A·颜色4				M1_W011A_Head	1		240|216|243|24	1.24	43|43|43|40	1.33	52|52|52|62	2.72																			103
6080	Player/Characters/M1/Prefab/M1_W011A_Head.prefab		head	M1标男外装T12A·颜色5				M1_W011A_Head	1		240|216|243|24	1.24	43|43|43|40	1.33	183|183|183|62	2.72																			103
6081	Player/Characters/M1/Prefab/M1_W011A_Head.prefab		head	M1标男外装T12A·颜色6																															103
6082	Player/Characters/M1/Prefab/M1_W011_Head.prefab		head	M1标男外装T12·颜色6				M1_w01101	1		255|255|255|23	1.37	255|255|255|0	1.15	255|255|255|75	1.5																			103
6083	Player/Characters/M1/Prefab/M1_W011_Head.prefab		head	M1标男外装T12·颜色6				M1_w01101	1		217|19|31|34	1.35	54|46|37|23	1.24	16|8|5|75	2.01																			103
6084	Player/Characters/M1/Prefab/M1_W012A_Head.prefab		head	M1标男外装T4N·颜色1		1		M1_W012A_Head	0		255|255|255|255	1	50|40|40|255	1	255|255|255|255	1																			103
6085	Player/Characters/M1/Prefab/M1_W012A_Head.prefab		head	M1标男外装T4N·颜色2		1		M1_W012A_Head	0		255|255|255|255	1.27	198|167|111|180	1.18	255|255|255|255	1																			103
6086	Player/Characters/M1/Prefab/M1_W012A_Head.prefab		head	M1标男外装T4N·颜色3				M1_W012A_Head	1		255|230|176|255	1.34	65|32|14|255	1	129|129|129|255	1																			103
6087	Player/Characters/M1/Prefab/M1_W012A_Head.prefab		head	M1标男外装T4N·颜色4		1		M1_W012A_Head	0		255|255|255|255	1	255|255|255|255	1	44|40|40|255	1.38																			103
6088	Player/Characters/M1/Prefab/M1_W012_Head.prefab		head	M1标男外装T13·颜色1		1		M1_W012_Head	0		255|255|255|117	1	46|42|38|0	1	255|255|255|123	1																			103
6089	Player/Characters/M1/Prefab/M1_W012_Head.prefab		head	M1标男外装T13·颜色2				M1_W012_Head	1		25|96|195|126	1	48|41|36|0	1	81|253|246|255	1																			103
6090	Player/Characters/M1/Prefab/M1_W012_Head.prefab		head	M1标男外装T13·颜色3				M1_W012_Head	1		249|44|44|126	1	48|41|36|0	1	251|161|25|147	1.38																			103
6091	Player/Characters/M1/Prefab/M1_W012_Head.prefab		head	M1标男外装T13·颜色4				M1_W012_Head	1		255|228|140|126	1.21	48|41|36|0	1	35|243|157|255	1																			103
6092	Player/Characters/M1/Prefab/M1_W013A_Head.prefab		head	M1标男外装T5N·颜色1		1		M1_W013A_Head	0		255|255|255|77	1	50|40|36|0	1	255|255|255|43	1																			103
6093	Player/Characters/M1/Prefab/M1_W013A_Head.prefab		head	M1标男外装T5N·颜色2				M1_W013A_Head	1		111|195|245|62	1	50|40|36|0	1	243|198|78|34	1.56																			103
6094	Player/Characters/M1/Prefab/M1_W013A_Head.prefab		head	M1标男外装T5N·颜色3				M1_W013A_Head	1		234|152|243|69	1.38	50|40|36|0	1	255|56|56|34	1.37																			103
6095	Player/Characters/M1/Prefab/M1_W013A_Head.prefab		head	M1标男外装T5N·颜色4				M1_W013A_Head	1		245|166|93|48	1.38	50|40|36|0	1	56|205|255|34	1.37																			103
6096	Player/Characters/M1/Prefab/M1_W014_Head.prefab		head	M1标男外装T14·颜色1		1		M1_W014_Head	0		255|255|255|53	1	61|54|47|45	1	56|53|48|223	1.17																			103
6097	Player/Characters/M1/Prefab/M1_W014_Head.prefab		head	M1标男外装T14·颜色2		1		M1_W014_Head	0		255|255|255|45	1	240|247|245|0	1.24	56|53|48|223	1.17																			103
6098	Player/Characters/M1/Prefab/M1_W014_Head.prefab		head	M1标男外装T14·颜色3				M1_W014_Head	1		255|182|52|53	1.25	54|45|40|45	1	42|206|213|37	1.16																			103
6099	Player/Characters/M1/Prefab/M1_W014_Head.prefab		head	M1标男外装T14·颜色4				M1_W014_Head	1		226|226|226|90	1	119|13|28|82	1	56|53|48|223	1.17																			103
6100	Player/Characters/M1/Prefab/M1_W014_Head.prefab		head	M1标男外装T14·颜色5				M1_W014_Head	1		82|169|255|53	1.69	54|45|40|45	1	81|26|178|93	1.16																			103
6101	Player/Characters/M1/Prefab/M1_W014_Head.prefab		head	M1标男外装T14·颜色6																															103
6102	Player/Characters/M1/Prefab/M1_W013_Head.prefab		head	M1标男外装T15·颜色1		1		M1_W013_Head	0		255|255|255|19	1	46|35|28|82	1	255|255|255|21	1																			103
6103	Player/Characters/M1/Prefab/M1_W013_Head.prefab		head	M1标男外装T15·颜色2				M1_W013_Head	1		167|249|253|70	1.04	46|35|28|82	1	249|195|80|21	1.81																			103
6104	Player/Characters/M1/Prefab/M1_W013_Head.prefab		head	M1标男外装T15·颜色3				M1_W013_Head	1		243|223|139|70	1.24	46|35|28|82	1	135|129|130|110	1.71																			103
6105	Player/Characters/M1/Prefab/M1_W013_Head.prefab		head	M1标男外装T15·颜色4				M1_W013_Head	1		255|254|228|26	1.24	46|35|28|82	1	84|151|243|110	1.98																			103
6106	Player/Characters/M1/Prefab/M1_W013_Head.prefab		head	M1标男外装T15·颜色5																															103
6107	Player/Characters/M1/Prefab/M1_W013_Head.prefab		head	M1标男外装T15·颜色6																															103
6108	Player/Characters/M1/Prefab/M1_W015_Head.prefab		head	M1标男外装T16（2019春装燕子）·颜色1		1		M1_W015_Head	0		255|255|255|74	1	31|28|24|51	1	255|255|255|42	1																			103
6109	Player/Characters/M1/Prefab/M1_W015_Head.prefab		head	M1标男外装T16（2019春装燕子）·颜色2				M1_W015_Head	1		255|255|255|74	1	219|217|209|6	1	241|163|64|118	1																			103
6110	Player/Characters/M1/Prefab/M1_W015_Head.prefab		head	M1标男外装T16（2019春装燕子）·颜色3				M1_W015_Head	1		255|223|166|74	1	148|29|41|6	1	245|222|148|37	1.82																			103
6111	Player/Characters/M1/Prefab/M1_W015_Head.prefab		head	M1标男外装T16（2019春装燕子）·颜色4				M1_W015_Head	1		255|223|166|74	1	63|62|57|6	1	247|89|216|37	1.82																			103
6112	Player/Characters/M1/Prefab/M1_W015_Head.prefab		head	M1标男外装T16（2019春装燕子）·颜色5				M1_W015_Head	1		255|223|166|74	1	217|216|210|6	1	89|227|247|37	1.82																			103
6113	Player/Characters/M1/Prefab/M1_W015_Head.prefab		head	M1标男外装T16（2019春装燕子）·颜色6																															103
6114	Player/Characters/M1/Prefab/M1_W015B_Head.prefab		head	M1标男外装T6N（愚人节面具）·颜色1		1		M1_W015B_Head	0		255|255|255|62	1	255|255|255|80	1	33|29|26|39	1																			103
6115	Player/Characters/M1/Prefab/M1_W015B_Head.prefab		head	M1标男外装T6N（愚人节面具）·颜色2				M1_W015B_Head	1		234|213|167|70	1.28	95|222|255|40	1	33|29|26|39	1																			103
6116	Player/Characters/M1/Prefab/M1_W015B_Head.prefab		head	M1标男外装T6N（愚人节面具）·颜色3				M1_W015B_Head	1		255|233|112|53	1.25	178|26|35|40	1	221|219|218|0	1																			103
6117	Player/Characters/M1/Prefab/M1_W015B_Head.prefab		head	M1标男外装T6N（愚人节面具）·颜色4				M1_W015B_Head	1		187|241|255|93	1.39	241|226|140|40	1	33|29|26|39	1																			103
6118	Player/Characters/M1/Prefab/M1_W015B_Head.prefab		head	M1标男外装T6N（愚人节面具）·颜色5																															103
6119	Player/Characters/M1/Prefab/M1_W015A_Head.prefab		head	M1标男外装T7N（520鲜花）·颜色1				M1_W015A_Head	1		240|54|89|54	1	251|223|103|37	1	48|42|38|48	1																			103
6120	Player/Characters/M1/Prefab/M1_W015A_Head.prefab		head	M1标男外装T7N（520鲜花）·颜色2				M1_W015A_Head	1		33|180|228|87	1	255|255|255|8	1	48|42|38|48	1																			103
6121	Player/Characters/M1/Prefab/M1_W015A_Head.prefab		head	M1标男外装T7N（520鲜花）·颜色3				M1_W015A_Head	1		251|180|90|78	1	88|230|240|31	1	48|42|38|48	1																			103
6122	Player/Characters/M1/Prefab/M1_W015A_Head.prefab		head	M1标男外装T7N（520鲜花）·颜色4				M1_W015A_Head	1		255|106|152|82	1	111|159|253|42	1	48|42|38|48	1																			103
6123	Player/Characters/M1/Prefab/M1_W015A_Head.prefab		head	M1标男外装T7N（520鲜花）·颜色5				M1_W015A_Head	1		4|178|29|98	1	251|209|99|31	1	48|42|38|48	1																			103
6124	Player/Characters/M1/Prefab/M1_W007_Head.prefab		head	M1标男外装T7·颜色6（流光）		1		M1_W007_Head	0		255|255|255|21	1	232|232|232|0	1.07	245|178|32|59	1																			103
6125	Player/Characters/M1/Prefab/M1_W011A_Head.prefab		head	M1标男外装T12A·颜色7（夏莲普通）				M1_W011A_Head	1		253|215|147|35	1.24	255|239|215|0	1	219|219|219|8	2.72																			103
6126	Player/Characters/M1/Prefab/M1_W014_Head.prefab		head	M1标男外装T14·颜色7（2018秋装）				M1_W014_Head	1		238|238|238|43	1.69	142|142|142|67	1	61|61|61|93	1.16																			103
6127	Player/Characters/M1/Prefab/M1_W015_Head.prefab		head	M1标男外装T16·颜色7（2019春装燕子）				M1_W015_Head	1		255|255|255|88	1.35	155|155|155|16	1	255|229|123|42	1.44																			103
6128	Player/Characters/M1/Prefab/M1_W016_Head.prefab		head	M1标男外装T17·颜色1（2019夏季）		1		M1_W016_Head	0		255|255|255|78	1	14|13|13|85	1	255|255|255|24	1																			103
6129	Player/Characters/M1/Prefab/M1_W016_Head.prefab		head	M1标男外装T17·颜色2（2019夏季）				M1_W016_Head	1		255|222|151|78	1	14|13|13|85	1	204|183|153|48	1																			103
6130	Player/Characters/M1/Prefab/M1_W016_Head.prefab		head	M1标男外装T17·颜色3（2019夏季）				M1_W016_Head	1		255|222|151|78	1	14|13|13|85	1	28|148|153|48	1																			103
6131	Player/Characters/M1/Prefab/M1_W016_Head.prefab		head	M1标男外装T17·颜色4（2019夏季）				M1_W016_Head	1		255|240|210|78	1	14|13|13|85	1	13|16|97|91	1																			103
6132	Player/Characters/M1/Prefab/M1_W016_Head.prefab		head	M1标男外装T17·颜色5（2019夏季）				M1_W016_Head	1		255|221|146|85	1	14|13|13|85	1	131|3|3|96	1																			103
6133	Player/Characters/M1/Prefab/M1_W016_Head.prefab		head	M1标男外装T17·颜色6（2019夏季）		1		M1_W016_Head	0		255|255|255|78	1	14|13|13|85	1	243|182|73|45	1																			103
6134	Player/Characters/M1/Prefab/M1_W016A_Head.prefab		head	M1标男外装T8N（孔雀翎）·颜色1		1		M1_W016A_Head	0		68|92|179|42	1.51	5|5|5|0	1	28|200|150|19	1.08																			103
6135	Player/Characters/M1/Prefab/M1_W016A_Head.prefab		head	M1标男外装T8N（孔雀翎）·颜色2				M1_W016A_Head	1		255|210|237|55	1.55	5|5|5|0	1	157|6|28|101	1.35																			103
6136	Player/Characters/M1/Prefab/M1_W016A_Head.prefab		head	M1标男外装T8N（孔雀翎）·颜色3				M1_W016A_Head	1		71|178|255|0	2.02	74|74|74|0	1	255|192|28|88	1.35																			103
6137	Player/Characters/M1/Prefab/M1_W016A_Head.prefab		head	M1标男外装T8N（孔雀翎）·颜色4				M1_W016A_Head	1		255|253|243|0	1.52	9|9|9|0	1	0|181|181|145	1.35																			103
6138	Player/Characters/M1/Prefab/M1_W016A_Head.prefab		head	M1标男外装T8N（孔雀翎）·颜色5				M1_W016A_Head	1		118|158|255|0	2.02	28|3|3|0	1	244|61|255|88	1.35																			103
6139	Player/Characters/M1/Prefab/M1_W017A_Head.prefab		head	M1标男外装T9N（狮子帽）·颜色1				M1_W017A_Head	1		16|63|127|169	1	0|0|0|255	1	39|237|255|105	1																			103
