ResId	ResFile	ResFile2	ResAttribID	ResAttribID2	ResSlot	ResSlot2	Desc	Scale	IsOrgColorValue	MinCastValue	SlotName1	SlotGray1	SlotMinCast1	Slot1Color1	Slot1Light1	Slot1Color2	Slot1Light2	Slot1Color3	Slot1Light3	SlotName2	SlotGray2	SlotMinCast2	Slot2Color1	Slot2Light1	Slot2Color2	Slot2Light2	Slot2Color3	Slot2Light3	SlotName3	SlotGray3	SlotMinCast3	Slot3Color1	Slot3Light1	Slot3Color2	Slot3Light2	Slot3Color3	Slot3Light3	DynamicBoneIndex
2121		Player/Doodads/weapons/Prefabs/f6_h007.prefab		12121	B_LH	B_RH	五毒武器6·偏色3																															
2122		Player/Doodads/weapons/Prefabs/f6_h008.prefab		12122	B_LH	B_RH	五毒武器7·偏色1																															
2123		Player/Doodads/weapons/Prefabs/f6_h008.prefab		12123	B_LH	B_RH	五毒武器7·偏色2																															
2124		Player/Doodads/weapons/Prefabs/f6_h008.prefab		12124	B_LH	B_RH	五毒武器7·偏色3																															
2125		Player/Doodads/weapons/Prefabs/f6_h009.prefab		12125	B_LH	B_RH	五毒武器8·偏色1																															
2126		Player/Doodads/weapons/Prefabs/f6_h009.prefab		12126	B_LH	B_RH	五毒武器8·偏色2																															
2127		Player/Doodads/weapons/Prefabs/f6_h009.prefab		12127	B_LH	B_RH	五毒武器8·偏色3																															
2128		Player/Doodads/weapons/Prefabs/f6_h010.prefab		12128	B_LH	B_RH	五毒武器9·偏色1																															
2129		Player/Doodads/weapons/Prefabs/f6_h010.prefab		12129	B_LH	B_RH	五毒武器9·偏色2																															
2130		Player/Doodads/weapons/Prefabs/f6_h010.prefab		12130	B_LH	B_RH	五毒武器9·偏色3																															
2131		Player/Doodads/weapons/Prefabs/f6_h011.prefab		12131	B_LH	B_RH	五毒武器10·偏色1																															
2132		Player/Doodads/weapons/Prefabs/f6_h011.prefab		12132	B_LH	B_RH	五毒武器10·偏色2																															
2133		Player/Doodads/weapons/Prefabs/f6_h011.prefab		12133	B_LH	B_RH	五毒武器10·偏色3																															
2134		Player/Doodads/weapons/Prefabs/f6_h012.prefab		12134	B_LH	B_RH	五毒武器11·偏色1																															
2135		Player/Doodads/weapons/Prefabs/f6_h012.prefab		12135	B_LH	B_RH	五毒武器11·偏色2																															
2136		Player/Doodads/weapons/Prefabs/f6_h012.prefab		12136	B_LH	B_RH	五毒武器11·偏色3																															
2137		Player/Doodads/weapons/Prefabs/f6_h013.prefab		12137	B_LH	B_RH	五毒武器12·偏色1																															
2138		Player/Doodads/weapons/Prefabs/f6_h013.prefab		12138	B_LH	B_RH	五毒武器12·偏色2																															
2139		Player/Doodads/weapons/Prefabs/f6_h013.prefab		12139	B_LH	B_RH	五毒武器12·偏色3																															
2140		Player/Doodads/weapons/Prefabs/f6_h014.prefab		12140	B_LH	B_RH	五毒武器13·偏色1																															
2141		Player/Doodads/weapons/Prefabs/f6_h014.prefab		12141	B_LH	B_RH	五毒武器13·偏色2																															
2142		Player/Doodads/weapons/Prefabs/f6_h014.prefab		12142	B_LH	B_RH	五毒武器13·偏色3																															
2143		Player/Doodads/weapons/Prefabs/f6_h015.prefab			B_LH	B_RH	五毒武器14·偏色1				f6_h015	1		201|207|240|121		218|91|255|190		91|132|253|188																				
2144		Player/Doodads/weapons/Prefabs/f6_h015.prefab			B_LH	B_RH	五毒武器14·偏色2				f6_h015	1		112|249|255|215		255|220|108|157		252|255|225|227																				
2145		Player/Doodads/weapons/Prefabs/f6_h015.prefab			B_LH	B_RH	五毒武器14·偏色3				f6_h015	1		255|252|230|148		247|72|112|208		255|159|56|228																				
2146		Player/Doodads/weapons/Prefabs/f6_h016.prefab			B_LH	B_RH	五毒武器15·偏色1				f6_h016	1		255|232|159|212		255|252|234|255		12|168|245|137																				
2147		Player/Doodads/weapons/Prefabs/f6_h016.prefab			B_LH	B_RH	五毒武器15·偏色2				f6_h016	1		236|230|217|211		245|245|245|255		215|17|46|172																				
2148		Player/Doodads/weapons/Prefabs/f6_h016.prefab			B_LH	B_RH	五毒武器15·偏色3				f6_h016	1		200|230|211|204		211|255|226|255		255|144|44|83																				
2149		Player/Doodads/weapons/Prefabs/f6_h017.prefab			B_LH	B_RH	五毒武器16·偏色1				f6_h017	1		122|235|245|231		255|194|118|220		39|157|206|215																				
2150		Player/Doodads/weapons/Prefabs/f6_h017.prefab			B_LH	B_RH	五毒武器16·偏色2				f6_h017	1		251|226|88|220		255|255|255|255		68|179|33|233																				
2151		Player/Doodads/weapons/Prefabs/f6_h017.prefab			B_LH	B_RH	五毒武器16·偏色3				f6_h017	1		221|234|251|222		255|206|146|204		213|26|46|152																				
2152		Player/Doodads/weapons/Prefabs/f6_h018.prefab			B_LH	B_RH	五毒武器17·偏色1				f6_h018	1		255|255|255|255		255|0|110|206		118|16|52|193																				
2153		Player/Doodads/weapons/Prefabs/f6_h018.prefab			B_LH	B_RH	五毒武器17·偏色2				f6_h018	1		249|228|201|215		253|142|1|174		24|58|123|120																				
2154		Player/Doodads/weapons/Prefabs/f6_h018.prefab			B_LH	B_RH	五毒武器17·偏色3				f6_h018	1		210|172|120|196		255|255|255|185		0|244|255|255																				
2155		Player/Doodads/weapons/Prefabs/f6_h019.prefab			B_LH	B_RH	五毒武器18·偏色1				f6_h019	1		255|252|236|174		150|202|253|166		76|115|226|223																				
2156		Player/Doodads/weapons/Prefabs/f6_h019.prefab			B_LH	B_RH	五毒武器18·偏色2				f6_h019	1		255|226|172|157		255|255|255|251		39|168|131|223																				
2157		Player/Doodads/weapons/Prefabs/f6_h019.prefab			B_LH	B_RH	五毒武器18·偏色3				f6_h019	1		172|27|57|110		226|149|51|179		161|161|161|155																				
2158		Player/Doodads/weapons/Prefabs/f6_h020.prefab			B_LH	B_RH	五毒武器19·偏色1				f6_h020	1		255|222|172|217		249|253|255|223		228|52|52|206																				
2159		Player/Doodads/weapons/Prefabs/f6_h020.prefab			B_LH	B_RH	五毒武器19·偏色2				f6_h020	1		255|246|232|239		162|238|245|223		198|21|149|206																				
2160		Player/Doodads/weapons/Prefabs/f6_h020.prefab			B_LH	B_RH	五毒武器19·偏色3				f6_h020	1		255|237|211|239		246|255|191|223		9|208|199|206																				
2201	Player/Doodads/weapons/Prefabs/m7_s001_l.prefab	Player/Doodads/weapons/Prefabs/m7_s001_r.prefab	12201	12201	B_LH	B_RH	藏剑出生武器·偏色1																															
2202	Player/Doodads/weapons/Prefabs/m7_s001_l.prefab	Player/Doodads/weapons/Prefabs/m7_s001_r.prefab	12202	12202	B_LH	B_RH	藏剑出生武器·偏色2																															
2203	Player/Doodads/weapons/Prefabs/m7_s001_l.prefab	Player/Doodads/weapons/Prefabs/m7_s001_r.prefab	12203	12203	B_LH	B_RH	藏剑出生武器·偏色3																															
2204	Player/Doodads/weapons/Prefabs/m7_s002_l.prefab	Player/Doodads/weapons/Prefabs/m7_s002_r.prefab	12204	12204	B_LH	B_RH	藏剑武器1·偏色1																															
2205	Player/Doodads/weapons/Prefabs/m7_s002_l.prefab	Player/Doodads/weapons/Prefabs/m7_s002_r.prefab	12205	12205	B_LH	B_RH	藏剑武器1·偏色2																															
2206	Player/Doodads/weapons/Prefabs/m7_s002_l.prefab	Player/Doodads/weapons/Prefabs/m7_s002_r.prefab	12206	12206	B_LH	B_RH	藏剑武器1·偏色3																															
2207	Player/Doodads/weapons/Prefabs/m7_s003_l.prefab	Player/Doodads/weapons/Prefabs/m7_s003_r.prefab	12207	12207	B_LH	B_RH	藏剑武器2·偏色1																															
2208	Player/Doodads/weapons/Prefabs/m7_s003_l.prefab	Player/Doodads/weapons/Prefabs/m7_s003_r.prefab	12208	12208	B_LH	B_RH	藏剑武器2·偏色2																															
2209	Player/Doodads/weapons/Prefabs/m7_s003_l.prefab	Player/Doodads/weapons/Prefabs/m7_s003_r.prefab	12209	12209	B_LH	B_RH	藏剑武器2·偏色3																															
2210	Player/Doodads/weapons/Prefabs/m7_s004_l.prefab	Player/Doodads/weapons/Prefabs/m7_s004_r.prefab	12210	12210	B_LH	B_RH	藏剑武器3·偏色1																															
2211	Player/Doodads/weapons/Prefabs/m7_s004_l.prefab	Player/Doodads/weapons/Prefabs/m7_s004_r.prefab	12211	12211	B_LH	B_RH	藏剑武器3·偏色2																															
2212	Player/Doodads/weapons/Prefabs/m7_s004_l.prefab	Player/Doodads/weapons/Prefabs/m7_s004_r.prefab	12212	12212	B_LH	B_RH	藏剑武器3·偏色3																															
2213	Player/Doodads/weapons/Prefabs/m7_s005_l.prefab	Player/Doodads/weapons/Prefabs/m7_s005_r.prefab	12213	12213	B_LH	B_RH	藏剑武器4·偏色1																															
2214	Player/Doodads/weapons/Prefabs/m7_s005_l.prefab	Player/Doodads/weapons/Prefabs/m7_s005_r.prefab	12214	12214	B_LH	B_RH	藏剑武器4·偏色2																															
2215	Player/Doodads/weapons/Prefabs/m7_s005_l.prefab	Player/Doodads/weapons/Prefabs/m7_s005_r.prefab	12215	12215	B_LH	B_RH	藏剑武器4·偏色3																															
2216	Player/Doodads/weapons/Prefabs/m7_s006_l.prefab	Player/Doodads/weapons/Prefabs/m7_s006_r.prefab	12216	12216	B_LH	B_RH	藏剑武器5·偏色1																															
2217	Player/Doodads/weapons/Prefabs/m7_s006_l.prefab	Player/Doodads/weapons/Prefabs/m7_s006_r.prefab	12217	12217	B_LH	B_RH	藏剑武器5·偏色2																															
2218	Player/Doodads/weapons/Prefabs/m7_s006_l.prefab	Player/Doodads/weapons/Prefabs/m7_s006_r.prefab	12218	12218	B_LH	B_RH	藏剑武器5·偏色3																															
2219	Player/Doodads/weapons/Prefabs/m7_s007_l.prefab	Player/Doodads/weapons/Prefabs/m7_s007_r.prefab	12219	12219	B_LH	B_RH	藏剑武器6·偏色1																															
2220	Player/Doodads/weapons/Prefabs/m7_s007_l.prefab	Player/Doodads/weapons/Prefabs/m7_s007_r.prefab	12220	12220	B_LH	B_RH	藏剑武器6·偏色2																															
2221	Player/Doodads/weapons/Prefabs/m7_s007_l.prefab	Player/Doodads/weapons/Prefabs/m7_s007_r.prefab	12221	12221	B_LH	B_RH	藏剑武器6·偏色3																															
2222	Player/Doodads/weapons/Prefabs/m7_s008_l.prefab	Player/Doodads/weapons/Prefabs/m7_s008_r.prefab	12222	12222	B_LH	B_RH	藏剑武器7·偏色1																															
2223	Player/Doodads/weapons/Prefabs/m7_s008_l.prefab	Player/Doodads/weapons/Prefabs/m7_s008_r.prefab	12223	12223	B_LH	B_RH	藏剑武器7·偏色2																															
2224	Player/Doodads/weapons/Prefabs/m7_s008_l.prefab	Player/Doodads/weapons/Prefabs/m7_s008_r.prefab	12224	12224	B_LH	B_RH	藏剑武器7·偏色3																															
2225	Player/Doodads/weapons/Prefabs/m7_s009_l.prefab	Player/Doodads/weapons/Prefabs/m7_s009_r.prefab	12225	12225	B_LH	B_RH	藏剑武器8·偏色1																															
2226	Player/Doodads/weapons/Prefabs/m7_s009_l.prefab	Player/Doodads/weapons/Prefabs/m7_s009_r.prefab	12226	12226	B_LH	B_RH	藏剑武器8·偏色2																															
2227	Player/Doodads/weapons/Prefabs/m7_s009_l.prefab	Player/Doodads/weapons/Prefabs/m7_s009_r.prefab	12227	12227	B_LH	B_RH	藏剑武器8·偏色3																															
2228	Player/Doodads/weapons/Prefabs/m7_s010_l.prefab	Player/Doodads/weapons/Prefabs/m7_s010_r.prefab	12228	12228	B_LH	B_RH	藏剑武器9·偏色1																															
2229	Player/Doodads/weapons/Prefabs/m7_s010_l.prefab	Player/Doodads/weapons/Prefabs/m7_s010_r.prefab	12229	12229	B_LH	B_RH	藏剑武器9·偏色2																															
2230	Player/Doodads/weapons/Prefabs/m7_s010_l.prefab	Player/Doodads/weapons/Prefabs/m7_s010_r.prefab	12230	12230	B_LH	B_RH	藏剑武器9·偏色3																															
2231	Player/Doodads/weapons/Prefabs/m7_s011_l.prefab	Player/Doodads/weapons/Prefabs/m7_s011_r.prefab	12231	12231	B_LH	B_RH	藏剑武器10·偏色1																															
2232	Player/Doodads/weapons/Prefabs/m7_s011_l.prefab	Player/Doodads/weapons/Prefabs/m7_s011_r.prefab	12232	12232	B_LH	B_RH	藏剑武器10·偏色2																															
2233	Player/Doodads/weapons/Prefabs/m7_s011_l.prefab	Player/Doodads/weapons/Prefabs/m7_s011_r.prefab	12233	12233	B_LH	B_RH	藏剑武器10·偏色3																															
2234	Player/Doodads/weapons/Prefabs/m7_s012_l.prefab	Player/Doodads/weapons/Prefabs/m7_s012_r.prefab	12234	12234	B_LH	B_RH	藏剑武器11·偏色1																															
2235	Player/Doodads/weapons/Prefabs/m7_s012_l.prefab	Player/Doodads/weapons/Prefabs/m7_s012_r.prefab	12235	12235	B_LH	B_RH	藏剑武器11·偏色2																															
2236	Player/Doodads/weapons/Prefabs/m7_s012_l.prefab	Player/Doodads/weapons/Prefabs/m7_s012_r.prefab	12236	12236	B_LH	B_RH	藏剑武器11·偏色3																															
2237	Player/Doodads/weapons/Prefabs/m7_s013_l.prefab	Player/Doodads/weapons/Prefabs/m7_s013_r.prefab	12237	12237	B_LH	B_RH	藏剑武器12·偏色1																															
2238	Player/Doodads/weapons/Prefabs/m7_s013_l.prefab	Player/Doodads/weapons/Prefabs/m7_s013_r.prefab	12238	12238	B_LH	B_RH	藏剑武器12·偏色2																															
2239	Player/Doodads/weapons/Prefabs/m7_s013_l.prefab	Player/Doodads/weapons/Prefabs/m7_s013_r.prefab	12239	12239	B_LH	B_RH	藏剑武器12·偏色3																															
2240	Player/Doodads/weapons/Prefabs/m7_s014_l.prefab	Player/Doodads/weapons/Prefabs/m7_s014_r.prefab	12240	12240	B_LH	B_RH	藏剑武器13·偏色1																															
2241	Player/Doodads/weapons/Prefabs/m7_s014_l.prefab	Player/Doodads/weapons/Prefabs/m7_s014_r.prefab	12241	12241	B_LH	B_RH	藏剑武器13·偏色2																															
2242	Player/Doodads/weapons/Prefabs/m7_s014_l.prefab	Player/Doodads/weapons/Prefabs/m7_s014_r.prefab	12242	12242	B_LH	B_RH	藏剑武器13·偏色3																															
2243	Player/Doodads/weapons/Prefabs/m7_s015_l.prefab	Player/Doodads/weapons/Prefabs/m7_s015_r.prefab			B_LH	B_RH	藏剑武器14·偏色1				m7_s015_l	1		229|232|234|215		96|153|247|141		255|162|63|203		m7_s015_r	1		229|232|234|215		96|153|247|141		255|162|63|203											
2244	Player/Doodads/weapons/Prefabs/m7_s015_l.prefab	Player/Doodads/weapons/Prefabs/m7_s015_r.prefab			B_LH	B_RH	藏剑武器14·偏色2				m7_s015_l	1		253|215|167|211		255|155|110|153		70|243|251|223		m7_s015_r	1		253|215|167|211		255|155|110|153		70|243|251|223											
2245	Player/Doodads/weapons/Prefabs/m7_s015_l.prefab	Player/Doodads/weapons/Prefabs/m7_s015_r.prefab			B_LH	B_RH	藏剑武器14·偏色3				m7_s015_l	1		255|254|243|238		166|61|61|0		25|156|249|201		m7_s015_r	1		255|254|243|238		166|61|61|0		25|156|249|201											
2246	Player/Doodads/weapons/Prefabs/m7_s016_l.prefab	Player/Doodads/weapons/Prefabs/m7_s016_r.prefab			B_LH	B_RH	藏剑武器15·偏色1				m7_s016_l	1		246|247|245|131		153|111|83|126		241|200|90|150		m7_s016_r	1		246|247|245|131		153|111|83|126		241|200|90|150											
2247	Player/Doodads/weapons/Prefabs/m7_s016_l.prefab	Player/Doodads/weapons/Prefabs/m7_s016_r.prefab			B_LH	B_RH	藏剑武器15·偏色2				m7_s016_l	1		240|252|253|148		225|100|226|164		126|172|236|94		m7_s016_r	1		240|252|253|148		225|100|226|164		126|172|236|94											
2248	Player/Doodads/weapons/Prefabs/m7_s016_l.prefab	Player/Doodads/weapons/Prefabs/m7_s016_r.prefab			B_LH	B_RH	藏剑武器15·偏色3				m7_s016_l	1		192|193|154|106		54|216|223|147		208|226|224|166		m7_s016_r	1		192|193|154|106		54|216|223|147		208|226|224|166											
2249	Player/Doodads/weapons/Prefabs/m7_s017_l.prefab	Player/Doodads/weapons/Prefabs/m7_s017_r.prefab			B_LH	B_RH	藏剑武器16·偏色1				m7_s017_l	1		232|255|253|150		48|122|243|125		149|149|149|74		m7_s017_r	1		232|255|253|150		48|122|243|125		149|149|149|74											
2250	Player/Doodads/weapons/Prefabs/m7_s017_l.prefab	Player/Doodads/weapons/Prefabs/m7_s017_r.prefab			B_LH	B_RH	藏剑武器16·偏色2				m7_s017_l	1		255|248|196|136		247|10|84|31		255|255|255|0		m7_s017_r	1		255|248|196|136		247|10|84|31		255|255|255|0											
2251	Player/Doodads/weapons/Prefabs/m7_s017_l.prefab	Player/Doodads/weapons/Prefabs/m7_s017_r.prefab			B_LH	B_RH	藏剑武器16·偏色3				m7_s017_l	1		255|148|67|126		211|251|255|85		78|233|255|133		m7_s017_r	1		255|148|67|126		211|251|255|85		78|233|255|133											
2252	Player/Doodads/weapons/Prefabs/m7_s018_l.prefab	Player/Doodads/weapons/Prefabs/m7_s018_r.prefab			B_LH	B_RH	藏剑武器17·偏色1				m7_s018_l	1		80|129|111|255		255|245|215|137		130|255|29|184		m7_s018_r	1		80|129|111|255		255|245|215|137		130|255|29|184											
2253	Player/Doodads/weapons/Prefabs/m7_s018_l.prefab	Player/Doodads/weapons/Prefabs/m7_s018_r.prefab			B_LH	B_RH	藏剑武器17·偏色2				m7_s018_l	1		255|142|91|255		255|214|168|97		247|253|251|157		m7_s018_r	1		255|142|91|255		255|214|168|97		247|253|251|157											
2254	Player/Doodads/weapons/Prefabs/m7_s018_l.prefab	Player/Doodads/weapons/Prefabs/m7_s018_r.prefab			B_LH	B_RH	藏剑武器17·偏色3				m7_s018_l	1		18|176|198|137		255|255|255|86		243|148|28|94		m7_s018_r	1		18|176|198|137		255|255|255|86		243|148|28|94											
2255	Player/Doodads/weapons/Prefabs/m7_s019_l.prefab	Player/Doodads/weapons/Prefabs/m7_s019_r.prefab			B_LH	B_RH	藏剑武器18·偏色1				m7_s019_l	1		251|209|123|203		14|95|38|0		255|255|255|137		m7_s019_r	1		251|209|123|203		14|95|38|0		255|255|255|137											
2256	Player/Doodads/weapons/Prefabs/m7_s019_l.prefab	Player/Doodads/weapons/Prefabs/m7_s019_r.prefab			B_LH	B_RH	藏剑武器18·偏色2				m7_s019_l	1		255|214|142|106		101|70|14|0		133|133|133|97		m7_s019_r	1		255|214|142|106		101|70|14|0		133|133|133|97											
2257	Player/Doodads/weapons/Prefabs/m7_s019_l.prefab	Player/Doodads/weapons/Prefabs/m7_s019_r.prefab			B_LH	B_RH	藏剑武器18·偏色3				m7_s019_l	1		253|219|160|134		39|79|125|0		255|250|247|97		m7_s019_r	1		253|219|160|134		39|79|125|0		255|250|247|97											
2258	Player/Doodads/weapons/Prefabs/m7_s020_l.prefab	Player/Doodads/weapons/Prefabs/m7_s020_r.prefab			B_LH	B_RH	藏剑武器19·偏色1				m7_s020_l	1		70|152|247|106		236|255|254|148		89|83|114|255		m7_s020_r	1		70|152|247|106		236|255|254|148		89|83|114|255											
2259	Player/Doodads/weapons/Prefabs/m7_s020_l.prefab	Player/Doodads/weapons/Prefabs/m7_s020_r.prefab			B_LH	B_RH	藏剑武器19·偏色2				m7_s020_l	1		210|41|177|182		236|255|254|125		245|16|16|255		m7_s020_r	1		210|41|177|182		236|255|254|125		245|16|16|255											
2260	Player/Doodads/weapons/Prefabs/m7_s020_l.prefab	Player/Doodads/weapons/Prefabs/m7_s020_r.prefab			B_LH	B_RH	藏剑武器19·偏色3				m7_s020_l	1		131|255|152|158		255|238|213|148		58|149|62|255		m7_s020_r	1		131|255|152|158		255|238|213|148		58|149|62|255											
2301		Player/Doodads/weapons/Prefabs/f7_s001.prefab		12301	B_LH	B_RH	长歌出生武器·偏色1																															
2302		Player/Doodads/weapons/Prefabs/f7_s001.prefab		12302	B_LH	B_RH	长歌出生武器·偏色2																															
2303		Player/Doodads/weapons/Prefabs/f7_s001.prefab		12303	B_LH	B_RH	长歌出生武器·偏色3																															
2304		Player/Doodads/weapons/Prefabs/f7_s002.prefab		12304	B_LH	B_RH	长歌武器1·偏色1																															
2305		Player/Doodads/weapons/Prefabs/f7_s002.prefab		12305	B_LH	B_RH	长歌武器1·偏色2																															
