ResID	ResFilePath	LowResFilePath	LockRotate	Desc
25215	Effect/Prefabs/JueSe/HuaShan/HuaShan_JN_04_JZ.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/HuaShan/HuaShan_JN_04_JZ_J.prefab		
25508	Effect/Prefabs/JueSe/MingJiao/MingJiao_JN_04JZ.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/MingJiao/MingJiao_JN_04JZ_J.prefab		
25511	Effect/Prefabs/JueSe/MingJiao/MingJiao_JN_03_BUFF.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/MingJiao/MingJiao_JN_03_BUFF_J.prefab		
25515	Effect/Prefabs/JueSe/MingJiao/MingJiao_JN_02_CX.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/MingJiao/MingJiao_JN_02_CX_J.prefab		
25516	Effect/Prefabs/JueSe/MingJiao/MingJiao_JN_02_CX_YuJing.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/MingJiao/MingJiao_JN_02_CX_J_YuJing.prefab		
25521	Effect/Prefabs/JueSe/MingJiao/MingJiao_JN_05_LR.prefab			
25601	Effect/Prefabs/JueSe/DuanShi/DuanShi_AT_D.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/DuanShi/DuanShi_AT_D_J.prefab		
25611	Effect/Prefabs/JueSe/DuanShi/DuanShi_JN_03_D1.prefab			
25613	Effect/Prefabs/JueSe/DuanShi/DuanShi_JN_03_D2.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/DuanShi/DuanShi_JN_03_D2_J.prefab		
25626	Effect/Prefabs/JueSe/DuanShi/DuanShi_JN_04_bk.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/DuanShi/DuanShi_JN_04_bk_J.prefab		
25627	Effect/Prefabs/JueSe/DuanShi/DuanShi_JN_04_buff.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/DuanShi/DuanShi_JN_04_buff_J.prefab		
25631	Effect/Prefabs/JueSe/DuanShi/DuanShi_JN_05_WQ.prefab			
25802	Effect/Prefabs/JueSe/WanHua/WanHua_AT_D2.prefab			
25806	Effect/Prefabs/JueSe/WanHua/WanHua_JN_01_D.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/WanHua/WanHua_JN_01_D_J.prefab		
25810	Effect/Prefabs/JueSe/WanHua/WanHua_JN_03_D1.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/WanHua/WanHua_JN_03_D1_J.prefab		
25812	Effect/Prefabs/JueSe/WanHua/WanHua_JN_04_D.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/WanHua/WanHua_JN_04_D_J.prefab		
26001	Effect/Prefabs/JueSe/YM_G/at_01_D.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/YM_G/at_01_D_J.prefab		
26002	Effect/Prefabs/JueSe/YM_G/at_02_D.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/YM_G/at_02_D_J.prefab		
26003	Effect/Prefabs/JueSe/YM_G/at_03_D.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/YM_G/at_03_D_J.prefab		
26004	Effect/Prefabs/JueSe/YM_G/at_04_D.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/YM_G/at_04_D_J.prefab		
26006	Effect/Prefabs/JueSe/YM_G/JN_01_D.prefab			
26007	Effect/Prefabs/JueSe/YM_G/JN_02_BUFF.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/YM_G/JN_02_BUFF_J.prefab		
26008	Effect/Prefabs/JueSe/YM_G/JN_03_D.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/YM_G/JN_03_D_J.prefab		
26012	Effect/Prefabs/JueSe/YM_Q/at_01_BJ.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/YM_Q/at_01_BJ_J.prefab		
26013	Effect/Prefabs/JueSe/YM_Q/at_02_BJ.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/YM_Q/at_02_BJ_J.prefab		
26014	Effect/Prefabs/JueSe/YM_Q/at_03_BJ.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/YM_Q/at_03_BJ_J.prefab		
26015	Effect/Prefabs/JueSe/YM_Q/at_04_BJ.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/YM_Q/at_04_BJ_J.prefab		
26018	Effect/Prefabs/JueSe/YM_Q/JN_02_buff.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/YM_Q/JN_02_buff_J.prefab	1	
26019	Effect/Prefabs/JueSe/YM_Q/JN_02_buff02.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/YM_Q/JN_02_buff02_J.prefab		
26021	Effect/Prefabs/JueSe/YM_Q/JN_03_BJ.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/YM_Q/JN_03_BJ_J.prefab		
33359	Effect/Prefabs/JueSe/NPC/Fuben/partner/hd_snowball_c.prefab			
34001	Effect/Prefabs/JueSe/TangMen/TangMen_at_BJ_01.prefab			
34002	Effect/Prefabs/JueSe/TangMen/TangMen_at_BJ.prefab			
34004	Effect/Prefabs/JueSe/TangMen/TangMen_at04_ShiFa.prefab			
34007	Effect/Prefabs/JueSe/TangMen/TangMen_JN_01_BJ.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/TangMen/TangMen_JN_01_BJ_J.prefab		
34008	Effect/Prefabs/JueSe/xiaoyao/at_01_JZ.prefab			
34012	Effect/Prefabs/JueSe/TangMen/TangMen_JN_BJ.prefab			
34101	Effect/Prefabs/JueSe/KunLun/KL_at_01_BJ.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/KunLun/KL_at_01_BJ_J.prefab		
34102	Effect/Prefabs/JueSe/KunLun/KL_at_01_BJ.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/KunLun/KL_at_01_BJ_J.prefab		
34103	Effect/Prefabs/JueSe/KunLun/KL_at_02_BJ.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/KunLun/KL_at_02_BJ_J.prefab		
34104	Effect/Prefabs/JueSe/KunLun/KL_at_02_BJ.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/KunLun/KL_at_02_BJ_J.prefab		
34107	Effect/Prefabs/JueSe/KunLun/KL_JN_01_BJ.prefab			
34110	Effect/Prefabs/JueSe/NPC/JX/npc_gold_1_d.prefab			
34112	Effect/Prefabs/JueSe/KunLun/KunLun_JN_04_JZ_02.prefab			
34125	Effect/Prefabs/JueSe/KunLun/KunLun_JN_04_JZ.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/KunLun/KunLun_JN_04_JZ_J.prefab		
34201	Effect/Prefabs/JueSe/GaiBang/GaiBang_AT_01_03_BJ.prefab			
34202	Effect/Prefabs/JueSe/GaiBang/GaiBang_AT_02_BJ.prefab			
34203	Effect/Prefabs/JueSe/GaiBang/GaiBang_AT_01_03_BJ.prefab			
34204	Effect/Prefabs/JueSe/GaiBang/GaiBang_AT_04_BJ.prefab			
34236	Effect/Prefabs/JueSe/GaiBang/GaiBang_JN_05_D2_JZ.prefab			
34301	Effect/Prefabs/JueSe/WuDu/WuDu_AT_01_BJ.prefab			
34302	Effect/Prefabs/JueSe/WuDu/WuDu_AT_02_04_BJ.prefab			
34303	Effect/Prefabs/JueSe/WuDu/WuDu_AT_03_BJ.prefab			
34304	Effect/Prefabs/JueSe/WuDu/WuDu_AT_02_04_BJ.prefab			
34328	Effect/Prefabs/JueSe/WuDu/Wudu_176_JZ.prefab			
34346	Effect/Prefabs/JueSe/WuDu/Wudu_wuxinggu_JZ.prefab			
34354	Effect/Prefabs/JueSe/WuDu/Wudu_JN_05_BZ.prefab			
34401	Effect/Prefabs/JueSe/CangJian/CangJian_AT_BJ.prefab			
34406	Effect/Prefabs/JueSe/CangJian/CangJian_JN_01_BJ.prefab			
34410	Effect/Prefabs/JueSe/CangJian/CangJian_JN_02_buff.prefab			
34501	Effect/Prefabs/JueSe/ChangGe/ChangGe_AT_01_02_03_BJ.prefab			
34504	Effect/Prefabs/JueSe/ChangGe/ChangGe_AT_04_JN01_03_BJ.prefab			
34508	Effect/Prefabs/JueSe/ChangGe/ChangGe_JN_BUFF.prefab			
34518	Effect/Prefabs/JueSe/ChangGe/ChangGe_JN_04_BUFF_H.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/ChangGe/ChangGe_JN_04_BUFF_H_J.prefab		
34519	Effect/Prefabs/JueSe/ChangGe/ChangGe_JN_BUFF_JZ.prefab			
34601	Effect/Prefabs/JueSe/TianShan/TianShan_AT_BJ.prefab			
34606	Effect/Prefabs/JueSe/TianShan/TianShan_JN_BJ.prefab			
35001	Effect/Prefabs/JueSe/BaDao/BaDao_AT_BJ.prefab			
35008	Effect/Prefabs/JueSe/BaDao/BaDao_JN_02_DiMian.prefab			
35011	Effect/Prefabs/JueSe/BaDao/BaDao_JN_03_BJ.prefab			
35201	Effect/Prefabs/JueSe/HuaShan/HuaShan_AT_BJ.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/HuaShan/HuaShan_AT_BJ_J.prefab		
35212	Effect/Prefabs/JueSe/HuaShan/HuaShan_JN_03_SF_2.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/HuaShan/HuaShan_JN_03_SF_2_J.prefab		
35215	Effect/Prefabs/JueSe/HuaShan/HuaShan_JN_04_BUFF.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/HuaShan/HuaShan_JN_04_BUFF_J.prefab		
35501	Effect/Prefabs/JueSe/MingJiao/MingJiao_AT_BJ.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/MingJiao/MingJiao_AT_BJ_J.prefab		
35511	Effect/Prefabs/JueSe/MingJiao/MingJiao_JN_03_B_LH.prefab			
35512	Effect/Prefabs/JueSe/MingJiao/MingJiao_JN_03_B_RH.prefab			
35515	Effect/Prefabs/JueSe/MingJiao/MingJiao_JN_02_ZD.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/MingJiao/MingJiao_JN_02_ZD_J.prefab		
35521	Effect/Prefabs/JueSe/MingJiao/MingJiao_JN_05_LR.prefab			
35626	Effect/Prefabs/JueSe/DuanShi/DuanShi_JN_04_BJ.prefab			
35601	Effect/Prefabs/JueSe/DuanShi/DuanShi_AT_BJ.prefab			
35627	Effect/Prefabs/JueSe/DuanShi/DuanShi_JN_04_buff_H.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/DuanShi/DuanShi_JN_04_buff_H_J.prefab		
35801	Effect/Prefabs/JueSe/WanHua/WanHua_JN_BJ.prefab			
35802	Effect/Prefabs/JueSe/WanHua/WanHua_AT_BJ.prefab			
35806	Effect/Prefabs/JueSe/WanHua/WanHua_JN_BUFF.prefab			
36001	Effect/Prefabs/JueSe/YM_G/at_01_BJ.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/YM_G/at_01_BJ_J.prefab		
36002	Effect/Prefabs/JueSe/YM_G/at_02_BJ.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/YM_G/at_02_BJ_J.prefab		
36008	Effect/Prefabs/JueSe/YM_G/JN_03_BJ.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/YM_G/JN_03_BJ_J.prefab		
514201	Effect/Prefabs/JueSe/GaiBang/GaiBangNv/GaiBangNV_AT_01.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/gaibang/GaiBangNv/GaiBangNV_AT_01_J.prefab		
514202	Effect/Prefabs/JueSe/GaiBang/GaiBangNv/GaiBangNV_AT_02.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/gaibang/GaiBangNv/GaiBangNV_AT_02_J.prefab		
514204	Effect/Prefabs/JueSe/GaiBang/GaiBangNv/GaiBangNV_AT_04.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/gaibang/GaiBangNv/GaiBangNV_AT_04_J.prefab		
514206	Effect/Prefabs/JueSe/GaiBang/GaiBangNv/GaiBangNV_JN_01_SF.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/gaibang/GaiBangNv/GaiBangNV_JN_01_SF_J.prefab		
515001	Effect/Prefabs/JueSe/BaDao/BaDaoNv/BaDao_Nv_AT1.prefab			
515002	Effect/Prefabs/JueSe/BaDao/BaDaoNv/BaDao_Nv_AT2.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/BaDao/BaDaoNv/BaDao_Nv_AT2.prefab		
515003	Effect/Prefabs/JueSe/BaDao/BaDaoNv/BaDao_Nv_AT3.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/BaDao/BaDaoNv/BaDao_Nv_AT3.prefab		
515004	Effect/Prefabs/JueSe/BaDao/BaDaoNv/BaDao_Nv_AT4.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/BaDao/BaDaoNv/BaDao_Nv_AT4.prefab		
515005	Effect/Prefabs/JueSe/BaDao/BaDaoNv/BaDao_Nv_JN_01a.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/BaDao/BaDaoNv/BaDao_Nv_JN_01a.prefab		
515006	Effect/Prefabs/JueSe/BaDao/BaDaoNv/BaDao_Nv_JN_01.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/BaDao/BaDaoNv/BaDao_Nv_JN_01.prefab		
515008	Effect/Prefabs/JueSe/BaDao/BaDaoNv/BaDao_Nv_JN_02_01.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/BaDao/BaDaoNv/BaDao_Nv_JN_02_01.prefab		
515011	Effect/Prefabs/JueSe/BaDao/BaDaoNv/BaDao_Nv_JN_03.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/BaDao/BaDaoNv/BaDao_Nv_JN_03.prefab		
515015	Effect/Prefabs/JueSe/BaDao/BaDaoNv/BaDao_Nv_JN_04_SF.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/BaDao/BaDaoNv/BaDao_Nv_JN_04_SF.prefab		
515020	Effect/Prefabs/JueSe/BaDao/BaDaoNv/BaDao_Nv_JN_05.prefab			
515601	Effect/Prefabs/JueSe/DuanShi/DuanShiNv/DuanShi_Nv_AT_01.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/DuanShi/DuanShiNv/DuanShi_Nv_AT_01_J.prefab		
515602	Effect/Prefabs/JueSe/DuanShi/DuanShiNv/DuanShi_Nv_AT_02.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/DuanShi/DuanShiNv/DuanShi_Nv_AT_02_J.prefab		
515604	Effect/Prefabs/JueSe/DuanShi/DuanShiNv/DuanShi_Nv_AT_04.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/DuanShi/DuanShiNv/DuanShi_Nv_AT_04_J.prefab		
515606	Effect/Prefabs/JueSe/DuanShi/DuanShiNv/DuanShi_Nv_JN_01.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/DuanShi/DuanShiNv/DuanShi_Nv_JN_01_J.prefab		
515608	Effect/Prefabs/JueSe/DuanShi/DuanShiNv/DuanShi_Nv_JN_02.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/DuanShi/DuanShiNv/DuanShi_Nv_JN_02_J.prefab		
515611	Effect/Prefabs/JueSe/DuanShi/DuanShiNv/DuanShi_Nv_JN_03_SF.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/DuanShi/DuanShiNv/DuanShi_Nv_JN_03_SF_J.prefab		
525006	Effect/Prefabs/JueSe/BaDao/BaDaoNv/BaDao_Nv_JN_01_XueDaoBUFF.prefab			
525008	Effect/Prefabs/JueSe/BaDao/BaDaoNv/BaDao_Nv_JN_02_02.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/BaDao/BaDaoNv/BaDao_Nv_JN_02_02.prefab		
525015	Effect/Prefabs/JueSe/BaDao/BaDaoNv/BaDao_Nv_JN_04_BUFF.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/BaDao/BaDaoNv/BaDao_Nv_JN_04_BUFF.prefab		
525021	Effect/Prefabs/JueSe/TW/TWNv/TianwangNv_at01.prefab			
525022	Effect/Prefabs/JueSe/TW/TWNv/TianwangNv_at02.prefab			
525023	Effect/Prefabs/JueSe/TW/TWNv/TianwangNv_JN_02_buff_mqf.prefab			
525024	Effect/Prefabs/JueSe/TW/TWNv/TianwangNv_JN_03.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/TianWang/TianWangNv/TianwangNv_JN_03_J.prefab		
525601	Effect/Prefabs/JueSe/DuanShi/DuanShiNv/DuanShi_Nv_AT_D.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/DuanShi/DuanShiNv/DuanShi_Nv_AT_D_J.prefab		
525602	Effect/Prefabs/JueSe/UI/Touxiangkuang01.prefab			头像框特效
535001	Effect/Prefabs/JueSe/other1/yanhua01.prefab			鸾凤和鸣
545001	Effect/Prefabs/UI/paizhao/pz_guang.prefab			霞光
545002	Effect/Prefabs/UI/paizhao/pz_pugongyin.prefab			蒲公英
545003	Effect/Prefabs/UI/paizhao/pz_huaban.prefab			落樱
545004	Effect/Prefabs/UI/paizhao/pz_yinfu.prefab			律动
545005	Effect/Prefabs/UI/paizhao/pz_aixin.prefab			倾心
545006	Effect/Prefabs/UI/paizhao/pz_paopao.prefab			泡泡
545007	Effect/Prefabs/UI/paizhao/pz_hudie.prefab			蝴蝶
545008	Effect/Prefabs/UI/paizhao/pz_yun.prefab			云朵
545009	Effect/Prefabs/UI/paizhao/pz_yinhuochong.prefab			萤火虫
545010	Effect/Prefabs/UI/paizhao/pz_xingxing.prefab			星光
545011	Effect/Prefabs/JueSe/UI/xuehua_bj.prefab			雪地背景图
545012	Effect/Prefabs/JueSe/UI/xuehua_bj_juese.prefab			雪地背景图
545013	Effect/Prefabs/JueSe/UI/HaiDao_BJ.prefab			海岛背景图
545014	Effect/Prefabs/JueSe/UI/HaiDao_BJ_juese.prefab			海岛背景图
545015	Effect/Prefabs/UI/pfjd01.prefab			
