SkillId		MagicDesc
5215	风送紫霞	消耗[00ff00]check_buff_superpose2[-]点剑意方能释放，造成[00ff00]attack_usebasedamage_p1%[-]基础攻击 + [00ff00]attack_wooddamage_v1[-]点木系伤害，[00ff00]state_zhican_attack1%[-]几率致缠[00ff00]state_zhican_attack2/15[-]秒；施展时会消耗最多5道[00ff00]紫霞剑气[-]来增加相应的攻击次数；习得此技能后，施展[8dccf7]<萧史乘龙>[-]会获得1道[00ff00]紫霞剑气[-]
5219	抱元劲	永久提升自身[00ff00]deadlystrike_p1%[-]基础会心几率、[00ff00]runspeed_v1[-]点移动速度、[00ff00]attackspeed_v1[-]点攻速与[00ff00]state_stun_resistrate1[-]点抗眩晕几率
5220	破招	[8dccf7]<天绅倒悬>[-]的最终会心几率提高[00ff00]add_deadlystrike_p12%[-]，施展后[00ff00]userdesc_1011/15[-]秒内不受伤害，期间第一次被击中会减少[8dccf7]<天绅倒悬>[-]的冷却时间[00ff00]reduce_cd_time_point12/15秒[-]，同时回复[00ff00]mult_skill_state3[-]点剑意和[00ff00]dir_recover_life_pp1/100% + userdesc_1021/100% * 周围敌人数（最多5）[-]最大生命
5223	高级剑法	提升[8dccf7]<华山剑法>[-][00ff00]userdesc_1011%[-]基础攻击 + [00ff00]userdesc_1021[-]点木系伤害
5224	紫霞神功	吸血抗性提高[00ff00]steallife_resist_p1%[-]，所有伤害抗性提高[00ff00]已损失生命比例 * lowhp_damage_beatt_p1%[-]
5225	云天弧光	[00ff00]userdesc_1011%[-]几率发动，造成[00ff00]attack_usebasedamage_p1%[-]基础攻击 + [00ff00]attack_wooddamage_v1[-]点木系伤害，该攻击拥有额外[00ff00]add_steallife_p2/100%[-]生命吸取
5227	混元功	永久提升[00ff00]physics_potentialdamage_p1%[-]基础攻击力、[00ff00]lifemax_p1%[-]基础生命、[00ff00]all_series_resist_p1%[-]基础全系抗性、[00ff00]attackspeed_v1[-]点攻击速度、[00ff00]state_zhican_attackrate1[-]点致缠几率与[00ff00]state_stun_resisttime1[-]点抗眩晕时间
5228	天光云影	[8dccf7]<云天弧光>[-]的最终会心几率提高[00ff00]add_deadlystrike_p12%[-]；技能攻击有[00ff00]userdesc_1011%[-]几率发动，造成[00ff00]attack_usebasedamage_p1%[-]基础攻击 + [00ff00]attack_wooddamage_v1[-]点木系伤害
5237	初级·萧史乘龙	最终会心几率提高[00ff00]add_deadlystrike_p12%[-]
5238	中级·萧史乘龙	最终会心几率提高[00ff00]add_deadlystrike_p12%[-]；成功施展后清除并免疫属性和负面效果，持续[00ff00]skill_statetime1/15[-]秒
5239	中级·萧史乘龙	最终会心几率提高[00ff00]add_deadlystrike_p12%[-]、基础攻击力增加[00ff00]add_usebasedmg_p12%[-]；成功施展后清除并免疫属性和负面效果，持续[00ff00]skill_statetime1/15[-]秒
5240	初级·天绅倒悬	[00ff00]state_zhican_attack1%[-]几率造成[00ff00]state_zhican_attack2/15[-]秒致缠
5241	中级·天绅倒悬	[00ff00]state_zhican_attack1%[-]几率造成[00ff00]state_zhican_attack2/15[-]秒致缠；伤害额外增加[00ff00]add_steallife_p2/100%[-]的生命吸取
5242	高级·天绅倒悬	[00ff00]state_zhican_attack1%[-]几率造成[00ff00]state_zhican_attack2/15[-]秒致缠、[00ff00]rand_ignoreskill1%[-]几率移除[00ff00]rand_ignoreskill2[-]个增益；伤害额外增加[00ff00]add_steallife_p2/100%[-]的生命吸取
5243	初级·朝阳一气剑	基础攻击力增加[00ff00]add_usebasedmg_p12%[-]，使敌人移动速度降低[00ff00]runspeed_p1%[-]，持续[00ff00]skill_statetime1/15[-]秒
5244	中级·朝阳一气剑	基础攻击力增加[00ff00]add_usebasedmg_p12%[-]，使敌人移动速度降低[00ff00]runspeed_p1%[-]，使自身会心伤害增加[00ff00]deadlystrike_damage_p1%[-]，持续[00ff00]skill_statetime1/15[-]秒
5245	高级·朝阳一气剑	基础攻击力增加[00ff00]add_usebasedmg_p12%[-]，使敌人移动速度降低[00ff00]runspeed_p1%[-]，使自身会心伤害增加[00ff00]deadlystrike_damage_p1%[-]，持续[00ff00]skill_statetime1/15[-]秒；被技能攻击命中有[00ff00]userdesc_1011%[-]几率重置冷却
5246	初级·风送紫霞	每消耗一道[00ff00]紫霞剑气[-]有[00ff00]userdesc_1011%[-]几率回复1点剑意
5247	中级·风送紫霞	基础攻击力增加[00ff00]add_usebasedmg_p12%[-]，每消耗一道[00ff00]紫霞剑气[-]有[00ff00]userdesc_1011%[-]几率回复1点剑意
5248	高级·风送紫霞	基础攻击力增加[00ff00]add_usebasedmg_p12%[-]，每消耗一道[00ff00]紫霞剑气[-]有[00ff00]userdesc_1011%[-]几率回复1点剑意；每[00ff00]userdesc_1021/15[-]秒自动获得1道[00ff00]紫霞剑气[-]
5301	绝学·风虎云龙	会心伤害增加[00ff00]deadlystrike_damage_p1%[-]，生命值低于30%后被攻击则该效果短时间内转为增加自身会心免伤
5302	绝学·挥袂生风	增加反弹免伤[00ff00]return_resist_p1%[-]，每使用两次技能增加[00ff00]attackspeed_v1[-]点攻击速度，近程职业额外增加[00ff00]runspeed_v1[-]点移动速度，持续[00ff00]skill_statetime1/15[-]秒，触发间隔[00ff00]userdesc_1011/15[-]秒
5306	绝学·金钟罩	受击时有[00ff00]userdesc_1011%[-]几率触发，解除属性和负面效果并回复[00ff00]dir_recover_life_pp1/100%[-]最大生命
5307	绝学·血战八方	[8dccf7]<血战八方>[-]每次命中增加基础攻击[00ff00]add_usebasedmg_p12%[-]，最多叠加[00ff00]superposemagic1[-]倍
5309	绝学·慈航普度	远程和近战伤害反弹增加[00ff00]userdesc_1011%[-]
5310	绝学·白露凝霜	基础攻击力增加[00ff00]physics_potentialdamage_p1%[-]，远程和近程伤害抗性增加[00ff00]remote_dmg_p1%[-]，最多叠加[00ff00]superposemagic1[-]倍，持续[00ff00]skill_statetime1/15[-]秒
5312	绝学·火凤燎原	基础闪避增加[00ff00]defense_p1%[-]，持续[00ff00]skill_statetime1/15[-]秒
5313	绝学·桃花箭术	基础攻击力增加[00ff00]physics_potentialdamage_p1%[-]，基础闪避增加[00ff00]defense_p1%[-]，最多叠加[00ff00]superposemagic1[-]倍，持续[00ff00]skill_statetime1/15[-]秒
5315	绝学·白虹贯日	[00ff00]userdesc_1011%[-]几率重置施展间隔
5316	绝学·七探蛇盘	释放[8dccf7]<白虹贯日>[-]减少[8dccf7]<七探蛇盘>[-][00ff00]reduce_cd_time_point12/15秒[-]冷却时间
5318	绝学·无我无剑	[8dccf7]<无我无剑>[-]的基础攻击力增加[00ff00]add_usebasedmg_p12%[-]，[00ff00]skill_statetime1/15[-]秒内回复效果无效，持续时间可叠加
5319	绝学·坐忘无我	[8dccf7]<坐忘无我>[-]附带远程和近程伤害抗性[00ff00]remote_dmg_p1%[-]，最多叠加[00ff00]userdesc_1011[-]倍
5321	绝学·死亡回旋	造成[00ff00]attack_usebasedamage_p1%[-]基础攻击 + [00ff00]attack_firedamage_v1[-]点火系伤害，该伤害会享受死亡回旋秘籍的会心伤害加成
5322	绝学·血月之影	低于[00ff00]hitfilter_hp2%[-]血量时每秒回复[00ff00]dir_recover_life_pp1/100%[-]最大生命，每秒额外减少死亡回旋[00ff00]reduce_cd_time_point12/15[-]秒、魔焰在天[00ff00]reduce_cd_time_point22/15[-]秒与摄魂乱心[00ff00]reduce_cd_time_point32/15[-]秒的冷却时间
5324	绝学·大力金刚指	基础攻击力增加[00ff00]physics_potentialdamage_p1%[-]，最多叠加[00ff00]superposemagic1[-]倍，持续[00ff00]skill_statetime1/15[-]秒
5325	绝学·罗汉阵	每击中一个目标回复[00ff00]dir_recover_life_pp1/100%[-]最大生命
5327	绝学·召唤啵啵	回复[00ff00]dir_recover_life_pp1/100%[-]最大生命
5328	绝学·冰心雪莲	[00ff00]skill_statetime1/15[-]秒内[8dccf7]<翠烟御伞诀>[-]的基础攻击增加[00ff00]add_usebasedmg_p12%[-]，最多叠加[00ff00]superposemagic1[-]倍
5330	绝学·暴雨梨花	[00ff00]userdesc_1011%[-]几率减少[00ff00]reduce_cd_time_point12/15[-]秒暴雨梨花的冷却时间
5331	绝学·九宫飞星	会心伤害增加[00ff00]deadlystrike_damage_p1%[-]，基础会心几率值增加[00ff00]deadlystrike_p1%[-]，最多叠加[00ff00]superposemagic1[-]倍，持续[00ff00]skill_statetime1/15[-]秒
5333	绝学·混沌剑阵	冷却时间缩短[00ff00]deccdtime2/15[-]秒
5334	绝学·啸风三连击	最终会心几率增加[00ff00]add_deadlystrike_p12%[-]，会心伤害增加[00ff00]add_deadlydmg_p12%[-]
5336	绝学·亢龙有悔	冷却时间缩短[00ff00]deccdtime2/15[-]秒，增加[00ff00]add_usebasedmg_p12%[-]基础攻击
5337	绝学·龙战于野	[8dccf7]<龙战于野>[-]的火球造成[00ff00]attack_usebasedamage_p1%[-]基础攻击 + [00ff00]attack_firedamage_v1[-]点火系伤害，并有[00ff00]state_drag_attack1%[-]几率拉回
5339	绝学·五毒笛法	会心伤害增加[00ff00]deadlystrike_damage_p1%[-]，最多叠加[00ff00]superposemagic1[-]倍，持续[00ff00]skill_statetime1/15[-]秒
5340	绝学·驭蛊心经	每次普攻命中后减少[00ff00]reduce_cd_time_point12/15[-]秒迷心蛊与万蛊蚀心的冷却时间
5342	绝学·玉泉鱼跃	会心伤害增加[00ff00]deadlystrike_damage_p1%[-]，会心免伤增加[00ff00]weaken_deadlystrike_damage_p1%[-]，持续[00ff00]skill_statetime1/15[-]秒
5343	绝学·映波锁澜	每次叠加[00ff00]lifemax_p1%[-]基础生命持续[00ff00]skill_statetime1/15[-]秒，最多叠加[00ff00]superposemagic1[-]倍，并回复[00ff00]dir_recover_life_pp1/100%[-]最大生命
5345	绝学·余音绕梁	[00ff00]skill_statetime1/15[-]秒内[8dccf7]<清音长啸>[-]的基础攻击增加[00ff00]add_usebasedmg_p12%[-]，或[8dccf7]<平沙雁落>[-]的基础攻击增加[00ff00]add_usebasedmg_p22%[-]
5346	绝学·云生结海	吸取生命增加[00ff00]userdesc_1011%[-]，会心几率值增加[00ff00]userdesc_1021[-]
5348	绝学·琴瑟和鸣	[8dccf7]<琴瑟和鸣>[-]的基础攻击增加[00ff00]add_usebasedmg_p12%[-]
5349	绝学·梅花三弄	银瓶玉碎冷却时间缩短[00ff00]deccdtime2/15[-]秒，空山凝云冷却时间缩短[00ff00]userdesc_1012/15[-]秒，水龙吟冷却时间缩短[00ff00]userdesc_1022/15[-]秒
5351	绝学·浴血蹈锋	回复[00ff00]dir_recover_life_pp1/100%[-]最大生命
5352	绝学·挟山超海	提高[00ff00]all_series_resist_p1%[-]全系抗性
5354	绝学·风送紫霞	总伤害伤害增加[00ff00]敌方已损失生命比例 * add_loselife_dmg_p2%[-]
5355	绝学·萧史乘龙	[8dccf7]<萧史乘龙>[-]的基础攻击增加[00ff00]add_usebasedmg_p12%[-]
5151	不动如山阵2	[00ff00]enhance_final_damage_p1[-]%最终伤害放大
5152	傲寒不灭体2	[00ff00]enhance_final_damage_p1[-]%最终伤害放大
5153	踏星摘月步2	[00ff00]enhance_final_damage_p1[-]%最终伤害放大
5154	红鸾牵丝手2	[00ff00]enhance_final_damage_p1[-]%最终伤害放大
5155	一川镇海诀2	[00ff00]enhance_final_damage_p1[-]%最终伤害放大
5156	天火琉璃步2	[00ff00]enhance_final_damage_p1[-]%最终伤害放大
5157	混元金刚体2	[00ff00]enhance_final_damage_p1[-]%最终伤害放大
5158	流风回雪舞2	[00ff00]enhance_final_damage_p1[-]%最终伤害放大
5159	七巧玲珑步2	[00ff00]enhance_final_damage_p1[-]%最终伤害放大
5160	搬山填海劲2	[00ff00]enhance_final_damage_p1[-]%最终伤害放大
5161	天罗千机步2	[00ff00]enhance_final_damage_p1[-]%最终伤害放大
5162	八荒炎龙劲2	[00ff00]enhance_final_damage_p1[-]%最终伤害放大
5163	浮屠鎏金体2	[00ff00]energy_v1[-]点灵巧、[00ff00]add_seriesstate_time_v1[-]点属性效果时间与[00ff00]lifemax_v1[-]点生命
5164	森罗万象步2	[00ff00]strength_v1[-]点力量、[00ff00]resist_allseriesstate_time_v1[-]点抗属性效果时间与[00ff00]basic_damage_v1[-]点攻击力
5165	瀚海无涯诀2	[00ff00]vitality_v1[-]点体质、[00ff00]resist_allseriesstate_rate_v1[-]点抗属性效果几率与[00ff00]all_series_resist_v1[-]点全系抗性
5166	修罗焚狱劲2	[00ff00]energy_v1[-]点灵巧、[00ff00]add_seriesstate_time_v1[-]点属性效果时间与[00ff00]lifemax_v1[-]点生命
5167	至尊囚天手2	[00ff00]dexterity_v1[-]点敏捷、[00ff00]add_seriesstate_rate_v1[-]点属性效果几率与[00ff00]deadlystrike_v1[-]点会心几率
5168	不动如山阵3	[00ff00]defense_p1[-]%基础闪避
5169	傲寒不灭体3	[00ff00]weaken_deadlystrike_damage_p1%[-]会心免伤
5170	踏星摘月步3	[00ff00]deadlystrike_p1[-]%基础会心几率值
5171	红鸾牵丝手3	[00ff00]ignore_defense_v1[-]点忽略闪避
5501	明教御环诀	对目标造成[00ff00]attack_usebasedamage_p1%[-]基础攻击 + [00ff00]attack_firedamage_v1[-]点火系伤害
5506	焚山噬川	对目标造成[00ff00]attack_usebasedamage_p1%[-]基础攻击 + [00ff00]attack_firedamage_v1[-]点火系伤害
5508	电光石火	对目标造成[00ff00]attack_usebasedamage_p1%[-]基础攻击 + [00ff00]attack_firedamage_v1[-]点火系伤害，[00ff00]state_palsy_attack1%[-]几率麻痹[00ff00]state_palsy_attack2/15[-]秒
5511	火光残影	提升[00ff00]runspeed_v1[-]点移动速度和[00ff00]defense_p1%[-]基础闪避并对自身周围目标造成[00ff00]attack_usebasedamage_p1%[-]基础攻击 + [00ff00]attack_firedamage_v1[-]点火系伤害，[00ff00]state_palsy_attack1%[-]几率麻痹[00ff00]state_palsy_attack2/15[-]秒，持续[00ff00]skill_statetime1/15[-]秒
5514	光明引	永久提升[00ff00]physics_potentialdamage_p1%[-]基础攻击力、[00ff00]runspeed_v1[-]点移动速度、[00ff00]defense_p1%[-]基础闪避与[00ff00]state_hurt_resistrate1[-]点抗受伤几率
5515	毁天灭地	大多数受控状态下均可施展，腾空时每次攻击有[00ff00]state_palsy_attack1%[-]几率麻痹[00ff00]state_palsy_attack2/15[-]秒，降临时对目标造成[00ff00]attack_usebasedamage_p1%[-]基础攻击 + [00ff00]attack_firedamage_v1[-]点火系伤害
5518	毁天灭地_第二段	降临时对目标造成[00ff00]attack_usebasedamage_p1%[-]基础攻击 + [00ff00]attack_firedamage_v1[-]点火系伤害
5524	圣火滔天	[00ff00]目标最大生命*damage_maxlife_p1%[-]的攻击，目标生命最多视为自身生命上限的[00ff00]damage_maxlife_p2%[-]
5526	高级御环诀	提升[8dccf7]<明教御环诀>[-][00ff00]userdesc_1011%[-]基础攻击 + [00ff00]userdesc_1021[-]点火系伤害
5527	引火烧身	提高自身忽略最终抗性[00ff00]ignore_all_resist2%[-]
5530	星火燎原	有[00ff00]userdesc_1011%[-]几率触发回复生命[00ff00]dir_recover_life_pp1/100%[-]，清除与免疫控制效果持续[00ff00]skill_statetime1/15[-]秒，清除一次[8dccf7]<毁天灭地>[-]冷却时间，触发间隔[00ff00]userdesc_1021/15[-]秒
5533	明尊圣体	永久提升[00ff00]physics_potentialdamage_p1%[-]基础攻击力、[00ff00]lifemax_p1%[-]基础生命、[00ff00]defense_p1%[-]基础闪避、[00ff00]attackspeed_v1[-]点攻击速度、[00ff00]state_palsy_attackrate1[-]点麻痹几率与[00ff00]state_hurt_resisttime1[-]点抗受伤时间
5534	火舞凌天	周围每多一个敌人，自动提升[00ff00]defense_p1%[-]基础闪避与[00ff00]physics_potentialdamage_p1%[-]基础攻击力，最多叠加[00ff00]add_mult_proc_sate12[-]倍
5537	初级·焚山噬川	最终会心几率提高[00ff00]add_deadlystrike_p12%[-]
5538	中级·焚山噬川	最终会心几率提高[00ff00]add_deadlystrike_p12%[-]，伤害的[00ff00]add_steallife_p2/100%[-]转换成生命回复
5539	高级·焚山噬川	最终会心几率提高[00ff00]add_deadlystrike_p12%[-]，伤害的[00ff00]add_steallife_p2/100%[-]转换成生命回复，冷却时间减少[00ff00]deccdtime2/15[-]秒
5540	初级·电光石火	提高[00ff00]add_usebasedmg_p12%[-]基础攻击
5541	中级·电光石火	提高[00ff00]add_usebasedmg_p12%[-]基础攻击，提高麻痹时间[00ff00]add_palsy_t2/15[-]秒，增加[00ff00]add_fixed_r2%[-]几率造成[00ff00]add_fixed_t2/15[-]秒定身
5542	高级·电光石火	提高[00ff00]add_usebasedmg_p12%[-]基础攻击，提高麻痹时间[00ff00]add_palsy_t2/15[-]秒，增加[00ff00]add_fixed_r2%[-]几率造成[00ff00]add_fixed_t2/15[-]秒定身，成功施展后清除并免疫属性和除冰冻外的负面效果，持续[00ff00]skill_statetime1/15[-]秒
5544	初级·火光残影	基础全系抗性降低[00ff00]all_series_resist_p1%[-]、移动速度降低[00ff00]runspeed_v1[-]，持续[00ff00]skill_statetime1/15[-]秒
5546	中级·火光残影	基础全系抗性降低[00ff00]all_series_resist_p1%[-]、移动速度降低[00ff00]runspeed_v1[-]点；抗属性效果几率与时间降低[00ff00]resist_allseriesstate_rate_v1[-]点、抗负面效果几率与时间降低[00ff00]resist_allspecialstate_rate_v1[-]点，持续[00ff00]skill_statetime1/15[-]秒
5548	高级·火光残影	基础全系抗性降低[00ff00]all_series_resist_p1%[-]、移动速度降低[00ff00]runspeed_v1[-]点；抗属性效果几率与时间降低[00ff00]resist_allseriesstate_rate_v1[-]点、抗负面效果几率与时间降低[00ff00]resist_allspecialstate_rate_v1[-]点，持续[00ff00]skill_statetime1/15[-]秒；[火光残影]每次击中可缩短[焚山噬川]冷却时间[00ff00]userdesc_1012/15[-]秒
5550	初级·毁天灭地	提高[00ff00]add_usebasedmg_p12%[-]基础攻击，免疫控制[00ff00]userdesc_1011/15[-]秒
5552	中级·毁天灭地	提高[00ff00]add_usebasedmg_p12%[-]基础攻击，免疫控制、提高[00ff00]lifemax_p1%[-]基础生命[00ff00]userdesc_1011/15[-]秒，并回复[00ff00]dir_recover_life_pp1/100%[-]最大生命
5555	高级·毁天灭地	提高[00ff00]add_usebasedmg_p12%[-]基础攻击，免疫控制、提高[00ff00]lifemax_p1%[-]基础生命[00ff00]userdesc_1011/15[-]秒，并回复[00ff00]dir_recover_life_pp1/100%[-]最大生命；闪避后减少毁天灭地的冷却时间[00ff00]reduce_cd_time_point12/15[-]秒，触发间隔[00ff00]userdesc_1021/15[-]秒
5559	绝学·火光残影	降低[00ff00]weaken_deadlystrike_damage_p1%[-]会心免伤和[00ff00]ignore_defense_vp1%[-]忽略基础闪避，持续[00ff00]skill_statetime1/15[-]秒
5561	绝学·不灭之光	每次闪避回复[00ff00]dir_recover_life_pp1/100%[-]最大生命并提高[00ff00]deadlystrike_p1%[-]基础会心，持续[00ff00]skill_statetime1/15[-]秒，最多叠加[00ff00]superposemagic1[-]倍，触发间隔[00ff00]userdesc_1011/15[-]秒
5601	段氏扇诀	对目标造成[00ff00]attack_usebasedamage_p1%[-]基础攻击 + [00ff00]attack_waterdamage_v1[-]点水系伤害
5606	一阳指	对目标造成[00ff00]attack_usebasedamage_p1%[-]基础攻击 + [00ff00]attack_waterdamage_v1[-]点水系伤害，同时有[00ff00]state_slowall_attack1%[-]几率附带[00ff00]state_slowall_attack2/15[-]秒的迟缓效果
5608	五罗轻烟	对目标造成[00ff00]attack_usebasedamage_p1%[-]基础攻击 + [00ff00]attack_waterdamage_v1[-]点水系伤害，同时将其击退并有[00ff00]state_slowall_attack1%[-]几率造成[00ff00]state_slowall_attack2/15[-]秒的迟缓效果
5611	六脉神剑	最高叠加[00ff00]skill_point1/100[-]脉。每一脉神剑对目标造成[00ff00]attack_usebasedamage_p1%[-]基础攻击 + [00ff00]attack_waterdamage_v1[-]点水系伤害，每叠加3脉时对每一脉神剑增加[00ff00]add_usebasedmg_p12%[-]基础攻击
5625	段氏心法	永久提升[00ff00]physics_potentialdamage_p1%[-]基础攻击力、[00ff00]state_palsy_resistrate1[-]点抗麻痹几率与[00ff00]runspeed_v1[-]移动速度
5626	水龙狱	将指定目标锁于区域内[00ff00]skill_statetime1/15[-]秒，对所有目标造成[00ff00]attack_usebasedamage_p1%[-]基础攻击 + [00ff00]attack_waterdamage_v1[-]点水系伤害，对碰到水龙狱边的敌人额外造成一次伤害并有[00ff00]state_freeze_attack1%[-]几率造成[00ff00]state_freeze_attack2/15[-]秒冰冻
5633	妙谛指	提升[00ff00]ignore_defense_p1%[-]忽略最终闪避几率，每次普攻命中有[00ff00]userdesc_1011%[-]几率减少一阳指冷却时间[00ff00]reduce_cd_time_point12/15[-]秒
5635	高级扇诀	提升[段氏扇诀][00ff00]attack_usebasedamage_p1%[-]基础攻击 + [00ff00]attack_waterdamage_v1[-]点水系伤害
5637	画地为牢	水龙狱区域内增加自身[00ff00]meleedamagereturn_p1%[-]反弹近程与远程伤害；区域内增加自身与队友[00ff00]attackspeed_v1[-]点攻击速度和[00ff00]runspeed_v1[-]移动速度；区域外增加自身[00ff00]physics_potentialdamage_p1%[-]基础攻击力与[00ff00]lifereplenish_p1%[-]生命回复效率
5642	枯荣禅功	有[00ff00]userdesc_1011%[-]几率触发每秒回复[00ff00]recover_life_p1%[-]生命，持续[00ff00]skill_statetime1/15[-]秒，清除一次[8dccf7]<水龙狱>[-]冷却时间，触发间隔[00ff00]userdesc_1021/15[-]秒
5645	天龙神功	永久提升[00ff00]physics_potentialdamage_p1%[-]基础攻击力、[00ff00]lifemax_p1%[-]基础生命、[00ff00]all_series_resist_p1%[-]基础全系抗性、[00ff00]attackspeed_v1[-]点攻击速度、[00ff00]state_slowall_attackrate1[-]点迟缓几率与[00ff00]state_palsy_resisttime1[-]点抗麻痹时间
5646	北冥神功	减少敌方[00ff00]physics_potentialdamage_p1%[-]基础攻击力，持续[00ff00]userdesc_1011/15[-]秒，最多叠加[00ff00]superposemagic1[-]倍。普攻触发冰环对目标造成[00ff00]attack_usebasedamage_p1%[-]基础攻击 + [00ff00]attack_waterdamage_v1[-]点水系伤害，触发间隔[00ff00]userdesc_1021/15[-]秒
5650	初级·一阳指	最终会心几率提高[00ff00]add_deadlystrike_p12%[-]
5651	中级·一阳指	最终会心几率提高[00ff00]add_deadlystrike_p12%[-]。冷却时间减少[00ff00]deccdtime2/15[-]秒
5652	高级·一阳指	最终会心几率提高[00ff00]add_deadlystrike_p12%[-]。冷却时间减少[00ff00]deccdtime2/15[-]秒。每次回复[00ff00]dir_recover_life_pp1/100%[-]最大生命
5654	初级·五罗轻烟	增加攻击速度[00ff00]attackspeed_v1[-]点和移动速度[00ff00]runspeed_v1[-]点，持续[00ff00]skill_statetime1/15[-]秒
5655	中级·五罗轻烟	增加攻击速度[00ff00]attackspeed_v1[-]点和移动速度[00ff00]runspeed_v1[-]点，持续[00ff00]skill_statetime1/15[-]秒。提高造成迟缓几率[00ff00]add_slowall_r2%[-]与造成迟缓时间[00ff00]add_slowall_t2/15[-]秒
5656	高级·五罗轻烟	增加攻击速度[00ff00]attackspeed_v1[-]点和移动速度[00ff00]runspeed_v1[-]点，持续[00ff00]skill_statetime1/15[-]秒。提高造成迟缓几率[00ff00]add_slowall_r2%[-]与造成迟缓时间[00ff00]add_slowall_t2/15[-]秒。冷却时间减少[00ff00]deccdtime2/15[-]秒
5658	初级·六脉神剑	提高六脉神剑[00ff00]add_usebasedmg_p12%[-]基础攻击
5659	中级·六脉神剑	提高六脉神剑[00ff00]add_usebasedmg_p12%[-]基础攻击，每次弹射造成[00ff00]attack_usebasedamage_p1%[-]基础攻击 + [00ff00]attack_waterdamage_v1[-]点水系伤害
5660	高级·六脉神剑	提高六脉神剑[00ff00]add_usebasedmg_p12%[-]基础攻击和[00ff00]add_deadlydmg_p12%[-]会心伤害，每次弹射造成[00ff00]attack_usebasedamage_p1%[-]基础攻击 + [00ff00]attack_waterdamage_v1[-]点水系伤害
5663	初级·水龙狱	基础攻击增加[00ff00]add_usebasedmg_p12%[-]
5664	中级·水龙狱	基础攻击增加[00ff00]add_usebasedmg_p12%[-]；降低敌人会心免伤[00ff00]weaken_deadlystrike_damage_p1%[-]与移动速度[00ff00]runspeed_v1[-]点，持续[00ff00]userdesc_1011/15[-]秒
5665	高级·水龙狱	基础攻击增加[00ff00]add_usebasedmg_p12%[-]；降低敌人会心免伤[00ff00]weaken_deadlystrike_damage_p1%[-]、移动速度[00ff00]runspeed_v1[-]点与基础闪避[00ff00]defense_p1%[-]，持续[00ff00]userdesc_1011/15[-]秒；每次命中敌方后回复[00ff00]dir_recover_life_pp1/100%[-]最大生命，并在[00ff00]userdesc_1021/15[-]秒内增加[00ff00]lifecurmax_p1%[-]当前生命上限，触发间隔[00ff00]1[-]秒
5672	绝学·一阳指	提高一阳指[00ff00]add_usebasedmg_p12%[-]基础攻击，[00ff00]rand_ignoreskill1%[-]几率移除[00ff00]rand_ignoreskill2[-]个增益
5674	绝学·五罗轻烟	每远离受击目标[00ff00]1[-]米伤害提高[00ff00]add_adddmgbydist2/10%[-]，最多放大[00ff00]80%[-]，持续[00ff00]skill_statetime1/15[-]秒
5701	青龙遮天体	提升[00ff00]basic_damage_v1[-]点攻击力、[00ff00]ignore_defense_v1[-]点忽略闪避、[00ff00]deadlystrike_v1[-]点会心几率与[00ff00]deadlystrike_damage_p1%[-]会心伤害
5702	玄武御阳甲	提升[00ff00]lifemax_v1[-]点生命上限、[00ff00]defense_v1[-]点闪避值、[00ff00]resist_allseriesstate_time_v1[-]点抗属性效果时间与[00ff00]steallife_resist_p1%[-]吸血抗性
5703	启明之怒	提升[00ff00]state_hurt_attackrate1[-]点受伤几率与[00ff00]state_hurt_attacktime1[-]点受伤时间，每次对目标造成[00ff00]attack_usebasedamage_p1%[-]基础伤害，共3次，并附带[00ff00]state_hurt_attack2/15[-]秒的受伤效果
5705	句芒唤荆	提升[00ff00]state_zhican_attackrate1[-]点致缠几率与[00ff00]state_zhican_attacktime1[-]点致缠时间，每次对目标造成[00ff00]attack_usebasedamage_p1%[-]基础伤害，共3次，并附带[00ff00]state_zhican_attack2/15[-]秒的致缠效果
5707	怒霜狂滔	提升[00ff00]state_slowall_attackrate1[-]点迟缓几率与[00ff00]state_slowall_attacktime1[-]点迟缓时间，每次对目标造成[00ff00]attack_usebasedamage_p1%[-]基础伤害，共3次，并附带[00ff00]state_slowall_attack2/15[-]秒的迟缓效果
5709	焚天火祭	提升[00ff00]state_palsy_attackrate1[-]点麻痹几率与[00ff00]state_palsy_attacktime1[-]点麻痹时间，每次对目标造成[00ff00]attack_usebasedamage_p1%[-]基础伤害，共3次，并附带[00ff00]state_palsy_attack2/15[-]秒的麻痹效果
5711	大地蟒动	提升[00ff00]state_stun_attackrate1[-]点眩晕几率与[00ff00]state_stun_attacktime1[-]点眩晕时间，每次对目标造成[00ff00]attack_usebasedamage_p1%[-]基础伤害，共3次，并附带[00ff00]state_stun_attack2/15[-]秒的眩晕效果
5713	超群金刚	[00ff00]userdesc_1011/15[-]秒内免疫伤害。每隔[00ff00]vitality_recover_life2/15[-]秒，回复[00ff00]体质*vitality_recover_life1%[-]点当前生命与增加[00ff00]physics_potentialdamage_p1%[-]基础攻击力，持续[00ff00]userdesc_1021/15[-]秒
5716	超群明王	[00ff00]skill_statetime1/15[-]秒免疫任何属性效果、负面效果并增加[00ff00]defense_v1[-]点闪避值与[00ff00]deadlystrike_damage_p1%[-]会心伤害
5718	六道轮回	重伤时有[00ff00]100%[-]几率回复[00ff00]userdesc_1072%[-]生命，清除所有属性效果、负面效果，清除天赋技能冷却时间，增加[00ff00]basic_damage_v1[-]点攻击力，持续[00ff00]userdesc_1081/15[-]秒
