SkillId	SkillName	Property	SkillType	MeleeForm	StartPosType	StartDirType	Icon	IconAtlas	WaitTime	ChildID	ChildCount	MissileForm	MSGenerate	MSGenerateParam	Relation	TimePerCast	IsUseAR	Series	CastActionId	ActionEventID	ActionFrontPer	ActionBackPer	StateEffectId	SkillStyle	IsMelee	StatePriority	StateType	StateTime	StartSkillID	FlySkillId	FlyEventInterval	FlyActEventId	FlyActId	HitSkillID	HitSkillID2	VanishedSkillId	EventSkillLevel	AttackRadius	ClassName	MaxUsePoint	UsePointRecover	Param1	Param1Des	Param2	Param2Des	Param3	Param3Des	Param4	Param4Des	Param5	Param5Des	Param6	Param6Des	CostType	CostValue	FlagAddLevel	FactionLimit	ReqLevel	IsLinkSubSkill	IsAura	Desc	SelectorRange	SelectorType	CollisionSkillId	TargetSelf	DeathActEventID	AttackAnger	CastSoundID	AcceSpeedInfo1	AcceSpeedInfo2	AcceSpeedInfo3	InitSpeed	CastEffectRestId	NotChangeActFrame	NotChangeDir	CanDoSkillPri	UseLimitType	IgnoreObstacleJump	IsActPerFrame	IsPeaceCanUse	IsNotJumpObstacle	IsIgnoreInvincible	IsOnlySyncSelf	IsShareDmgRecord	RemoveWhenSelfDead	RemoveWhenTargetDead	SkillStateWeapon
934	群体明王	同伴技能	4		2		skill_budong_all	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill.prefab		934	1				partnerrecover	300			16	6005								0						935				1000	partner_base_mulmingwang																			1			[主动]使视野范围友方一定时间内免疫任何属性效果和负面效果				1																						
935	群体明王_子	同伴技能	2				skill_budong_all	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill.prefab							partnerrecover	0			16	1			1504					0										1000	partner_base_mulmingwang_child																			1							1																						
936	枯木逢春	同伴技能	3				skill_kumufengchun	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill.prefab							self	0			1									0											partner_base_kmfc																			1			[被动]重伤时有一定概率回复生命																										
937	枯木逢春_子	同伴技能	2				skill_kumufengchun	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill.prefab							self	0			16	1			937					0	3271									1000	partner_base_kmfc_child																			1							1																						
938	涅槃重生	同伴技能	3				skill_niepanchongsheng	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill.prefab							self	0			1									0											partner_base_chongshen																			1			[被动]重伤时有一定概率回复生命，并清除所有属性效果和负面效果																										
939	涅槃重生_子1	同伴技能	2				skill_niepanchongsheng	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill.prefab							self	0			16	1			939					0	958									1000	partner_base_chongshen_child1																			1							1																						
940	蓄力箭	同伴技能	5		2		skill_xulijian	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill.prefab		940	1				enemy	225	1		16	6005								0	941									800	partner_base_xulijian																			1			[主动]远程攻击目标，造成击退																										
941	蓄力箭_效果	同伴技能	5		2		skill_xulijian	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill.prefab		941	3	7			enemy	0	1		16	1				logic				0										800	empty			80																1																													
942	巨石	S级同伴技能	5		1		huoqiushu	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill.prefab		942	1				enemy	270	1		16	6005				skill_remote				0	943									700	partner_dhjg_js																			1			「目标敌方处落石伤害」																										
943	巨石_伤害	S级同伴技能	5		1		pugongjian	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill.prefab	5	943	1				enemy	0	1		16	6005				skill_remote				0										700	partner_dhjg_js_child																			1																													
944	投掷	S级同伴技能	5		2		SkillUsual			944	1				enemy	12	1		16	6005				normal_remote				0										700	partner_dhjg_normal																																																
945	飞羽	S级同伴技能	5		2		SkillUsual			945	1				enemy	12	1		16	6005				normal_remote				0										600	partner_jcph_normal																																																
946	振翅	S级同伴技能	5		2		longjuanhuxiao	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill.prefab		946	1				enemy	270	1		16	6005				normal_remote				0										1000	partner_jcph_zhenchi																			1			「对身前直线上的敌方造成伤害并浮空」																										
947	撞击	S级同伴技能	5		1		hanbingjian	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill.prefab		947	1				enemy	12	1		16	6005				normal_melee	1			0										250	partner_yjxh_normal																						[普通攻击]  对目标敌方造成伤害																										
948	灵犀	S级同伴技能	4		0		Emei_bd07	UI/Atlas/SkillIcon/EM_Skill.prefab		948	1				partnerrecover	0			16	1			948					0										1000	partner_yjxh_lx																			1		1	「增加自身及附近友方生命上限和回复效率」				1																						
949	天罗地网	S级同伴技能	5		2		SkillUsual			949	1				enemy	12	1		16	6005				skill_remote				0										600	partner_ty_normal																																																
950	心眼	S级同伴技能	2				xinyan	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill_02.prefab							self	270			16	950			950					0										1000	partner_ty_xinyan																			1			「一定时间内提升自身的攻速、命中和会心几率」	1000	1		1																						
951	驭雷术	S级同伴技能	5		1		skill_earth_jiutiankuanglei	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill.prefab		951	1				enemy	0	1		16	6005				logic				0	952									600	empty																			1			[主动]落雷攻击敌方并继续攻击其身旁的其他目标，连续一定次数																										
952	驭雷术_伤害	S级同伴技能	5		0		skill_earth_jiutiankuanglei	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill.prefab	8	952	1				enemy	0	1		16	1				skill_remote				0	919									700	partner_zf_normal																			1																													
953	呼风术	S级同伴技能	5		2		zhengci	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill_02.prefab		953	1				enemy	270	1		17	6006				skill_remote				0	954									700	partner_zf_hfs				子弹起始位置		每个子弹间隔的角度，总角度为64°=平常的360°													1			「扇形吹出3阵风，使敌人浮空并持续造成伤害」																										
954	呼风术_效果	S级同伴技能	5		2		zhengci	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill_02.prefab		954	3	2			enemy	0	1		16	1				show				0										700	empty					3														1																													
955	影袭	S级同伴技能	1	4			yemanchongzhuang	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill_02.prefab			1				enemy	270	1							skill_remote				0				956	17					1000	partner_yrx_yx			250	距离NPC多少厘米	1	对同个目标重复攻击的最大次数	7	结束的动作ID	957	结束动作的事件	1000	以目标点为中心，直径cm							1			「瞬间移动到目标身旁进行攻击，造成会心一击并附带麻痹效果」											200															
956	影袭_子1	S级同伴技能	5		2		yemanchongzhuang	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill_02.prefab		956	1				enemy	0	1		17	956				skill_remote				0										1000	partner_yrx_yx_child																			1																													
957	影袭_子2	S级同伴技能	5		2		yemanchongzhuang	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill_02.prefab		957	1				enemy	0	1		7	957				logic				0										1000	empty																			1																													
958	涅槃重生_子2	同伴技能	2				skill_niepanchongsheng	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill.prefab							self	0			16	1			958					0	3271									1000	partner_base_chongshen_child2																			1							1																						
959	双龙吐珠	A级同伴技能	5		2		shuanglongtuzhu	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill_02.prefab		959	1				enemy	12	1		16	6005				normal_remote				0										600	partner_ssys_normal																						远程攻击																										
960	阴风蚀骨	A级同伴技能	5		2		yinfengshigu	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill_02.prefab		960	1				enemy	270	1		16	6005				skill_remote				0	961									500	partner_ssys_yfsg																			1			「身前吹出一阵风，对击中的敌方造成一定伤害」																										
961	阴风蚀骨_效果	A级同伴技能	5		2		yinfengshigu	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill_02.prefab		961	1				enemy	0	1		16	1				show				0										500	empty																			1																													
962	追心箭	A级同伴技能	5		2		zhuixinjian	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill_02.prefab		962	1				enemy	12	1		16	962				normal_remote				0										600	partner_tx_normal																																																
963	明察秋毫	A级同伴技能	4				mingcaqiuhao	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill_02.prefab		963	1				partnerrecover	0			16	1								0											partner_tx_mcqh																			1		1	「提高自身及视野范围内友方的会心几率」				1																						
964	琉璃散落	A级同伴技能	5		2		liulisanluo	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill_02.prefab		964	3	2			enemy	0	1		16	6005				normal_remote				0										500	partner_zx_normal					4														1			「对身前扇形范围内目标造成伤害」																										
965	落樱漫天	A级同伴技能	5		1		tianwailiiuxing	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill_02.prefab		965	1				enemy	270	1		17	6006				skill_remote				0	966									700	partner_zx_lymt																			1			「向目标点连续射箭，造成小范围内的持续伤害，并附带麻痹效果」																										
966	落樱漫天_子	A级同伴技能	5		1		tianwailiiuxing	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill_02.prefab	3	966	1				enemy	0	1		17	6006				skill_remote				0										700	partner_zx_lymt_child																			1																													
967	风来吴山	A级同伴技能	5		2		longjuanhuxiao	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill.prefab		967	1				enemy	450	1		17	6005				skill_remote				0										300	partner_zff_flws																			1			「飞剑在自身周围环绕，持续造成伤害」																										
968	飞花落	A级同伴技能	5		1		feihualuo	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill_02.prefab	10	968	1				enemy	0	1		16	6005				normal_remote				0	969									700	partner_ymy_normal																			1			「目标处落下火花造成伤害」																										
969	飞花落_特效	A级同伴技能	5		1		feihualuo	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill.prefab		969	1				enemy	0	1		16	6005				show				0										700	empty																			1			「目标处落下火花造成伤害」																										
970	明月诀	A级同伴技能	2				mingyuejue	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill_02.prefab							self	270			16	6005			970					0										1000	partner_ymy_myj																			1			「一定时间内提升自身的攻速」	1000	1		1																						
971	寻觅彩虹	A级同伴技能	5		2		pugongjian	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill.prefab		971	3	7	5	3	enemy	180	1		17	6005				normal_remote				0	972									700	partner_ngch_xmch			100																			「连续向目标发出三道跟踪剑气，有概率造成击退」																										
972	寻觅彩虹_子	A级同伴技能	5		2		pugongjian	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill.prefab	9	972	3		2	4	enemy	180	1		17	6005				normal_remote				0										700	partner_ngch_xmch_child																																																
973	清心术	A级同伴技能	2				qingxinshu	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill_02.prefab							partnerrecover	270			16	6005			973					0										1000	partner_zlx_qxs																			1			「为一名友方清除负面效果并提升攻击力，持续一段时间」	1000	1		1								3973														
974	沧月	A级同伴技能	5		1		pugongdao	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill.prefab		974	1				enemy	12	1		17	974				normal_melee	1			0										200	partner_fys_normal																						[普通攻击]  对目标敌方造成伤害																										
975	斗转星移	A级同伴技能	5		1		XiaoyaoSkill_02	UI/Atlas/SkillIcon/XY_Skill.prefab		975	1				enemy	270	1		16	975				skill_melee	1			0	976									700	partner_fys_dzxy																			1			「将目标及其小范围敌方玩家拉回自己身边，造成伤害及短暂的致缠效果」																										
976	斗转星移_子	A级同伴技能	5		1		XiaoyaoSkill_02	UI/Atlas/SkillIcon/XY_Skill.prefab		976	1				enemy	0	1		16	1				skill_melee	1			0										700	partner_fys_dzxy_child																			1																													
977	离月	A级同伴技能	5		2		kuangjian	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill.prefab		977	1				enemy	12	1		16	6005				normal_remote				0										700	partner_zws_normal																			1			[普通攻击]  对目标敌方造成伤害																										
978	风雪冰天	A级同伴技能	5		1		fengxuebingtian	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill_02.prefab		978	1				enemy	270	1		17	6007				skill_remote				0	979									700	partner_zws_fxbt																			1			「目标处落下冰雹，造成范围伤害」																										
979	风雪冰天_伤害	A级同伴技能	5				fengxuebingtian	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill_02.prefab	4	979	3		2	4	enemy	225	1		16	1				skill_remote				0										700	partner_zws_fxbt_child																			1																													
980	魔焰在天	A级同伴技能	5		2		TianrenSkill_02	UI/Atlas/SkillIcon/TR_Skill.prefab		980	1				enemy	270	1		17	6005				skill_melee	1			0	981					982			-1	1000	partner_sqf_myzt																			1			「每半秒飞出火球攻击周围的敌人，共6次」				1																						
981	魔焰在天_子1	A级同伴技能	2				TianrenSkill_02	UI/Atlas/SkillIcon/TR_Skill.prefab							self	0	1		17	1			706	show	1			225										1000	empty																			1							1																						
982	魔焰在天_子2	A级同伴技能	5		2		TianrenSkill_02	UI/Atlas/SkillIcon/TR_Skill.prefab		982	1				enemy	0	1		17	1				skill_melee	1			0										1000	partner_sqf_myzt_child																			1																													
983	翠烟掌法	A级同伴技能	5		2		pugongshou 	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill.prefab		983	1				enemy	12	1		16	6006				normal_remote				0										600	partner_hmx_normal																																																
984	牧野流星	A级同伴技能	5		1		muyeliuxing	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill_02.prefab	10	984	3		2	4	enemy	270	1		16	6006				skill_remote				0	985									700	partner_hmx_mylx																			1			「目标处落冰柱造成伤害」																										
985	牧野流星_特效	A级同伴技能	5		1		muyeliuxing	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill_02.prefab		985	3		2	4	enemy	0	1		16	6006				show				0										700	empty																			1																													
986	高山流水	A级同伴技能	5		1		pugongdao	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill.prefab		986	1				enemy	12	1		17	986				normal_remote				0										700	partner_cs_normal																						[普通攻击]  对目标敌方造成伤害																										
988	云海梦蝶	A级同伴技能	4				yunhaimengdie	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill_02.prefab		988	1				partnerrecover	0			16	1								45	2849										partner_cs_yhmd																			1		1	「提高自身及视野范围内的友方攻击力」				1																						
989	爪击	C级同伴技能	5		1		pugongshouji	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill.prefab		989	1				enemy	0	1		16	1				normal_melee	1			0										250	partner_c_normal_161																			1			[普通攻击]  对目标敌方造成伤害																										
990	爪击	C级同伴技能	5		1		pugongshouji	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill.prefab		990	1				enemy	0	1		16	1				normal_melee	1			0										250	partner_c_normal_107																			1			[普通攻击]  对目标敌方造成伤害																										
991	挥砍	C级同伴技能	5		1		pugongdao	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill.prefab		991	1				enemy	0	1		16	6005				normal_melee	1			0										250	partner_c_normal_161																			1			[普通攻击]  对目标敌方造成伤害																										
992	落石	B级同伴技能	5		1		huoqiushu	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill.prefab		992	3		2	5	enemy	270	1		16	6005				skill_remote				0	993									700	partner_bmhw_luoshi																			1			「目标敌方处连续3次落石」																										
