nDialogId	szDialogIndex	nLookNpcTemplateId	nNpcTemplateId	szNpcSay	szPlayerSay	szStoryBefore	szStoryAfter	nSoundId	szAction
203	203		1178	大侠真是太谢谢你了！（脸上一红）可是我所知的独孤大侠的事迹，不多，你跟我回去见见我娘吧！她和独孤大侠有过一面之缘，知道的事情更多！走吧！					
204	204		1181	云儿！你跑到哪里去了？唉，真是让人担心……这位是……？					
204	204		1178	娘！你还记得那伙老是欺负我的贼匪吗？他们今天还抢走了我的宝玉，幸好遇见这位大侠，他们都被打跑了！娘，他想知道关于独孤大侠的事迹，您从小就跟我讲述，就告诉他吧！					
204	204		1181	（疑惑）秋雨先谢过侠士帮助云儿之恩，只是……独孤大侠是我的大恩人，我不得不谨慎些，不知侠士想知道这些陈年往事，所为何事？					
204	204				见过秋雨姑娘。实不相瞒，独孤大侠侠名远播，令人心生向往，故前来此处了解他的生平事迹！				
204	204		1181	原来如此，瞧你不像是坏人，这些事也没什么大不了的，当年我随母亲投奔少时她定亲的夫君，这奸贼位居朝廷将军，位高权重，竟不与我们相认，反将我卖到青楼，母亲一气之下……唉。					
204	204		1181	我流落青楼，虽卖艺不卖身，却也只得自叹命苦，后来独孤公子出现，冒着得罪高官的风险，替我将祖传红玉带给舅父刘云，将我救出，故我儿名「剑云」，便是纪念他二人。					
204	204				原来如此，为救一人，不惜与朝廷高管抗争，好气魄！多谢秋雨姑娘相告，在下还有要事回襄阳，就不打扰姑娘了，告辞。				
204	204		1181	大侠留步，我舅父刘云如今就在襄阳城中，他喜好喝酒，故我时常酿一些给他，不知可否替我将这壶酒带去给他？					
204	204				好！秋雨姑娘请放心！				
205	205				刘将军，我们又见面了！				
205	205		91	怎么？小家伙，是不是还不过瘾，还想再去战场历练一番？					
205	205				将军说笑了，我这次来，是替秋雨姑娘带来了美酒！				
205	205		91	（惊异）哦？你认得秋雨丫头？哈哈哈，那丫头自从嫁人以后，是愈发贤惠了！好！谢谢你了！					
205	205				不必客气。				
206	206		99	哦？回来了，看你喜上眉头的样子，怕是有所收获？					
206	206				正是。当年独孤大侠帮过的人，如今都活的安好，当年独孤大侠嫉恶如仇，勇气过人！不愧是大侠！				
206	206		99	嘁，不就是救了几个人么？爱管闲事，不过被你这么一提醒，我倒是想起来当年我家刚搬来襄阳时，还听我爹爹说过关于他和张如梦管的闲事，你要不要听听？					
206	206				愿闻其详！				
208	208				痛快！张如梦公子与独孤大侠都是真侠士！				
208	208		99	只会逞英雄，若是当时他们的武功不及他人，只怕不但害了自己，也害了别人。就像当年那位张琳心姑娘一样，想以身赴险击溃采花贼，不料反身陷贼窝。					
208	208				张姑娘？若不是如此，又岂会有她与独孤大侠的一段姻缘呢？唉，虽然并不长久……只是不知道当年到底是怎么回事！				
208	208		99	这我可就不知道了，你若是想知道，得先找到当年带他们出海的老王。不妨先去城里问问卫兵是否知道老王的下落。					
209	209				卫兵大哥，请问是否知道如今老王在哪？				
209	209		1202	老王？是那个一天只出一次海的人？他前些年赚够了钱，（指了指你手中的地图）在这儿找了一处地方住下，如今早就不干这行了，你若是想找他出海，怕是不可能了。					
209	209				多谢卫兵大哥！				
210	210				请问老人家是否就是当年擅于出海的老王？				
210	210		1183	嗯？呵呵，那都是好多年前的事了，如今我老了，可干不了这行了。					
210	210				老人家，听说您曾经带独孤剑前往碧霞岛救出被采花贼掠走的女子，不知可否告诉我此事的经过？				
210	210		1183	你想知道这个啊，那我就……说到这个，当年我一直很疑惑，贾老实那个人从不做亏本生意，独孤剑那小子到底是用什么方法让贾老实帮他的，如果你能打听到，我就告诉你！					
210	210				好！一言为定！（先去贾老实那里看看好了！）				
211	211				贾老实！我想知道当年你为什么要帮独孤剑，你想要什么只管说！				
211	211		1185	呵呵，是老王让你来的吧，看来你有求于他，这样吧，昔日南宫彩虹姑娘在一个在偏远的地方埋了一个布包，可是南宫家的守卫太厉害，我一直没能拿到，你要是能找出来给我，我就告诉你整件事！					
211	211				好！就这么说定了！（此事可有些麻烦）				
212	212		1014	站住！什么人敢乱闯这儿！这儿可是我家飞云少爷重金买下的！昔日夫人的住所，禁止任何人私自进入！					
212	212				烦请诸位通融一番，我只是进去寻获一件当年的失物……				
212	212		1014	放屁！莫说是没有，就算是有，那也是我家飞云少爷的东西！赶紧滚！					
212	212				唉，既然如此，只能手下见真章了！				
214	214				这包裹入手颇轻……还有一股臭味……看来不像是贵重之物，到底是什么东西？还是别放入我的行囊了，免得臭烘烘的！				
215	215				贾老实！布包我给你带来了！				
215	215		1185	好！（接过一闻）不错！看来是真的，哈哈哈，我就先告诉你当年的事情吧，当年我倾慕南宫彩虹姑娘，所以让独孤剑这小子替我去向她要一滴眼泪，我现在都还在冰窖中珍藏着呢！					
215	215				眼泪？你如何知道这就是南宫姑娘的眼泪？				
215	215		1185	传说南宫姑娘的泪水有西域曼陀罗花的香味，那是南宫小姐特有的味道，唉，她果真是沉鱼落雁之容，羞花闭月之貌？如此绝代佳人！当真是让人心生向往啊！					
215	215				（我才不信，恐怕只是带有曼陀罗花香味的清水吧……）原来如此，我先回去找老王，回头再来找你！				
215	215		1185	（摆手）去吧去吧，我要赶紧看看这布包中的东西是否如我当年所料！					
216	216				老王，事情的经过是这样的……				
216	216		719	你将整件事情的来龙去脉说了一遍……					
216	216		1183	原来是这样，难怪，难怪，唉，想不到贾大爷还是个痴情种子，总算是了结了我当年的一桩心事！来，我来给你好好讲讲当年岛上的一些见闻……					
218	218		1183	当年老汉还真没看出来，他一个人就能把这么多贼人都收拾掉，救回那几位姑娘，为素未谋面的人以身犯险，独孤公子真是重情重义之人，算真是一位少年英雄，呵呵。					
218	218		1183	后来他还和其中一位张琳心姑娘喜结连理了。当时还有一位何员外的女儿何梅也倾心于他。唉，也不知道后来他们到底怎么样了。					
218	218				（看来老王还未知道张姑娘的死讯）实不相瞒，当年张姑娘与独孤大侠共同抗金，在一场战役中不幸香消玉殒……				
218	218		1183	啊！这……这可真是上天不公啊！独孤公子如此侠义心肠，唉，难怪之前还听闻独孤公子抗金的事迹，后来就渐渐失去了消息……					
218	218				老王，你也别太感慨了，我还有些事，就先告辞了！谢谢你告知我这些！				
219	219		1176	你们……你们不要过来！再过来！我……我就要喊人了！					
219	219				咦？这话怎么听起来这么耳熟……呃，这不是先前那个姑娘吗……唉，好人当到底，就再帮她一次吧！				
220	220		1176	你……怎地又是你……唉，多谢你多次相救……小富……看来是上天注定我们有缘无份……					
220	220				（这真是无奇不有，我救了这姑娘，她反而不太高兴，不行，我得问问到底是怎么回事！）				
221	221				姑娘，这到底是怎么回事？				
221	221		1176	我……唉，一言难尽……					
221	221		1173	筱蔷，既然事情已经发展到这个地步了，让我来说吧！					
6221	6221				你……咦，你不是周木匠的儿子吗？你怎么会在这儿？				
6221	6221		1173	我叫周小富，她叫做何筱蔷，我与她真心相爱，奈何她娘亲何梅出身很好，嫌我太穷，不肯将筱蔷嫁给我。唉，当年何梅嫁人，是她丈夫入赘，可我父母又岂会同意？唉！					
6221	6221		1173	唉，请这些人来帮我们演这场两场戏，我们已是山穷水尽，本以为像她娘当年被掳走一样，我救出她或许有一线机会，看来是真的不能用这种取巧的手段……					
6221	6221				原来如此，等等，何梅？那不就是何员外的女儿？不如这样，既然别无他法，我帮你去看看！也许有所转机！				
6221	6221		1173	唉，如今我已不抱任何希望了，随你吧。					
222	222				何夫人，不知可还记得独孤剑？				
222	222		1205	独孤剑？他是我的救命恩人……你……你是他什么人？					
222	222				在下乃是他忘年之交，当年他在碧霞岛救了姑娘，想不到姑娘还铭记于心，希望何夫人看在我的份上，成全了贵千金与周小富。				
222	222		1205	小富？唉，其实这小子哪里都好，我也很是中意，就是太过自卑，我只是想让他再磨练一番，志向再大一些，好好成就一番事业，两人携手到老，岂是如此容易之事？					
222	222				原来何夫人也不反对！那真是太好了！我想办法督促他一番！				
223	223				小富兄弟，我已经去见过何夫人了，她说可以给你一个机会，不过必须做出点成绩，否则此事休提！				
223	223		1173	真的？太好了！只要给我机会！我一定不会辜负筱蔷和何夫人的期待的！不行！我得赶紧去见见何夫人！					
223	223		1176	嗯，太好了，小富，娘不反对我们在一起了！（脸红）我、我就不和你一起去见娘了……我就在这里等你……					
224	224				贾老实，那个布包臭的离谱，里面到底是什么东西？				
224	224		1185	嘿嘿，这你就不知道了，这还涉及当年的一件秘辛，当年我得了南宫姑娘的泪水，想在更接近她的地方欣赏，不料竟看见一个黑衣人从她房中窜出！我一路跟随，见到了一场惊世骇俗的比武！					
224	224				什么！？是谁和谁？				
224	224		1185	独孤剑与张如梦！这两位当世一流的武林高手在对决！唉，虽然那时他们武功尚未大成，但已是吓破了我的胆！而这布包之中，就是当年她救走张如梦为他包扎的证据！					
