Desc	ActEventID	EventType	Frame	EventName	EventParam1	EventParam2	EventParam3	EventParam4	EventParam5	EventParamStr
圆形半径0.8米预警_目标点	1456	1		CastSkill	1456					
范围熔岩喷发—预警	1458	1		DoCommonAct	7	1459		45		
范围熔岩喷发—预警_3秒	1459	1		CastSkill	1459					
闪电链	1460	1		CastSkill	1460					
旋风	1461	1		PlayEffect	1461	1				
旋风	1461	1		CastSkill	1462					
旋风	1461	2	10	CastSkill	1462					
旋风	1461	2	20	CastSkill	1462					
旋风	1461	2	30	CastSkill	1462					
旋风	1461	2	40	CastSkill	1462					
旋风	1461	2	50	CastSkill	1462					
旋风	1461	2	60	CastSkill	1462					
旋风	1461	2	70	CastSkill	1462					
旋风	1461	3		ClearEffect	210					
旋风_子1	1462	1		CastSkill	1462					
旋风_子1	1462	1		PlayEffect	210					
旋风_子1	1462	3		UnbindEffect	210					
旋风_子2	1463	1		CastSkill	1463					
旋风_前摇	1480	1		PlayEffect	9016				8	
雷击	1468	2	4	CastSkill	1469					
雷击	1468	2	8	CastSkill	1468					
冰锁连环	1470	2	6	CastSkill	1470					
冰锁连环_蓄力	1471	1		PlayEffect	9017	1			10	
暴风雪	1472	2	5	CastSkill	1472					
暴风雪	1472	2	7	CastSkill	1473					
暴风雪	1472	3		DoCommonAct	7			20		
暴风雪_伤害	1473	1		CastSkill	1473					
金刚坠	1474	1		CrossFade	1					
金刚坠	1474	1		InstantDir	35					
金刚坠	1474	2	18	CastSkill	1475					
金刚坠	1474	2	18	CastSkill	1476					
金刚坠_子	1475	1		CastSkill	1475					
金刚坠_前摇	1477	1		CastSkill	1453					
金刚坠_前摇	1477	1		CastSkill	1477					
金刚坠_前摇	1477	1		PlayEffect	9016				8	
重拳三连击	1478	1		CrossFade	1					
重拳三连击	1478	1		InstantDir	1000					
重拳三连击	1478	2	4	PlayEffect	1479				3	
重拳三连击	1478	2	6	CastSkill	1478					
重拳三连击	1478	2	7	MovePos	80	80	80			
重拳三连击	1478	2	16	PlayEffect	1478					
重拳三连击	1478	2	18	CastSkill	1478					
重拳三连击	1478	2	18	MovePos	30	40	100			
重拳三连击	1478	2	21	PlayEffect	1479					
重拳三连击	1478	2	23	CastSkill	1479					
重拳三连击	1478	2	23	MovePos	30	40	100			
重拳三连击_子	1479	1		CrossFade	1					
重拳三连击_子	1479	1		InstantDir	1000					
重拳三连击_子	1479	2	6	CastSkill	1479					
剑雨	1481	2	10	CastSkill	1481					
剑雨	1481	3		DoCommonAct	7			40		
飞剑	1485	1		CrossFade	1					
飞剑	1485	1		InstantDir	1000					
飞剑	1485	2	6	CastSkill	1485					
飞剑	1485	3		DoCommonAct	7			30		
十字剑	1486	2	3	CastSkill	1486					
十字剑	1486	2	5	CastSkill	1487					
鼓舞剑阵	1490	2	7	PlayEffect	4490					
鼓舞剑阵	1490	2	12	CastSkill	1490					
卓非凡普攻	1496	1		CrossFade	1					
卓非凡普攻	1496	1		InstantDir	1000					
卓非凡普攻	1496	2	7	CastSkill	1496					
徐铁心普攻	1497	1		CrossFade	1					
徐铁心普攻	1497	1		InstantDir	1000					
徐铁心普攻	1497	2	8	CastSkill	1497					
buff_回血	1507	1		CastSkill	1507					
buff_攻击力	1508	1		CastSkill	1508					
buff_抗性	1509	1		CastSkill	1509					
buff_跑速	1510	1		CastSkill	1510					
buffball	1512	1		CastSkill	1512					
buffball	1513	1		CastSkill	1513					
蓄力2秒_金	11521	1		DoCommonAct	7	1521		30		
蓄力2秒_金	1521	1		PlayEffect	9016	1			3	
蓄力2秒_蓝	11522	1		DoCommonAct	7	1522		30		
蓄力2秒_蓝	1522	1		PlayEffect	9017	1			3	
蓄力2秒_红	11523	1		DoCommonAct	7	1523		30		
蓄力2秒_红	1523	1		PlayEffect	9018	1			3	
蓄力2秒_绿	11524	1		DoCommonAct	7	1524		30		
蓄力2秒_绿	1524	1		PlayEffect	9019	1			3	
通用后摇战斗站立0.5秒	1525	1		DoCommonAct	7			8		
通用后摇战斗站立1秒	1526	1		DoCommonAct	7			15		
通用后摇战斗站立1.5秒	1527	1		DoCommonAct	7			23		
通用后摇战斗站立2秒	1528	1		DoCommonAct	7			30		
狂暴	1537	1		CastSkill	1537					
俯冲	1538	1		CrossFade	1					
俯冲	1538	1		InstantDir	1000					
俯冲	1538	1		CastSkill	1539					
俯冲	1538	1		PlayEffect	1538	1				
俯冲	1538	2	8	ClearEffect	1538					
俯冲	1538	3		ClearEffect	1538					
俯冲_子	1539	1		CastSkill	1539					
九星连环	1540	2	6	CastSkill	1540					
九星连环	1540	3		DoCommonAct	7			15		
九星连环_子	1541	2	8	CastSkill	1541					
九星连环_子	1541	3		DoCommonAct	7			13		
排山倒海	11548	1		DoCommonAct	17	1548		70		
排山倒海	1548	1		CrossFade	1					
排山倒海	1548	1		InstantDir	1000					
排山倒海	1548	2	10	CastSkill	1549					
排山倒海	1548	2	20	CastSkill	1549					
排山倒海	1548	2	30	CastSkill	1549					
排山倒海	1548	2	8	CastSkill	1548					
排山倒海	1548	2	13	CastSkill	1548					
排山倒海	1548	2	18	CastSkill	1548					
排山倒海	1548	2	23	CastSkill	1548					
排山倒海	1548	2	28	CastSkill	1548					
排山倒海	1548	2	33	CastSkill	1548					
排山倒海	1548	3		DoCommonAct	7			20		
排山倒海_效果	1549	1		CastSkill	1549					
双龙出海	1550	1		CrossFade	1					
双龙出海	1550	1		InstantDir	1000					
双龙出海	1550	2	30	CastSkill	1550					
双龙出海_效果	1551	2	3	CastSkill	1551					
天舞法阵	1565	1		CrossFade	1					
天舞法阵	1565	1		InstantDir	1000					
天舞法阵	1565	1		CastSkill						
天舞法阵	1565	1		PlayEffect	312					
天舞法阵_子	1566	1		CastSkill						
银针散射	1567	2	5	CastSkill	1567					
花剑	1570	1		CrossFade	1					
花剑	1570	2	6	CastSkill	1570					
落花	1571	1		CrossFade	1					
落花	1571	2	6	CastSkill	1571					
落花	1571	3		DoCommonAct	7			20		
落花_子	1572	1		CastSkill	1572					
燕舞	1573	1		PlayEffect	1573	1				
燕舞	1573	1		PlayEffect	1571	1				
燕舞	1573	1		CastSkill	1574					
燕舞	1573	2	5	CastSkill	1574					
燕舞	1573	2	10	CastSkill	1574					
燕舞	1573	2	15	CastSkill	1574					
燕舞	1573	2	20	CastSkill	1574					
燕舞	1573	2	25	CastSkill	1574					
燕舞	1573	2	30	CastSkill	1574					
燕舞	1573	2	35	CastSkill	1574					
燕舞	1573	2	40	CastSkill	1574					
燕舞	1573	2	45	CastSkill	1574					
燕舞	1573	3		ClearEffect	1573					
燕舞	1573	3		ClearEffect	1571					
燕舞	1573	3		DoCommonAct	7			20		
燕舞_子1	1574	1		CastSkill	1574					
燕舞_子2	1575	1		CastSkill	1575					
花剑扇	1576	2	6	CastSkill	1576					
花剑扇	1576	3		DoCommonAct	7			20		
花剑扇_子	1577	1		CastSkill	1577					
慕容越普攻	1580	2	8	CastSkill	1580					
五星连珠	1581	2	6	CastSkill	1581					
五星连珠	1581	3		DoCommonAct	7			15		
五星连珠_子	1582	2	8	CastSkill	1582					
五星连珠_子	1582	3		DoCommonAct	7			13		
雷灵破	1583	2	5	CastSkill	1583					
雷灵破	1583	3		DoCommonAct	7			22		
九星连环	1586	2	6	CastSkill	1586					
九星连环	1586	3		DoCommonAct	7			15		
九星连环_子	1587	2	8	CastSkill	1587					
九星连环_子	1587	3		DoCommonAct	7			13		
萧动尘_普攻	1588	1		CrossFade	1					
萧动尘_普攻	1588	1		InstantDir	1000					
萧动尘_普攻	1588	1		PlayEffect	1335					
萧动尘_普攻	1588	2	8	CastSkill	1588					
横扫	1589	1		CrossFade	1					
横扫	1589	1		InstantDir	1000					
横扫	1589	1		PlayEffect	1336					
横扫	1589	2	12	CastSkill	1589					
横扫	1589	3		DoCommonAct	7			15		
惊雷	1590	2	10	CastSkill	1590					
惊雷	1590	3		DoCommonAct	7			30		
萧动尘_冲锋	1593	1		CastSkill	1593					
萧动尘_冲锋	1593	1		PlayEffect	9016					
萧动尘_冲锋	1593	3		ClearEffect	9016					
萧动尘_冲锋	1594	1		CrossFade	1					
萧动尘_冲锋	1594	1		InstantDir	1000					
萧动尘_冲锋	1594	1		CastSkill	1595					
萧动尘_冲锋	1594	1		CastSkill	1596					
萧动尘_冲锋	1594	1		PlayEffect						
萧动尘_冲锋	1594	3		ClearEffect						
萧动尘_冲锋	1594	3		DoCommonAct	7			20		
萧动尘_冲锋_子	1595	1		CastSkill	1595					
寒冰斩	1597	1		CrossFade	1					
寒冰斩	1597	2	6	CastSkill	1597					
玄冰无敌斩_子1	1599	1		RetsetPos						
玄冰无敌斩_子1	1599	1		CrossFade	1					
玄冰无敌斩_子1	1599	1		InstantDir	1000					
玄冰无敌斩_子1	1599	1		PlayEffect	508					
玄冰无敌斩_子1	1599	1		PlaySound	6818					
玄冰无敌斩_子1	1599	2	7	CastSkill	1599					
玄冰无敌斩_子2	1600	2	3	PlayEffect	508					
玄冰无敌斩_子2	1600	3		CrossFade	1					
玄冰无敌斩_子2	1600	3		UnbindEffect	508					
寒月弯刀	1601	1		CrossFade	1					
寒月弯刀	1601	1		InstantDir	1000					
寒月弯刀	1601	1		PlayEffect	1335					
寒月弯刀	1601	2	5	CastSkill	1601					
寒月弯刀	1601	3		DoCommonAct	7			20		
飞斩	1602	1		CrossFade	1					
飞斩	1602	1		PlaySound	6821					
飞斩	1602	2	5	CastSkill	1602					
飞斩	1602	2	7	CastSkill	1602					
寒冰斩	1603	1		CrossFade	1					
寒冰斩	1603	2	6	CastSkill	1603					
机关地刺	1604	2	6	CastSkill	1604					
夺魂链	1606	1		CastSkill	1608					
夺魂链	1606	2	10	CastSkill	1607					
夺魂链	1606	2	17	CastSkill	1606					
机关地刺	1609	2	6	CastSkill	1609					
自爆鸟	1611	1		CrossFade	1					
自爆鸟	1611	2	6	CastSkill	1611					
劈空掌	1612	2	4	CastSkill	1612					
毒雾	1613	2	5	CastSkill	1613					
毒雾	1613	3		DoCommonAct	7			20		
毒雾_子	1614	2	5	CastSkill	1614					
银针	1615	2	5	CastSkill	1615					
针散	1616	2	5	CastSkill	1616					
弹射球	1618	2	5	CastSkill	1618					
沉默之球	1619	2	5	CastSkill	1619					
紫毒光环	1620	2	5	CastSkill	1620					
旋扇	1622	2	5	CastSkill	1622					
旋扇_子	1623	1		CastSkill	1623					
九宫飞星	1624	2	3	CastSkill	1624					
九宫飞星	1624	2	6	CastSkill	1624					
九宫飞星	1624	2	9	CastSkill	1624					
九宫飞星	1624	3		DoCommonAct	7			20		
九宫飞星_子	1625	1		CastSkill	1625					
火焰掌	1627	2	8	CastSkill	1627					
火焰掌	1627	3		DoCommonAct	7			20		
寒冰掌	1628	2	8	CastSkill	1628					
寒冰掌	1628	3		DoCommonAct	7			20		
毒镖	1629	2	5	CastSkill	1629					
火球术	1632	2	5	CastSkill	1632					
炸弹	1633	2	5	CastSkill	1633					
炸弹	1633	3		DoCommonAct	7			15		
连环炸弹	1636	2	5	CastSkill	1636					
连环炸弹	1636	3		DoCommonAct	7			15		
火墙	1640	2	7	CastSkill	1640					
火墙	1640	3		DoCommonAct	7			30		
飞火	1641	2	8	CastSkill	1641					
飞火	1641	3		DoCommonAct	7			20		
冰锥	1643	1		CrossFade	1					
冰锥	1643	2	6	CastSkill	1643					
光晕	1644	1		CrossFade	1					
光晕	1644	1		InstantDir	1000					
光晕	1644	1		PlayEffect	1644					
光晕	1644	2	4	CastSkill	1644					
光晕	1644	3		UnbindEffect	2670					
光晕	1644	3		DoCommonAct	7			20		
弹射球	1645	2	5	CastSkill	1645					
暴风雪	1646	1		CastSkill	1646					
暴风雪_特效	1646	3		DoCommonAct	7			20		
暴风雪_特效	1647	2	7	CastSkill	1647					
星月	1648	2	6	CastSkill	1380					
星月	1648	3		DoCommonAct	7			20		
双星月	1649	2	12	CastSkill	1649					
双星月_子	1649	3		DoCommonAct	7			20		
双星月	1650	1		CastSkill	1650					
连环星月	1651	2	5	CastSkill	1652					
连环星月	1651	2	12	CastSkill	1651					
连环星月_子	1652	1		CastSkill	1652					
杨瑛普攻	1655	1		CrossFade	1					
杨瑛普攻	1655	1		InstantDir	1000					
杨瑛普攻	1655	2	5	CastSkill	1655					
玄冰无敌斩_子1	1657	1		RetsetPos						
玄冰无敌斩_子1	1657	1		CrossFade	1					
玄冰无敌斩_子1	1657	1		InstantDir	1000					
玄冰无敌斩_子1	1657	1		PlayEffect	508					
玄冰无敌斩_子1	1657	1		PlaySound	6818					
玄冰无敌斩_子1	1657	2	6	PlayEffect	2564					
玄冰无敌斩_子1	1657	2	6	CastSkill	1657					
玄冰无敌斩_子2	1658	2	3	PlayEffect	508					
玄冰无敌斩_子2	1658	3		CrossFade	1					
玄冰无敌斩_子2	1658	3		UnbindEffect	508					
太乙生风	1659	1		CrossFade	1					
太乙生风	1659	1		InstantDir	1000					
太乙生风	1659	2	5	CastSkill	1659					
扇形半月	1660	1		CrossFade	1					
扇形半月	1660	1		InstantDir	1000					
扇形半月	1660	1		PlayEffect	1660					
扇形半月	1660	2	5	CastSkill	1660					
剑魄	1663	1		CrossFade	1					
剑魄	1663	1		InstantDir	1000					
剑魄	1663	2	5	CastSkill	1663					
剑魄	1663	3		DoCommonAct	7			30		
飞斩	1669	1		CrossFade	1					
飞斩	1669	1		PlaySound	6821					
飞斩	1669	2	5	CastSkill	1669					
飞斩	1669	2	7	CastSkill	1669					
重旋	1671	1		PlayEffect	1802	1				
重旋	1671	2	7	CastSkill	1671					
重旋	1671	3		ClearEffect	1802					
重旋散剑_子1	1673	1		CastSkill	1673					
重旋散剑_子2	1675	1		CastSkill	1675					
上官飞龙普攻	1674	1		CrossFade	1					
上官飞龙普攻	1674	1		InstantDir	1000					
上官飞龙普攻	1674	2	5	CastSkill	1674					
重锤砸地_预警	1684	1		DoCommonAct	7	1454		30		
圆形半径3米预警_目标点（1秒）	1694	1		CastSkill	1694					
箭塔	1701	2	8	CastSkill	1701					
箭塔	1704	2	8	CastSkill	1704					
铁炮车普攻	1725	1	0	PlayEffect	6403					
铁炮车普攻	1725	2	5	CastSkill	1725					
铁炮车特殊	1728	1	0	PlayEffect	6403					
铁炮车特殊	1728	2	5	CastSkill	1728					
苍蓝雨剑	1751	1		CastSkill	1751					
挥剑	1756	1		CrossFade	1					
挥剑	1756	1		InstantDir	1000					
挥剑	1756	1		PlayEffect	2671				3	
挥剑	1756	2	5	CastSkill	1756					
天外飞仙	1757	1		CrossFade	1					
天外飞仙	1757	1		InstantDir	1000					
天外飞仙	1757	1		CastSkill	1758					
天外飞仙	1757	2	2	PlayEffect	2672	1				
天外飞仙	1757	2	8	ClearEffect	2672					
天外飞仙	1757	3		ClearEffect	2672					
天外飞仙_子	1758	1		CastSkill	1758					
雪一刀	1759	1		CrossFade	1					
雪一刀	1759	1		InstantDir	1000					
雪一刀	1759	2	5	CastSkill	1759					
天外飞仙-南宫	1760	1		CrossFade	1					
天外飞仙-南宫	1760	1		InstantDir	1000					
天外飞仙-南宫	1760	1		CastSkill	1761					
天外飞仙-南宫	1760	2	2	PlayEffect	1330	1				
天外飞仙-南宫	1760	2	8	ClearEffect	1330					
天外飞仙-南宫	1760	3		ClearEffect	1330					
天外飞仙-南宫_子	1761	1		CastSkill	1761					
绝情断意剑	1762	1		CrossFade	1					
绝情断意剑	1762	1		InstantDir	1000					
绝情断意剑	1762	2	2	PlayEffect	2916				3	
绝情断意剑	1762	2	6	CastSkill	1762					
天外飞仙-杨影枫	1763	1		CrossFade	1					
天外飞仙-杨影枫	1763	1		InstantDir	1000					
天外飞仙-杨影枫	1763	2	8	CastSkill	1764					
天外飞仙-杨影枫	1763	2	6	PlayEffect	2927	1				
天外飞仙-杨影枫	1763	2	15	ClearEffect	2927					
天外飞仙-杨影枫	1763	3		ClearEffect	2927					
天外飞仙-杨影枫_子	1764	1		CastSkill	1764					
忠贯白日	1772	1		CrossFade	1					
忠贯白日	1772	1		InstantDir	1000					
忠贯白日	1772	2	6	CastSkill	1772					
荆轲刺	1779	1		RemoveBuff	1780					
荆轲刺	1779	1		CrossFade	1					
荆轲刺	1779	1		InstantDir	1000					
荆轲刺	1779	1		LinkSkillInit	20	1784				
荆轲刺	1779	2	5	CastSkill	1779					
荆轲刺	1779	2	2	PlayEffect	701				-1	
荆轲刺	1779	2	3	UnbindEffect	701					
荆轲刺	1779	2	10	CastLinkSkill						
荆轲刺2	1784	1		RemoveBuff	1780					
荆轲刺2	1784	1		CrossFade	1					
荆轲刺2	1784	1		InstantDir	1000					
荆轲刺2	1784	1		CastSkill	1784					
荆轲刺2	1784	2	3	PlayEffect	702				-1	
荆轲刺2	1784	2	3	UnbindEffect	702					
暗影刺	1780	2	5	PlayEffect	711				-1	
暗影刺	1780	2	5	CastSkill	1780					
暗影刺	1780	2	8	CanDoRun						
暗影刺	1780	2	8	UnbindEffect	711					
暗影刺_破隐普攻加成buff	1781	2	5	CastSkill	1781					
暗影刺_普攻1	1782	1		RemoveBuff	1780					
暗影刺_普攻1	1782	1		CrossFade	1					
暗影刺_普攻1	1782	1		InstantDir	1000					
暗影刺_普攻1	1782	1		LinkSkillInit	20	1784				
暗影刺_普攻1	1782	2	5	CastSkill	1782					
暗影刺_普攻1	1782	2	2	PlayEffect	6714				-1	
暗影刺_普攻1	1782	2	3	UnbindEffect	6714					
暗影刺_普攻1	1782	2	10	CastLinkSkill						
暗影刺_普攻2	1783	1		RemoveBuff	1780					
暗影刺_普攻2	1783	1		CrossFade	1					
暗影刺_普攻2	1783	1		InstantDir	1000					
暗影刺_普攻2	1783	1		CastSkill	1783					
暗影刺_普攻2	1783	2	3	PlayEffect	6715				-1	
暗影刺_普攻2	1783	2	4	UnbindEffect	6715					
九宫飞星	1787	1		CrossFade	1					
九宫飞星	1787	1		InstantDir	1000					
九宫飞星	1787	1		PlayEffect	14012				-1	
九宫飞星	1787	1		CastSkill	1789					
九宫飞星	1787	2	1	UnbindEffect	14012					
九宫飞星	1787	2	4	CastSkill	1787					
穿心镖	1790	1		CrossFade	1					
穿心镖	1790	1		InstantDir	1000					
穿心镖	1790	1		PlayEffect	14012				-1	
穿心镖	1790	1		CastSkill	1792					
穿心镖	1790	2	1	UnbindEffect	14012					
穿心镖	1790	2	4	CastSkill	1790					
鬼谷子普攻	1793	2	0	CastSkill	1794					
鬼谷子普攻	1793	2	5	CastSkill	1793					
强盗刀光重击	1801	2	3	CastSkill	1801					
强盗刀光重击	1801	3		DoCommonAct	7			20		
强盗旋风斩	1802	1		PlayEffect	1802	1				
强盗旋风斩	1802	1		CastSkill	1803					
强盗旋风斩	1802	2	7	CastSkill	1803					
强盗旋风斩	1802	2	15	CastSkill	1803					
强盗旋风斩	1802	2	22	CastSkill	1803					
强盗旋风斩	1802	2	30	CastSkill	1803					
强盗旋风斩	1802	2	37	CastSkill	1803					
强盗旋风斩	1802	2	45	CastSkill	1803					
强盗旋风斩	1802	2	52	CastSkill	1803					
强盗旋风斩	1802	2	60	CastSkill	1803					
强盗旋风斩	1802	2	67	CastSkill	1803					
强盗旋风斩	1802	2	75	CastSkill	1803					
强盗旋风斩	1802	3		ClearEffect	1802					
强盗旋风斩_子1	1803	1		CastSkill	1803					
强盗旋风斩_子1	1803	1		PlayEffect						
强盗旋风斩_子1	1803	3		UnbindEffect						
连月斩	1804	2	8	CastSkill	1804					
连月斩	1804	3		DoCommonAct	7			20		
锤子重击	1806	2	7	CastSkill	1806					
锤子重击	1806	3		DoCommonAct	7			20		
锤子普攻	1807	2	10	CastSkill	1807					
重锤裂地	1808	2	7	CastSkill	1808					
重锤裂地	1808	2	7	CastSkill	1809					
重锤裂地	1808	3		DoCommonAct	7			20		
重锤裂地_子	1809	1		CastSkill	1809					
重锤裂地_预警	11810	1		DoCommonAct	7	1810		30		
重锤裂地_预警	1810	1		CastSkill	1810					
火焰半月斩	1811	1		CrossFade	1					
火焰半月斩	1811	2	5	CastSkill	1811					
连续烈焰半月斩	11812	1		DoCommonAct	17	1812		25		
连续烈焰半月斩	1812	2	8	CastSkill	1812					
连续烈焰半月斩	1812	2	11	CastSkill	1813					
连续烈焰半月斩	1812	3		DoCommonAct	7			20		
连续烈焰半月斩_子	1813	1		CastSkill	1813					
多重豪火球	1814	2	8	CastSkill	1814					
多重豪火球	1814	3		DoCommonAct	7			20		
火墙	1815	2	7	CastSkill	1815					
火墙	1815	3		DoCommonAct	7			30		
寒冰斩	1816	1		CrossFade	1					
寒冰斩	1816	2	6	CastSkill	1816					
玄冰无敌斩_子1	1818	1		RetsetPos						
玄冰无敌斩_子1	1818	1		CrossFade	1					
玄冰无敌斩_子1	1818	1		InstantDir	1000					
玄冰无敌斩_子1	1818	1		PlayEffect	508					
玄冰无敌斩_子1	1818	1		PlaySound	6818					
玄冰无敌斩_子1	1818	2	7	CastSkill	1818					
玄冰无敌斩_子2	1819	2	3	PlayEffect	508					
玄冰无敌斩_子2	1819	3		CrossFade	1					
玄冰无敌斩_子2	1819	3		UnbindEffect	508					
寒月弯刀	1820	1		CrossFade	1					
寒月弯刀	1820	1		InstantDir	1000					
寒月弯刀	1820	1		PlayEffect	1335					
寒月弯刀	1820	2	5	CastSkill	1820					
寒月弯刀	1820	3		DoCommonAct	7			20		
飞斩	1821	1		CrossFade	1					
飞斩	1821	1		PlaySound	6821					
飞斩	1821	2	5	CastSkill	1821					
飞斩	1821	2	7	CastSkill	1821					
蓄力2秒_蓝	11822	1		DoCommonAct	7	1822		30		
蓄力2秒_蓝	1822	1		PlayEffect	9017	1			3	
钉拳三连击	1823	1		CrossFade	1					
钉拳三连击	1823	1		InstantDir	1000					
钉拳三连击	1823	2	4	PlayEffect	1479				3	
钉拳三连击	1823	2	5	CastSkill	1823					
钉拳三连击	1823	2	5	MovePos	80	80	80			
钉拳三连击	1823	2	12	PlayEffect	1479					
钉拳三连击	1823	2	13	CastSkill	1823					
钉拳三连击	1823	2	13	MovePos	80	40	80			
钉拳三连击	1823	2	32	CastSkill	1824					
钉拳三连击	1823	2	32	CastSkill	1842					
钉拳三连击	1823	2	30	MovePos	50	40	80			
钉拳三连击	1823	3		DoCommonAct	7			20		
钉拳三连击_子	1824	1		CrossFade	1					
钉拳三连击_子	1824	1		InstantDir	1000					
钉拳三连击_子	1824	1		CastSkill	1824					
横扫-右至左	1825	1		CrossFade	1					
横扫-右至左	1825	1		InstantDir	1000					
横扫-右至左	1825	1		PlayEffect	1825					
横扫-右至左	1825	2	5	CastSkill	1825					
横扫-右至左	1825	3		DoCommonAct	7			20		
狼牙地刺_出现位置	1829	2	3	CastSkill	1829					
狼牙地刺_出现位置	1829	3		DoCommonAct	7			20		
红缨枪	1830	2	5	CastSkill	1830					
红缨风	1831	2	12	CastSkill	1831					
红缨风	1831	2	12	CastSkill	1832					
红缨风	1831	3		DoCommonAct	7			30		
红缨风_子	1832	1		CastSkill	1832					
狂热	1833	2	12	CastSkill	1833					
寒冰箭	1834	2	8	CastSkill	1834					
寒冰箭	1834	3		DoCommonAct	7			15		
火球术	1835	2	5	CastSkill	1835					
火球术	1835	3		DoCommonAct	7			15		
寒冰箭扫射_动作	11836	1		DoCommonAct	16	1836		10		
寒冰箭扫射	1836	1		CrossFade	1					
寒冰箭扫射	1836	1		InstantDir	1000					
寒冰箭扫射	1836	2	5	CastSkill	1836					
寒冰箭扫射（爆炸）	1837	1		CastSkill	1837					
寒冰箭扫射（伤害）	1838	1		CastSkill	1838					
火球术扫射_动作	11839	1		DoCommonAct	16	1839		10		
火球术扫射	1839	1		CrossFade	1					
火球术扫射	1839	1		InstantDir	1000					
火球术扫射	1839	2	5	CastSkill	1839					
火球术扫射（爆炸）	1840	1		CastSkill	1840					
火球术扫射（伤害）	1841	1		CastSkill	1841					
